user_id,dandwith_used,antenna_id,date_and_time,duration
80417,49,3350063,2021-09-29 16:08:01,0:02:53
245234,9,1121668,2021-09-29 16:55:01,0:34:33
350097,328,3128467,2021-09-29 17:19:49,0:29:55
226079,348,3030914,2021-09-29 18:48:20,0:58:49
451909,425,4205739,2021-09-29 18:51:49,0:38:11
62654,106,3642109,2021-09-29 18:55:14,0:34:35
268250,315,789564,2021-09-29 19:29:36,0:04:17
169178,311,955774,2021-09-29 20:56:02,0:37:01
140057,283,4724531,2021-09-29 21:43:28,0:33:37
337309,410,6721631,2021-09-29 21:49:46,0:17:28
80726,148,6841595,2021-09-29 22:04:54,0:38:38
199878,80,2174148,2021-09-29 22:25:57,0:59:24
114335,159,5212541,2021-09-29 23:01:11,0:50:04
184233,398,6728941,2021-09-30 00:36:44,0:25:14
337162,147,3112930,2021-09-30 01:07:37,0:47:52
240299,23,2606930,2021-09-30 01:11:00,0:10:06
361542,146,5514949,2021-09-30 02:39:35,0:53:33
218198,352,2035694,2021-09-30 03:57:00,0:50:34
461572,202,5946426,2021-09-30 04:31:16,0:46:10
188595,284,2278025,2021-09-30 04:43:33,0:27:20
448611,116,858414,2021-09-30 05:32:15,0:06:17
247178,97,4172795,2021-09-30 06:05:48,0:37:48
234437,472,2360554,2021-09-30 07:19:05,0:01:34
162078,159,4954899,2021-09-30 07:26:29,0:14:28
356918,96,5548776,2021-09-30 08:16:34,0:06:08
230297,55,827008,2021-09-30 09:26:16,0:55:34
489390,327,4319790,2021-09-30 10:26:36,0:29:53
449387,334,893697,2021-09-30 10:42:49,0:53:35
208602,101,6102569,2021-09-30 10:51:51,0:53:47
130804,424,1218341,2021-09-30 11:50:53,0:06:14
268250,412,1360274,2021-09-30 12:17:55,0:10:43
174026,25,1678309,2021-09-30 12:30:16,0:34:10
260534,197,1581453,2021-09-30 13:58:04,0:18:21
112928,458,3779643,2021-09-30 14:41:39,0:43:17
205111,350,2906533,2021-09-30 15:49:06,0:21:48
311389,291,6510112,2021-09-30 16:50:04,0:28:09
278027,403,6276917,2021-09-30 16:50:37,0:51:18
455977,55,1132760,2021-09-30 18:23:14,0:25:08
331581,83,4581343,2021-09-30 19:44:12,0:15:10
471069,278,4754797,2021-09-30 20:15:01,0:37:59
269234,378,6697684,2021-09-30 20:44:01,0:10:45
66054,349,902648,2021-09-30 22:23:45,0:09:38
99799,469,2961765,2021-09-30 22:47:59,0:18:54
470140,352,1394155,2021-09-30 23:33:19,0:10:51
128428,190,5579956,2021-09-30 23:55:46,0:42:38
87832,430,6390137,2021-10-01 01:11:30,0:00:22
302532,155,2364690,2021-10-01 01:15:53,0:07:58
72790,494,6138248,2021-10-01 01:29:06,0:23:03
354770,372,6936327,2021-10-01 01:59:10,0:24:04
412921,90,2740811,2021-10-01 02:47:37,0:30:25
365964,354,6642939,2021-10-01 03:05:49,0:25:04
492042,164,2200903,2021-10-01 03:22:18,0:00:36
69163,241,6264669,2021-10-01 04:38:35,0:18:38
449387,66,5424717,2021-10-01 06:14:20,0:41:54
155989,244,4685208,2021-10-01 07:45:51,0:25:50
312753,192,1944978,2021-10-01 08:11:44,0:31:54
266800,412,3214910,2021-10-01 08:46:48,0:47:21
422554,176,2747912,2021-10-01 08:55:02,0:28:21
372651,449,4503880,2021-10-01 09:12:59,0:58:11
102096,300,2228218,2021-10-01 09:18:24,0:06:47
337162,243,2647096,2021-10-01 10:43:44,0:00:08
407294,364,4602193,2021-10-01 11:59:42,0:06:50
278499,481,3173233,2021-10-01 12:55:54,0:15:37
413854,445,946512,2021-10-01 14:15:53,0:39:37
443760,440,4441485,2021-10-01 14:32:00,0:58:27
420124,446,2544389,2021-10-01 14:46:00,0:56:32
219173,386,5455417,2021-10-01 15:12:24,0:54:02
356179,446,1702867,2021-10-01 16:11:54,0:52:54
323386,224,5744196,2021-10-01 17:09:20,0:55:49
99511,195,5564202,2021-10-01 17:38:16,0:41:09
64849,22,6324046,2021-10-01 19:14:45,0:02:43
377092,90,3185812,2021-10-01 19:34:21,0:38:28
303302,81,4329926,2021-10-01 20:04:42,0:43:34
290419,145,1101591,2021-10-01 21:03:26,0:22:30
386604,228,4071735,2021-10-01 22:40:58,0:00:38
241658,272,6609594,2021-10-01 23:48:37,0:48:18
94869,255,5188804,2021-10-02 01:07:48,0:03:04
421189,439,2875173,2021-10-02 01:36:21,0:57:27
293074,188,4250468,2021-10-02 03:06:03,0:05:21
268250,227,4954674,2021-10-02 04:30:51,0:57:11
188151,433,5003131,2021-10-02 06:06:59,0:50:45
479002,148,5546757,2021-10-02 06:50:26,0:37:16
112776,196,3944991,2021-10-02 08:15:47,0:02:02
285188,335,1218341,2021-10-02 08:53:22,0:53:32
262224,194,4805882,2021-10-02 10:00:46,0:44:37
162078,7,1581833,2021-10-02 11:30:06,0:43:31
128289,479,5253303,2021-10-02 12:20:49,0:25:14
186729,117,6661405,2021-10-02 13:14:25,0:40:07
323386,365,3117561,2021-10-02 13:18:31,0:18:44
287835,160,946512,2021-10-02 14:26:23,0:25:03
222589,223,1581453,2021-10-02 15:30:36,0:52:21
136661,290,4959581,2021-10-02 16:35:32,0:23:19
282042,298,1469823,2021-10-02 17:00:48,0:26:45
130804,325,4916103,2021-10-02 18:22:11,0:18:55
60958,283,3028477,2021-10-02 18:42:48,0:00:12
106103,243,1121668,2021-10-02 19:42:00,0:25:02
470926,448,3456264,2021-10-02 20:31:37,0:39:53
141358,257,5378676,2021-10-02 20:58:28,0:11:09
112928,286,2194277,2021-10-02 21:29:04,0:29:13
320288,9,3371703,2021-10-02 21:35:42,0:43:29
456590,213,2211597,2021-10-02 22:53:44,0:18:49
54142,314,6526171,2021-10-02 23:21:38,0:20:13
370095,2,2418390,2021-10-03 00:47:07,0:19:12
256434,361,4552955,2021-10-03 01:58:18,0:57:38
99070,404,1342722,2021-10-03 03:13:26,0:40:33
80936,198,5170941,2021-10-03 03:13:36,0:17:05
74281,228,4976845,2021-10-03 03:35:38,0:32:10
331997,49,3592270,2021-10-03 03:56:54,0:49:25
252807,65,1413200,2021-10-03 04:29:35,0:52:17
301342,136,812325,2021-10-03 05:14:58,0:36:11
367710,164,4956974,2021-10-03 06:39:33,0:53:30
430167,206,2547825,2021-10-03 06:48:46,0:11:39
148721,37,6802910,2021-10-03 07:00:21,0:33:05
423400,390,3007750,2021-10-03 08:12:27,0:42:44
422554,319,2721782,2021-10-03 09:24:42,0:09:04
308838,34,4591915,2021-10-03 10:27:34,0:29:42
309666,417,6540889,2021-10-03 11:00:41,0:21:00
303302,6,1605562,2021-10-03 11:43:30,0:47:17
62857,313,3594266,2021-10-03 13:14:09,0:40:36
343094,480,1186346,2021-10-03 14:44:56,0:27:26
236375,294,5917366,2021-10-03 14:48:09,0:53:40
128202,193,2048976,2021-10-03 16:01:31,0:18:36
343094,161,6749689,2021-10-03 16:47:16,0:52:00
85374,195,6001468,2021-10-03 16:53:40,0:47:08
432034,404,4950732,2021-10-03 18:14:41,0:02:07
118521,371,5006508,2021-10-03 19:39:01,0:37:54
132672,109,6276917,2021-10-03 21:14:40,0:26:50
106666,260,2647096,2021-10-03 22:51:20,0:52:31
101833,164,6520422,2021-10-04 00:14:20,0:26:16
409783,415,4867914,2021-10-04 00:49:10,0:22:35
225544,43,3532711,2021-10-04 01:05:14,0:37:35
147912,102,6641992,2021-10-04 02:06:39,0:58:46
485581,85,3098655,2021-10-04 03:33:37,0:18:14
479206,218,5638466,2021-10-04 04:22:24,0:41:46
311945,24,3387029,2021-10-04 04:48:02,0:51:47
147541,110,2148949,2021-10-04 05:26:32,0:54:26
167617,21,2608530,2021-10-04 05:41:19,0:21:31
269113,445,1239413,2021-10-04 06:54:23,0:23:29
311050,107,1186346,2021-10-04 07:05:33,0:46:31
234437,476,5283667,2021-10-04 08:26:54,0:26:25
170914,58,4188334,2021-10-04 09:08:05,0:53:33
210302,198,1469823,2021-10-04 10:42:11,0:38:32
376938,26,4438995,2021-10-04 12:03:37,0:23:24
167617,363,1304551,2021-10-04 13:03:24,0:49:25
161424,334,3144203,2021-10-04 14:21:17,0:56:44
87832,446,5395249,2021-10-04 15:47:02,0:00:31
315451,364,4204512,2021-10-04 16:49:00,0:53:04
361283,372,1615819,2021-10-04 18:08:28,0:25:05
155989,442,3160026,2021-10-04 18:57:57,0:29:35
299751,330,836132,2021-10-04 20:14:39,0:27:25
424647,19,4065443,2021-10-04 20:40:50,0:49:59
250547,350,4867914,2021-10-04 21:41:00,0:24:53
335386,89,2980438,2021-10-04 22:49:51,0:52:00
452335,306,4918224,2021-10-04 23:11:18,0:41:58
208602,498,3615021,2021-10-04 23:24:11,0:28:07
151380,406,6270218,2021-10-04 23:38:21,0:26:37
178336,373,1666744,2021-10-05 00:43:42,0:27:53
316881,316,5973759,2021-10-05 01:30:01,0:03:43
270322,287,2621055,2021-10-05 01:44:20,0:04:13
469538,391,5506075,2021-10-05 03:11:25,0:32:11
124282,325,4270796,2021-10-05 03:37:31,0:39:35
209200,287,2305222,2021-10-05 04:32:25,0:37:32
139768,425,3110763,2021-10-05 05:10:25,0:03:01
312807,26,1360274,2021-10-05 05:55:12,0:51:12
186729,170,789564,2021-10-05 06:16:24,0:26:41
405455,457,6453339,2021-10-05 07:04:20,0:46:08
244554,171,6346843,2021-10-05 07:56:07,0:57:52
110145,371,1260391,2021-10-05 09:28:53,0:53:48
208602,17,6203136,2021-10-05 09:36:05,0:46:42
400484,365,4344350,2021-10-05 09:50:55,0:21:33
243081,56,4250468,2021-10-05 11:29:52,0:13:21
56611,269,6928185,2021-10-05 11:30:05,0:59:13
388031,23,4123681,2021-10-05 11:40:24,0:28:26
56611,98,6245975,2021-10-05 11:49:08,0:01:00
388031,492,3790747,2021-10-05 12:09:26,0:45:54
168251,434,2123607,2021-10-05 12:48:21,0:30:52
147912,168,2174148,2021-10-05 13:22:25,0:21:57
282759,426,6217773,2021-10-05 13:39:00,0:35:44
451909,257,2441196,2021-10-05 14:01:24,0:56:44
205277,17,1014333,2021-10-05 14:58:31,0:09:42
55293,456,6275862,2021-10-05 15:50:09,0:46:13
130804,296,6625077,2021-10-05 16:30:15,0:04:31
307991,252,6863495,2021-10-05 17:48:36,0:06:15
246545,138,1031354,2021-10-05 19:18:06,0:37:19
236532,326,2362240,2021-10-05 19:21:27,0:35:55
54115,175,1061558,2021-10-05 20:00:28,0:23:29
250269,66,4949743,2021-10-05 20:38:13,0:16:08
465459,103,1155050,2021-10-05 22:01:31,0:02:53
282759,291,1287229,2021-10-05 22:34:28,0:16:52
87832,228,4976845,2021-10-05 23:44:59,0:51:29
474783,470,6070574,2021-10-06 00:11:02,0:12:42
176927,333,4308038,2021-10-06 01:09:12,0:21:49
66054,348,6317391,2021-10-06 01:57:48,0:04:13
360188,239,2820078,2021-10-06 02:32:10,0:51:33
301342,131,3368470,2021-10-06 03:27:50,0:16:43
205427,22,5600257,2021-10-06 04:42:09,0:50:44
399610,346,4722325,2021-10-06 05:23:04,0:55:33
458433,393,5412250,2021-10-06 05:31:57,0:43:37
435136,216,2875173,2021-10-06 06:56:18,0:08:49
400484,276,1109033,2021-10-06 07:07:45,0:46:14
465459,321,2996722,2021-10-06 07:39:16,0:03:22
184684,441,4065788,2021-10-06 07:42:35,0:00:48
456169,17,2508353,2021-10-06 08:18:32,0:29:28
168251,161,6066521,2021-10-06 08:45:40,0:30:45
157190,298,4613770,2021-10-06 09:14:16,0:55:25
243081,213,734901,2021-10-06 09:17:27,0:51:41
268250,67,787561,2021-10-06 10:34:22,0:58:51
391097,202,3329290,2021-10-06 11:11:10,0:49:53
350097,249,4311751,2021-10-06 12:24:08,0:15:22
358144,331,1413200,2021-10-06 13:38:39,0:44:25
246545,212,5506075,2021-10-06 14:38:02,0:49:37
417303,261,2111265,2021-10-06 15:40:13,0:36:42
188151,199,6270218,2021-10-06 17:00:02,0:18:03
237124,213,5378676,2021-10-06 17:31:17,0:16:41
345941,113,4674191,2021-10-06 18:21:25,0:28:12
245234,489,5950942,2021-10-06 19:12:17,0:01:25
139768,161,5744196,2021-10-06 19:57:06,0:45:29
250547,416,2120435,2021-10-06 20:00:58,0:05:54
293074,231,6645716,2021-10-06 21:27:45,0:30:39
250547,149,5446649,2021-10-06 23:02:45,0:45:13
437410,194,5446953,2021-10-07 00:02:07,0:05:49
87832,489,5791341,2021-10-07 00:19:57,0:12:49
106666,389,6645716,2021-10-07 00:53:48,0:01:48
437410,325,4547123,2021-10-07 01:34:49,0:00:51
383591,28,6798418,2021-10-07 03:10:50,0:59:04
360188,388,2707375,2021-10-07 04:10:53,0:02:36
103502,386,2897454,2021-10-07 05:27:59,0:35:54
252452,386,3957692,2021-10-07 06:34:12,0:21:46
113561,186,4778304,2021-10-07 08:03:27,0:16:48
66054,69,1780752,2021-10-07 09:31:44,0:55:21
146163,219,4054271,2021-10-07 10:53:23,0:32:18
108984,458,2362240,2021-10-07 12:04:28,0:09:53
180769,90,3031907,2021-10-07 12:32:01,0:51:41
75814,15,930980,2021-10-07 12:47:26,0:50:39
472006,428,4205739,2021-10-07 12:53:53,0:39:43
237011,176,2793392,2021-10-07 13:45:52,0:01:57
160436,30,2714494,2021-10-07 14:51:51,0:19:42
391097,331,3944991,2021-10-07 16:04:33,0:23:12
269113,30,4054271,2021-10-07 16:55:34,0:33:43
247178,476,1671145,2021-10-07 18:27:22,0:02:03
287783,172,3368470,2021-10-07 19:44:59,0:39:44
184684,495,5248800,2021-10-07 20:07:26,0:27:19
234727,471,3110633,2021-10-07 20:35:07,0:20:25
178336,436,6687317,2021-10-07 20:56:44,0:56:10
424647,342,6806253,2021-10-07 21:59:46,0:49:29
168251,126,2982187,2021-10-07 22:38:28,0:53:04
451909,303,4205739,2021-10-08 00:09:10,0:53:24
462591,176,1877244,2021-10-08 01:25:28,0:40:20
60958,319,3642109,2021-10-08 02:42:36,0:09:12
424647,274,3450475,2021-10-08 02:59:40,0:51:32
106103,493,6070213,2021-10-08 04:05:29,0:50:08
139768,191,4289384,2021-10-08 05:37:06,0:44:44
93918,78,1413200,2021-10-08 07:01:11,0:56:32
161092,443,795992,2021-10-08 07:38:05,0:33:33
337243,413,6086703,2021-10-08 08:24:27,0:20:37
494362,344,1061005,2021-10-08 08:27:46,0:11:59
139723,405,6622442,2021-10-08 10:07:19,0:16:25
316881,48,1517387,2021-10-08 10:46:31,0:24:55
95090,435,4701430,2021-10-08 10:55:05,0:22:24
102096,211,5705744,2021-10-08 11:59:26,0:37:38
378525,212,4976845,2021-10-08 13:18:46,0:53:36
358717,96,6283157,2021-10-08 13:39:39,0:57:24
60958,30,5167509,2021-10-08 14:39:42,0:03:04
455977,158,5948035,2021-10-08 16:07:18,0:09:56
155816,52,3566499,2021-10-08 16:59:08,0:39:38
479206,129,4212464,2021-10-08 18:26:09,0:03:44
205427,382,5221248,2021-10-08 18:49:24,0:16:13
432034,410,3316418,2021-10-08 19:50:56,0:02:49
286868,77,5742562,2021-10-08 21:03:53,0:30:30
236532,90,6661405,2021-10-08 21:37:07,0:15:54
323922,229,6251642,2021-10-08 22:45:45,0:22:30
367222,272,4423083,2021-10-08 23:10:18,0:40:50
161092,433,6064195,2021-10-08 23:16:18,0:46:13
218198,317,6601075,2021-10-08 23:36:24,0:40:41
250880,413,738025,2021-10-09 00:51:13,0:35:17
69163,484,3957692,2021-10-09 01:05:10,0:33:29
404533,433,2423436,2021-10-09 01:13:20,0:30:35
130804,242,5014939,2021-10-09 01:30:31,0:06:23
188595,282,6346843,2021-10-09 02:01:11,0:38:05
70805,276,2891331,2021-10-09 02:10:54,0:05:07
170405,91,1389397,2021-10-09 02:34:13,0:24:30
267263,108,812285,2021-10-09 02:38:54,0:39:38
236532,287,3158921,2021-10-09 04:01:26,0:56:04
301427,156,3507553,2021-10-09 04:03:03,0:44:27
292811,23,3371703,2021-10-09 04:23:41,0:28:07
209200,280,5531944,2021-10-09 04:59:16,0:56:43
341996,275,1615819,2021-10-09 06:04:11,0:02:40
410819,315,4204378,2021-10-09 06:31:55,0:52:23
161092,464,4954674,2021-10-09 07:10:10,0:48:39
341996,199,2744118,2021-10-09 07:29:19,0:38:29
358653,329,1239413,2021-10-09 07:30:29,0:13:34
368361,387,3532374,2021-10-09 08:36:06,0:43:57
323922,205,2184640,2021-10-09 09:50:00,0:59:10
307917,229,4441485,2021-10-09 11:29:38,0:22:45
374367,35,4661024,2021-10-09 13:01:40,0:39:50
420031,25,5954166,2021-10-09 13:42:40,0:15:05
477658,84,5022541,2021-10-09 13:54:09,0:45:51
449387,145,5267167,2021-10-09 14:04:04,0:50:04
412921,420,2380710,2021-10-09 14:31:06,0:55:36
383591,241,6173866,2021-10-09 14:38:49,0:00:25
210302,101,1649668,2021-10-09 14:58:51,0:55:34
400484,430,6280050,2021-10-09 15:13:03,0:40:45
337243,373,2621055,2021-10-09 16:07:52,0:53:07
148589,112,3657132,2021-10-09 16:29:50,0:01:07
420023,190,3178964,2021-10-09 16:36:01,0:34:31
354770,263,6728941,2021-10-09 16:39:42,0:28:06
353494,470,4204512,2021-10-09 17:13:23,0:40:19
136304,129,4252058,2021-10-09 18:00:02,0:12:46
471069,35,4687009,2021-10-09 18:52:08,0:14:56
487427,441,4894838,2021-10-09 20:11:00,0:39:15
92028,116,6811264,2021-10-09 20:55:01,0:46:12
375147,160,5063926,2021-10-09 21:17:19,0:42:20
98076,393,4143819,2021-10-09 21:57:30,0:55:50
420031,274,5779407,2021-10-09 22:19:53,0:05:48
99511,148,5564202,2021-10-09 22:46:49,0:23:25
454812,483,4840753,2021-10-09 22:54:29,0:13:56
237124,144,3128467,2021-10-09 22:54:45,0:40:20
323076,230,3546661,2021-10-09 23:34:27,0:41:41
139131,390,2362240,2021-10-10 00:51:46,0:42:44
498090,241,3386546,2021-10-10 01:12:50,0:32:26
277156,358,5497046,2021-10-10 02:51:44,0:19:37
296873,33,1251495,2021-10-10 02:55:01,0:08:30
400390,420,4344636,2021-10-10 03:47:46,0:41:58
55844,70,4342204,2021-10-10 04:38:59,0:00:26
465823,220,2016202,2021-10-10 05:10:24,0:41:17
441693,473,3609894,2021-10-10 06:15:26,0:58:57
88784,323,6316238,2021-10-10 07:38:16,0:51:56
194911,290,2555802,2021-10-10 08:55:42,0:09:04
161092,146,789564,2021-10-10 09:19:33,0:56:07
271281,467,3574795,2021-10-10 10:08:44,0:35:00
83095,235,4383000,2021-10-10 11:44:25,0:23:03
199878,366,6641992,2021-10-10 11:56:51,0:24:50
494234,30,6852785,2021-10-10 13:23:45,0:29:11
210302,253,1332711,2021-10-10 13:57:25,0:47:59
479002,243,3110633,2021-10-10 14:16:15,0:37:20
264697,313,5569380,2021-10-10 15:50:18,0:44:18
113561,229,3434532,2021-10-10 16:08:19,0:49:09
439207,429,4583372,2021-10-10 16:39:10,0:43:54
139131,166,5572294,2021-10-10 18:01:04,0:55:08
373145,333,2776758,2021-10-10 18:21:43,0:26:43
317130,495,4329926,2021-10-10 19:05:11,0:57:18
202965,495,5185892,2021-10-10 20:40:26,0:43:22
260534,448,3934522,2021-10-10 21:05:00,0:00:18
413854,127,3957692,2021-10-10 22:30:52,0:32:49
212608,229,4212464,2021-10-10 23:34:36,0:46:16
323922,317,2184640,2021-10-10 23:45:23,0:09:58
252452,493,946512,2021-10-10 23:57:42,0:18:41
80417,147,3758762,2021-10-11 01:12:57,0:53:04
98529,74,6651628,2021-10-11 01:16:38,0:37:03
117681,135,5785079,2021-10-11 02:53:04,0:40:02
114335,220,1043968,2021-10-11 04:22:42,0:43:56
219173,290,1118969,2021-10-11 04:28:31,0:08:00
176740,66,3315947,2021-10-11 04:29:07,0:46:02
110145,213,3965315,2021-10-11 06:05:38,0:09:53
181774,54,5834402,2021-10-11 07:42:42,0:28:22
345133,16,2894551,2021-10-11 08:32:37,0:58:11
126530,275,3600378,2021-10-11 09:44:25,0:35:02
179940,396,2035694,2021-10-11 11:22:01,0:10:35
397832,415,1361877,2021-10-11 11:46:40,0:04:58
118521,451,739298,2021-10-11 13:09:38,0:55:08
490048,43,795992,2021-10-11 13:40:51,0:31:04
250547,290,3030546,2021-10-11 15:14:18,0:23:38
139718,179,2064740,2021-10-11 16:11:57,0:40:05
430167,424,4781886,2021-10-11 17:17:41,0:34:53
445154,406,2033620,2021-10-11 17:44:53,0:00:30
336421,183,4081544,2021-10-11 18:10:08,0:36:39
74311,311,5455417,2021-10-11 18:49:57,0:58:34
296225,11,3030546,2021-10-11 19:26:38,0:12:42
219509,35,4738368,2021-10-11 20:31:30,0:57:34
94772,5,2305222,2021-10-11 21:19:21,0:15:34
262004,497,5421516,2021-10-11 22:06:57,0:37:13
194911,245,5687288,2021-10-11 22:32:38,0:45:04
170405,41,1997835,2021-10-11 23:57:15,0:27:48
250269,47,2980438,2021-10-12 01:08:48,0:06:32
139418,301,4703172,2021-10-12 02:21:38,0:41:52
92028,241,5316204,2021-10-12 02:58:44,0:21:26
470926,274,4727918,2021-10-12 03:10:50,0:58:38
112776,367,2537429,2021-10-12 04:10:58,0:06:32
331826,304,1305255,2021-10-12 04:48:52,0:06:17
470140,41,3292350,2021-10-12 06:02:22,0:28:14
420124,210,4967099,2021-10-12 06:37:15,0:55:58
376938,200,3595643,2021-10-12 07:46:24,0:00:31
460071,210,3762821,2021-10-12 08:22:42,0:53:13
99799,149,3110763,2021-10-12 09:54:54,0:25:14
80417,126,3469865,2021-10-12 10:14:42,0:25:07
298834,169,4438995,2021-10-12 11:54:27,0:52:50
458433,464,2027281,2021-10-12 12:32:37,0:11:08
396297,111,6184772,2021-10-12 13:04:12,0:28:38
269234,325,2418390,2021-10-12 13:38:15,0:04:29
110232,152,4863828,2021-10-12 13:42:57,0:45:31
247178,38,6235946,2021-10-12 15:01:29,0:02:27
378525,411,6763597,2021-10-12 15:29:33,0:34:53
69330,57,3140493,2021-10-12 16:11:56,0:56:30
152933,496,2009936,2021-10-12 16:36:59,0:10:08
454812,237,2356009,2021-10-12 17:32:01,0:59:17
225544,418,2364690,2021-10-12 18:27:48,0:49:04
269234,331,6697684,2021-10-12 18:38:18,0:42:30
453681,107,1231987,2021-10-12 18:53:49,0:15:53
196837,330,5201677,2021-10-12 20:13:21,0:03:19
243081,201,5293596,2021-10-12 20:43:23,0:04:49
87373,390,2247051,2021-10-12 21:44:23,0:31:07
425796,390,6764248,2021-10-12 22:32:42,0:26:50
92028,406,5425988,2021-10-12 23:32:12,0:26:07
99070,498,5756490,2021-10-13 00:09:19,0:31:40
205618,360,4660344,2021-10-13 00:22:47,0:42:29
202965,11,5742562,2021-10-13 00:31:19,0:39:21
445154,439,3699781,2021-10-13 01:01:41,0:24:04
312753,249,4212583,2021-10-13 01:17:12,0:53:39
139418,451,3334427,2021-10-13 02:27:50,0:26:53
413854,272,6264669,2021-10-13 03:59:40,0:08:15
398698,158,4878967,2021-10-13 05:20:45,0:54:01
287153,227,5293596,2021-10-13 06:23:18,0:02:04
373145,253,6058414,2021-10-13 06:50:30,0:58:27
455977,186,6251642,2021-10-13 07:50:20,0:43:37
134878,487,5610208,2021-10-13 09:00:02,0:41:19
232985,486,6777138,2021-10-13 09:47:23,0:16:34
320288,449,2712473,2021-10-13 11:08:27,0:06:21
250547,92,1937414,2021-10-13 12:38:28,0:20:22
157256,133,1304551,2021-10-13 14:02:17,0:41:48
106666,458,3842564,2021-10-13 14:32:00,0:45:36
316881,367,5888031,2021-10-13 15:56:23,0:34:02
178336,149,5186659,2021-10-13 16:05:19,0:52:46
494390,407,2107851,2021-10-13 16:31:59,0:33:07
104829,448,6203136,2021-10-13 16:40:36,0:25:23
55545,326,2162629,2021-10-13 17:11:18,0:37:17
60958,404,6336069,2021-10-13 17:21:40,0:38:13
477658,248,2106958,2021-10-13 18:51:22,0:30:41
439665,100,2826736,2021-10-13 19:52:09,0:40:53
69330,149,4081544,2021-10-13 21:17:59,0:32:29
331581,399,3592270,2021-10-13 22:39:02,0:12:10
240299,233,4615903,2021-10-13 23:56:02,0:20:21
489390,128,5127477,2021-10-14 00:24:56,0:26:39
433954,359,5032058,2021-10-14 00:41:09,0:59:42
287783,208,809228,2021-10-14 01:33:05,0:11:05
93918,116,3003054,2021-10-14 03:06:02,0:37:53
421189,225,5492531,2021-10-14 03:28:58,0:22:40
319344,405,5943524,2021-10-14 04:05:30,0:11:07
108984,8,789564,2021-10-14 04:44:16,0:21:34
421229,369,2009936,2021-10-14 05:04:22,0:41:28
219173,137,5569380,2021-10-14 05:13:24,0:58:36
190227,216,4704522,2021-10-14 06:14:04,0:03:33
265063,210,4788394,2021-10-14 07:16:10,0:12:24
312807,493,6718419,2021-10-14 07:35:54,0:00:24
413854,438,3957692,2021-10-14 08:38:17,0:11:15
181774,40,2819918,2021-10-14 10:15:31,0:02:32
113423,318,4041720,2021-10-14 11:50:41,0:37:03
236375,318,4057118,2021-10-14 12:42:32,0:23:30
190227,476,3758762,2021-10-14 13:08:43,0:59:48
470140,334,5721330,2021-10-14 13:19:20,0:02:51
316402,451,1471646,2021-10-14 14:52:07,0:13:20
190227,211,3023327,2021-10-14 15:17:43,0:07:54
418502,483,1230793,2021-10-14 15:19:08,0:44:29
176740,395,5185892,2021-10-14 15:54:04,0:36:16
464262,390,3450475,2021-10-14 16:14:42,0:11:40
425796,170,1187643,2021-10-14 17:48:58,0:55:30
492269,21,2564548,2021-10-14 18:31:13,0:30:20
300276,230,1385750,2021-10-14 19:37:23,0:16:23
452335,116,6792256,2021-10-14 19:40:47,0:46:55
99070,424,6852649,2021-10-14 20:14:54,0:31:32
428485,219,6763518,2021-10-14 20:53:31,0:07:42
55844,459,2824699,2021-10-14 22:29:19,0:03:48
188496,37,6438195,2021-10-14 23:05:48,0:15:40
387421,477,4660344,2021-10-15 00:22:20,0:36:15
162078,231,6239786,2021-10-15 00:49:52,0:27:20
465823,106,1206370,2021-10-15 01:29:08,0:19:23
459869,353,6792277,2021-10-15 01:35:46,0:34:22
88784,401,5032058,2021-10-15 03:08:08,0:11:14
152933,219,2621055,2021-10-15 03:24:43,0:45:38
482341,183,3936546,2021-10-15 04:58:18,0:54:19
152319,60,6363522,2021-10-15 06:29:01,0:58:58
126530,310,4990714,2021-10-15 07:43:05,0:39:19
252452,80,4441485,2021-10-15 09:10:21,0:36:49
232985,306,1997835,2021-10-15 09:39:10,0:34:24
139418,191,3868558,2021-10-15 10:02:51,0:04:06
184538,447,6622442,2021-10-15 11:32:38,0:37:57
443995,303,3201650,2021-10-15 11:54:59,0:00:57
309666,324,773918,2021-10-15 12:41:37,0:34:29
374596,272,6317391,2021-10-15 13:44:33,0:38:20
168251,54,5762030,2021-10-15 13:58:27,0:22:34
237011,171,3093573,2021-10-15 15:25:14,0:54:35
55844,240,5650531,2021-10-15 16:11:27,0:14:40
312753,485,4212583,2021-10-15 17:30:14,0:06:44
221345,261,1109033,2021-10-15 18:21:54,0:25:52
104061,424,6487693,2021-10-15 19:22:06,0:27:41
213992,350,5205799,2021-10-15 19:52:28,0:02:55
267482,246,4047818,2021-10-15 20:38:22,0:51:21
353509,112,6629795,2021-10-15 22:10:43,0:28:17
81803,323,3286680,2021-10-15 23:02:00,0:59:15
139718,134,5737489,2021-10-15 23:57:56,0:53:59
138089,26,4038051,2021-10-16 01:20:43,0:12:48
495946,300,5126229,2021-10-16 02:17:15,0:34:21
146163,263,2595724,2021-10-16 03:05:47,0:50:10
150833,51,2260917,2021-10-16 03:57:27,0:43:14
425755,286,2564548,2021-10-16 04:09:56,0:32:17
460071,257,4012077,2021-10-16 04:55:05,0:53:34
449387,416,3957692,2021-10-16 05:27:42,0:40:33
201578,285,5662424,2021-10-16 06:51:19,0:21:09
150135,204,2939206,2021-10-16 07:08:22,0:18:08
164104,47,968988,2021-10-16 07:48:47,0:13:59
