,flightName,departure,destination,date,userID
10925,KQ67762,PL,BG,14-05-2021,170405
10926,LA59882,BG,AR,18-12-2021,170405
10927,AX76914,AR,ES,15-11-2022,170405
10928,GG49527,DK,IN,04-05-2010,245234
10929,NX62557,IN,NO,17-02-2011,245234
10930,NK44997,NO,MX,27-05-2011,245234
10931,QW69924,MX,ES,17-02-2012,245234
10932,SA97197,ES,BG,05-09-2012,245234
10933,QR34759,BG,NO,11-07-2013,245234
10934,VX109479,NO,KR,21-11-2013,245234
10935,HA346110,KR,AT,13-10-2014,245234
10936,SS21784,AT,NO,29-11-2014,245234
10937,ZI81196,NO,HU,01-07-2015,245234
10938,MF141110,HU,CR,07-03-2016,245234
10939,JK57394,CR,CH,07-06-2016,245234
10940,QO371035,CH,JP,24-03-2017,245234
10941,KR961025,JP,AR,24-12-2017,245234
10942,TC29781,AR,PR,13-11-2018,245234
10943,YC16838,PR,HR,23-05-2019,245234
10944,KL177108,HR,BE,10-10-2019,245234
10945,SX32562,BE,LU,01-11-2019,245234
10946,GI82388,LU,IT,05-08-2020,245234
10947,XB4610101,IT,FR,18-05-2021,245234
10948,BK1035910,FR,CZ,06-08-2021,245234
10949,HO864103,CZ,PT,12-05-2022,245234
10950,VF31010109,PT,NO,12-11-2022,245234
10951,OK849110,NO,PT,05-04-2010,420716
10952,IK38327,PT,DZ,20-07-2010,420716
10953,HL59143,DZ,PL,02-06-2011,420716
10954,OY41967,PL,GT,30-12-2011,420716
10955,OI827710,GT,IT,18-09-2012,420716
10956,KK108943,IT,SE,20-08-2013,420716
10957,RO64931,SE,NO,06-01-2014,420716
10958,IT310855,NO,LT,10-04-2014,420716
10959,YM79611,LT,DZ,14-05-2014,420716
10960,DH22831,DZ,ZA,19-01-2015,420716
10961,TB43432,ZA,IT,12-12-2015,420716
10962,QJ84285,IT,BG,27-04-2016,420716
10963,BY654102,BG,CL,31-03-2017,420716
10964,BR83279,CL,LU,28-12-2017,420716
10965,PD97189,LU,TR,30-03-2018,420716
10966,RO44584,TR,AR,21-09-2018,420716
10967,IS643410,AR,GT,26-01-2019,420716
10968,DA363110,GT,AZ,05-07-2019,420716
10969,NF104113,AZ,IS,02-06-2020,420716
10970,SW32645,IS,FR,21-06-2020,420716
10971,LL42626,FR,SG,26-09-2020,420716
10972,ZN33242,SG,CR,13-01-2021,420716
10973,HY41322,CR,BD,17-11-2021,420716
10974,OF974610,BD,HR,20-04-2022,420716
10975,SX54543,HR,CA,03-09-2022,420716
10976,TG45326,CA,MD,03-03-2023,420716
10977,HI16572,TR,BE,20-03-2010,99511
10978,AQ58799,BE,IN,18-06-2010,99511
10979,XT29493,IN,NO,03-10-2010,99511
10980,XM1051033,NO,IN,05-05-2011,99511
10981,JF58558,IN,NO,22-01-2012,99511
10982,DC76656,NO,GB,13-10-2012,99511
10983,EB32894,GB,ZA,03-11-2012,99511
10984,AS103131,ZA,CO,11-10-2013,99511
10985,UJ861096,CO,DK,24-08-2014,99511
10986,EP891042,DK,DZ,25-04-2015,99511
10987,HN85678,DZ,IS,25-08-2015,99511
10988,QD2310110,IS,LT,09-04-2016,99511
10989,ZS59847,LT,FI,30-10-2016,99511
10990,KO106325,FI,PR,18-07-2017,99511
10991,MS41225,PR,PL,14-12-2017,99511
10992,RZ239310,PL,CO,05-11-2018,99511
10993,ZS813810,CO,GT,17-08-2019,99511
10994,IJ16785,GT,NL,31-07-2020,99511
10995,CI69239,NL,FI,11-04-2021,99511
10996,UJ47178,FI,MY,08-06-2021,99511
10997,AS16943,MY,MD,19-10-2021,99511
10998,MG818106,MD,PT,07-02-2022,99511
10999,FI37248,PT,FI,19-01-2023,99511
11000,WG1010167,AT,MX,20-09-2010,335431
11001,SZ321041,MX,PT,20-07-2011,335431
11002,GU71114,PT,FI,09-12-2011,335431
11003,KO221067,FI,GT,09-11-2012,335431
11004,DT67839,GT,PL,25-11-2012,335431
11005,AB109568,PL,EE,11-08-2013,335431
11006,TW271109,EE,IT,20-02-2014,335431
11007,IM310537,IT,DZ,03-01-2015,335431
11008,OY64329,DZ,BD,10-12-2015,335431
11009,HN36386,BD,NO,07-11-2016,335431
11010,BR28926,NO,SG,12-10-2017,335431
11011,MI45898,SG,CA,21-02-2018,335431
11012,MG41315,CA,DE,12-12-2018,335431
11013,NB49563,DE,NL,30-09-2019,335431
11014,CA26364,NL,GT,05-12-2019,335431
11015,AF18815,GT,PT,19-06-2020,335431
11016,CU593910,PT,BE,04-05-2021,335431
11017,ZO21452,BE,BR,20-06-2021,335431
11018,UG310317,BR,DZ,06-03-2022,335431
11019,UH63891,DZ,NO,02-06-2022,335431
11020,YH47235,NO,IS,12-12-2022,335431
11021,EP383510,ES,ZA,13-05-2010,485592
11022,KM1107108,ZA,BE,17-05-2010,485592
11023,JR98997,BE,ES,11-10-2010,485592
11024,OV610257,ES,GT,29-10-2010,485592
11025,AK538610,GT,AT,12-07-2011,485592
11026,FA88367,AT,FI,27-12-2011,485592
11027,JW210174,FI,PH,01-04-2012,485592
11028,QQ12734,PH,EE,06-03-2013,485592
11029,OQ528910,EE,JP,20-05-2013,485592
11030,QP27113,JP,MY,21-06-2013,485592
11031,ZF565102,MY,CL,26-02-2014,485592
11032,TX29145,CL,CR,11-06-2014,485592
11033,DL313107,CR,BE,15-05-2015,485592
11034,JD48345,BE,CH,22-10-2015,485592
11035,OR102666,CH,PT,06-03-2016,485592
11036,KW826710,PT,BD,07-06-2016,485592
11037,UP66389,BD,FI,18-10-2016,485592
11038,DA87685,FI,GB,10-05-2017,485592
11039,DM51782,GB,NO,29-11-2017,485592
11040,BG107311,NO,PL,12-08-2018,485592
11041,CY37826,PL,GT,21-08-2018,485592
11042,XJ62313,GT,PL,01-03-2019,485592
11043,BI107241,PL,AR,19-01-2020,485592
11044,SL95291,AR,IT,14-02-2020,485592
11045,EG97569,IT,CA,03-08-2020,485592
11046,RX531710,CA,DZ,04-02-2021,485592
11047,MD46858,DZ,ES,11-12-2021,485592
11048,AI46994,ES,NL,03-06-2022,485592
11049,XK87891,NL,SE,23-09-2022,485592
11050,GM107783,SE,TR,14-11-2022,485592
11051,KK531081,GT,MT,17-06-2010,167617
11052,DO1101058,MT,DZ,30-08-2010,167617
11053,YH389810,DZ,CZ,11-06-2011,167617
11054,OA610524,CZ,IE,11-01-2012,167617
11055,JG97693,IE,CR,16-03-2012,167617
11056,RZ13442,CR,LU,04-11-2012,167617
11057,FC841063,LU,NO,23-08-2013,167617
11058,JW1101710,NO,FR,18-08-2014,167617
11059,UY11751,FR,ZA,28-06-2015,167617
11060,ZL5181010,ZA,ES,06-02-2016,167617
11061,WP37528,ES,GB,13-10-2016,167617
11062,SS95826,GB,FR,21-12-2016,167617
11063,UO951061,FR,SE,13-02-2017,167617
11064,WB453410,SE,NO,27-08-2017,167617
11065,XU63532,NO,IS,28-12-2017,167617
11066,CA46968,IS,JP,22-08-2018,167617
11067,ZQ104912,JP,RU,10-10-2018,167617
11068,AO49624,RU,BG,31-08-2019,167617
11069,NL55825,BG,CA,22-03-2020,167617
11070,QS92654,CA,NO,01-11-2020,167617
11071,WT1010255,NO,EE,14-05-2021,167617
11072,UA969710,EE,HU,01-08-2021,167617
11073,MJ693109,HU,MD,30-08-2021,167617
11074,HY910249,MD,CL,08-05-2022,167617
11075,DE105568,CL,SE,05-10-2022,167617
11076,AS48595,SE,AR,06-01-2023,167617
11077,IV185610,NO,BR,19-11-2010,236738
11078,SG15377,BR,DE,01-02-2011,236738
11079,CQ95669,DE,LU,19-08-2011,236738
11080,XZ78782,LU,CL,17-10-2011,236738
11081,CJ39656,CL,LU,21-11-2011,236738
11082,OB82176,LU,LT,29-01-2012,236738
11083,QA91861,LT,SE,10-12-2012,236738
11084,SL41169,SE,AZ,09-11-2013,236738
11085,HN81893,AZ,CO,06-06-2014,236738
11086,NX92224,CO,DK,28-03-2015,236738
11087,IH47487,DK,BG,02-07-2015,236738
11088,QW47414,BG,ZA,02-02-2016,236738
11089,JB16359,ZA,SE,12-06-2016,236738
11090,XZ109822,SE,NO,13-08-2016,236738
11091,DP59888,NO,BD,17-08-2016,236738
11092,PP48272,BD,ZA,04-10-2016,236738
11093,MD251037,ZA,JP,03-09-2017,236738
11094,ZQ12918,JP,IT,30-11-2017,236738
11095,WT27961,IT,MY,26-03-2018,236738
11096,IV6110410,MY,ES,28-01-2019,236738
11097,IK510895,ES,CA,12-08-2019,236738
11098,DO97735,CA,FI,08-07-2020,236738
11099,MG46912,FI,EE,06-02-2021,236738
11100,UF494105,EE,PH,22-07-2021,236738
11101,TP31844,PH,SE,30-01-2022,236738
11102,TC68672,SE,NL,04-11-2022,236738
11103,DN571041,PT,ZA,08-08-2010,178336
11104,ZY67885,ZA,NL,02-03-2011,178336
11105,MA94752,NL,DE,21-11-2011,178336
11106,KD841055,DE,CH,29-12-2011,178336
11107,ED361076,CH,GT,01-07-2012,178336
11108,HM64532,GT,DZ,22-04-2013,178336
11109,GO610681,DZ,EE,09-01-2014,178336
11110,VN78781,EE,PH,17-04-2014,178336
11111,WQ1010361,PH,CL,10-05-2014,178336
11112,IT311025,CL,PH,29-03-2015,178336
11113,ZN22527,PH,CA,07-01-2016,178336
11114,BF8104106,CA,IS,05-11-2016,178336
11115,VB19569,IS,MY,12-12-2016,178336
11116,MT489106,MY,PH,10-05-2017,178336
11117,NO1021096,PH,DZ,09-04-2018,178336
11118,AD59517,DZ,JP,29-06-2018,178336
11119,DC710443,JP,PH,08-12-2018,178336
11120,IK82881,PH,MX,18-11-2019,178336
11121,TG831033,MX,NO,22-04-2020,178336
11122,UZ63754,NO,US,26-10-2020,178336
11123,HB27283,US,LT,31-05-2021,178336
11124,LI713104,LT,CZ,04-11-2021,178336
11125,HZ44979,CZ,MT,30-01-2022,178336
11126,VS96173,MT,RU,03-07-2022,178336
11127,LD22213,RU,LT,13-06-2023,178336
11128,ZL67342,BR,PL,02-02-2010,461572
11129,QV210718,PL,ZA,08-10-2010,461572
11130,CW45842,ZA,JP,22-05-2011,461572
11131,ME103922,JP,AZ,01-06-2011,461572
11132,BA64788,AZ,EE,13-05-2012,461572
11133,HC108393,EE,GT,26-05-2012,461572
11134,MO94818,GT,PH,19-04-2013,461572
11135,SM9109410,PH,HU,11-08-2013,461572
11136,YF37536,HU,DK,12-06-2014,461572
11137,CL21554,DK,NL,04-12-2014,461572
11138,YI74459,NL,US,12-03-2015,461572
11139,AX18239,US,CZ,19-08-2015,461572
11140,EL19736,CZ,IN,26-02-2016,461572
11141,ZY102924,IN,PR,21-07-2016,461572
11142,CK107818,PR,JP,26-10-2016,461572
11143,SL154105,JP,DZ,12-04-2017,461572
11144,AM1010261,DZ,RU,29-10-2017,461572
11145,JX69513,RU,IE,07-11-2017,461572
11146,CR955310,IE,BR,14-08-2018,461572
11147,HO46292,BR,GB,21-01-2019,461572
11148,HF58748,GB,TR,28-08-2019,461572
11149,AP311087,TR,NO,13-06-2020,461572
11150,SO101465,NO,IS,28-04-2021,461572
11151,DM14815,IS,CH,28-08-2021,461572
11152,PS36619,CH,PH,13-12-2021,461572
11153,WB79815,PH,CH,18-12-2022,461572
11154,CT995108,NO,IN,19-09-2010,462820
11155,RF14476,IN,FR,21-04-2011,462820
11156,VY48422,FR,GB,30-05-2011,462820
11157,TP1037310,GB,MD,17-08-2011,462820
11158,ZZ87786,MD,LU,16-03-2012,462820
11159,II61191,LU,DE,13-01-2013,462820
11160,QD37249,DE,MY,07-09-2013,462820
11161,HA29339,MY,US,24-11-2013,462820
11162,DO210892,US,PR,22-04-2014,462820
11163,UH16388,PR,PH,16-09-2014,462820
11164,NG47915,PH,SG,05-08-2015,462820
11165,ZH29437,SG,BD,09-12-2015,462820
11166,UP1010777,BD,LT,04-09-2016,462820
11167,DG27819,LT,CO,26-06-2017,462820
11168,EZ95644,CO,TR,08-03-2018,462820
11169,LV13667,TR,BD,24-07-2018,462820
11170,OE419610,BD,HU,08-01-2019,462820
11171,YZ48723,HU,DZ,28-07-2019,462820
11172,HJ426108,DZ,AT,29-05-2020,462820
11173,SB36297,AT,FI,08-05-2021,462820
11174,RQ106812,FI,DE,24-10-2021,462820
11175,ND610515,DE,HR,28-08-2022,462820
11176,QX72584,HR,PH,13-12-2022,462820
11177,OJ67455,CZ,KR,12-04-2010,353509
11178,AC86593,KR,PH,27-03-2011,353509
11179,QQ15716,PH,TR,04-03-2012,353509
11180,SO31444,TR,PH,18-07-2012,353509
11181,BX3104105,PH,FI,06-03-2013,353509
11182,PW28582,FI,MD,11-02-2014,353509
11183,JD1101079,MD,AR,04-06-2014,353509
11184,TT98472,AR,AT,29-10-2014,353509
11185,TL86612,AT,GT,06-03-2015,353509
11186,QC53511,GT,MY,23-09-2015,353509
11187,IX32389,MY,JP,01-01-2016,353509
11188,FZ67477,JP,NO,06-10-2016,353509
11189,WM101154,NO,PH,23-08-2017,353509
11190,IP128109,PH,MX,02-08-2018,353509
11191,SS28815,MX,PH,04-06-2019,353509
11192,LP67274,PH,MX,30-08-2019,353509
11193,PX4106103,MX,SG,12-04-2020,353509
11194,XT105817,SG,AZ,07-01-2021,353509
11195,JL236107,AZ,FI,15-03-2021,353509
11196,FA32183,FI,AT,17-05-2021,353509
11197,QW107426,AT,ZA,07-03-2022,353509
11198,MC118108,ZA,MD,09-08-2022,353509
11199,JU5210104,MD,GB,28-05-2023,353509
11200,NY107677,IT,AZ,30-09-2010,205277
11201,JL110997,AZ,CH,21-05-2011,205277
11202,ET42558,CH,CO,12-04-2012,205277
11203,OI710444,CO,US,31-01-2013,205277
11204,YJ102689,US,ZA,21-11-2013,205277
11205,FA86275,ZA,DK,20-01-2014,205277
11206,CV89923,DK,KR,18-07-2014,205277
11207,KS106471,KR,RU,30-12-2014,205277
11208,CJ89441,RU,MT,28-09-2015,205277
11209,CU65323,MT,IN,24-08-2016,205277
11210,HB24358,IN,TR,20-05-2017,205277
11211,EB27161,TR,AT,04-08-2017,205277
11212,MF64934,AT,LU,02-03-2018,205277
11213,QR101735,LU,EE,30-07-2018,205277
11214,VA92691,EE,PT,02-09-2018,205277
11215,KW36165,PT,BD,07-11-2018,205277
11216,ZL383108,BD,CA,18-05-2019,205277
11217,VU69732,CA,PH,10-01-2020,205277
11218,ET46373,PH,CL,08-01-2021,205277
11219,RX1025106,CL,PH,01-09-2021,205277
11220,QS42122,PH,AT,19-07-2022,205277
11221,ZJ95512,AT,CO,08-04-2023,205277
11222,MU78773,IN,HU,13-12-2010,323386
11223,YK29964,HU,CR,28-05-2011,323386
11224,IL310263,CR,DE,04-09-2011,323386
11225,YA164610,DE,PH,11-09-2011,323386
11226,MH510174,PH,CH,22-11-2011,323386
11227,WA19655,CH,PH,21-03-2012,323386
11228,BM769510,PH,BG,17-10-2012,323386
11229,QE94918,BG,MX,16-08-2013,323386
11230,HG128810,MX,PL,27-07-2014,323386
11231,MR799109,PL,MT,13-03-2015,323386
11232,BE71381,MT,LU,09-05-2015,323386
11233,BO310782,LU,ZA,08-01-2016,323386
11234,GL102564,ZA,DK,20-06-2016,323386
11235,GO104446,DK,DZ,05-05-2017,323386
11236,DJ97858,DZ,FR,14-07-2017,323386
11237,WZ1047310,FR,MT,09-11-2017,323386
11238,ZN58451,MT,DE,29-05-2018,323386
11239,EU4810210,DE,LT,29-11-2018,323386
11240,TC96533,LT,SE,25-02-2019,323386
11241,WM66714,SE,KR,21-05-2019,323386
11242,DY12944,KR,PT,10-08-2019,323386
11243,YB999410,PT,CZ,05-02-2020,323386
11244,XS37629,CZ,LU,18-08-2020,323386
11245,UX510922,LU,PH,03-10-2020,323386
11246,VA24228,PH,DZ,24-05-2021,323386
11247,IZ34323,DZ,AZ,12-02-2022,323386
11248,LL17931,AZ,KR,17-02-2022,323386
11249,SP97683,KR,PL,14-05-2022,323386
11250,RX23921,PL,PH,26-05-2022,323386
11251,SM27586,PH,DZ,11-08-2022,323386
11252,CV96197,DZ,DE,22-05-2023,323386
11253,WR18687,ZA,IT,03-02-2010,176549
11254,GI381052,IT,IN,19-11-2010,176549
11255,OV744107,IN,CZ,30-10-2011,176549
11256,JC699310,CZ,HU,04-02-2012,176549
11257,KK810317,HU,IE,03-05-2012,176549
11258,MF105221,IE,HU,10-03-2013,176549
11259,VH42194,HU,CA,31-01-2014,176549
11260,ZZ88369,CA,PH,17-03-2014,176549
11261,UD387106,PH,PT,29-03-2015,176549
11262,QO641079,PT,RU,26-01-2016,176549
11263,OW410133,RU,CH,02-04-2016,176549
11264,KC224104,CH,HR,18-06-2016,176549
11265,GH710199,HR,DZ,25-08-2016,176549
11266,ZH14579,DZ,NL,24-05-2017,176549
11267,RS103496,NL,MX,03-09-2017,176549
11268,OQ64429,MX,NO,01-08-2018,176549
11269,DE476310,NO,AZ,19-11-2018,176549
11270,MO25399,AZ,MY,05-09-2019,176549
11271,YW654910,MY,LT,18-02-2020,176549
11272,MJ471110,LT,US,23-04-2020,176549
11273,WB75368,US,DK,27-03-2021,176549
11274,OZ38692,DK,CR,05-09-2021,176549
11275,QM32778,CR,CL,09-04-2022,176549
11276,XQ59795,CL,MX,18-03-2023,176549
11277,GE5101103,GB,JP,19-07-2010,315451
11278,LM84852,JP,FI,21-01-2011,315451
11279,KL107787,FI,BG,13-11-2011,315451
11280,KB641057,BG,SE,01-02-2012,315451
11281,YE873310,SE,TR,07-08-2012,315451
11282,YM54373,TR,AR,09-10-2012,315451
11283,RT15169,AR,FI,02-08-2013,315451
11284,IW67759,FI,LT,09-07-2014,315451
11285,MM79784,LT,DE,09-10-2014,315451
11286,KK54141,DE,SG,26-06-2015,315451
11287,ZL63664,SG,ZA,07-05-2016,315451
11288,NL99224,ZA,LT,14-01-2017,315451
11289,DU648410,LT,IE,19-04-2017,315451
11290,QH11583,IE,MD,24-03-2018,315451
11291,CA94759,MD,SG,04-04-2018,315451
11292,EJ77367,SG,ES,04-12-2018,315451
11293,TP19681,ES,IN,05-01-2019,315451
11294,ZF56237,IN,LU,19-11-2019,315451
11295,YV691097,LU,SG,25-01-2020,315451
11296,RH1310810,SG,MY,11-09-2020,315451
11297,UF64814,MY,LT,31-03-2021,315451
11298,LV94915,LT,HU,04-04-2021,315451
11299,EA8101096,HU,FI,07-07-2021,315451
11300,CK28236,FI,GT,10-11-2021,315451
11301,YX85817,GT,JP,23-02-2022,315451
11302,WL84628,JP,IS,27-02-2022,315451
11303,BW17248,IS,IE,13-10-2022,315451
11304,EN24842,EE,IE,30-04-2010,386875
11305,GG13742,IE,DE,26-06-2010,386875
11306,RE1010655,DE,MY,06-11-2010,386875
11307,MY76982,MY,DK,30-12-2010,386875
11308,BF24828,DK,DE,21-05-2011,386875
11309,XO17874,DE,NL,18-11-2011,386875
11310,OA1094106,NL,ZA,25-10-2012,386875
11311,TC63479,ZA,PL,20-06-2013,386875
11312,PA65958,PL,IE,23-05-2014,386875
11313,MX14219,IE,PL,25-10-2014,386875
11314,KC210721,PL,PH,05-01-2015,386875
11315,NL89553,PH,BD,19-01-2016,386875
11316,OB97379,BD,MY,11-04-2016,386875
11317,GP15796,MY,KR,28-07-2016,386875
11318,FR91642,KR,BD,14-06-2017,386875
11319,UI85316,BD,HU,17-07-2017,386875
11320,ET939102,HU,CH,02-08-2017,386875
11321,NY52248,CH,IN,20-10-2017,386875
11322,LP13424,IN,CA,22-05-2018,386875
11323,YJ108777,CA,ZA,27-04-2019,386875
11324,LH78477,ZA,DK,23-05-2019,386875
11325,RG12544,DK,MX,05-09-2019,386875
11326,LJ61556,MX,DZ,18-05-2020,386875
11327,FX25779,DZ,PH,03-12-2020,386875
11328,OT37786,PH,MY,07-07-2021,386875
11329,EO64929,MY,PT,05-02-2022,386875
11330,PF1091027,PT,CA,27-12-2022,386875
11331,TS561036,BR,CA,14-06-2010,443644
11332,CE1021041,CA,LU,24-08-2010,443644
11333,QZ38122,LU,BE,01-01-2011,443644
11334,CG72448,BE,PH,15-03-2011,443644
11335,KJ4106102,PH,HR,18-02-2012,443644
11336,YS105523,HR,AT,11-11-2012,443644
11337,PW777109,AT,CR,02-04-2013,443644
11338,JH108413,CR,ZA,10-09-2013,443644
11339,DW977105,ZA,GT,08-12-2013,443644
11340,MK36953,GT,PL,01-03-2014,443644
11341,CJ77814,PL,PH,26-12-2014,443644
11342,GI24568,PH,JP,27-05-2015,443644
11343,NP72379,JP,PL,28-01-2016,443644
11344,CU78364,PL,RU,08-08-2016,443644
11345,AZ3281010,RU,FR,27-05-2017,443644
11346,NQ101642,FR,LU,27-07-2017,443644
11347,LJ59596,LU,HR,05-09-2017,443644
11348,JA710654,HR,BD,13-05-2018,443644
11349,ED881310,BD,IT,14-03-2019,443644
11350,GR92287,IT,IS,30-10-2019,443644
11351,PT54287,IS,JP,11-08-2020,443644
11352,TO49926,JP,IE,13-05-2021,443644
11353,GN27777,IE,RU,14-12-2021,443644
11354,WE7101016,RU,BD,27-02-2022,443644
11355,DP43283,BD,CO,21-01-2023,443644
11356,DK1071015,CA,ES,22-01-2010,151380
11357,QH21466,ES,NO,20-10-2010,151380
11358,XM64835,NO,ES,17-08-2011,151380
11359,LT34534,ES,PT,19-02-2012,151380
11360,BS47615,PT,BD,28-07-2012,151380
11361,EL19597,BD,PH,28-12-2012,151380
11362,IN914210,PH,SG,12-01-2014,151380
11363,DC310471,SG,RU,23-08-2014,151380
11364,UW103321,RU,IT,06-11-2014,151380
11365,OH64192,IT,TR,28-07-2015,151380
11366,GG48246,TR,PH,13-02-2016,151380
11367,LV34137,PH,NO,21-02-2017,151380
11368,EK310559,NO,CO,28-09-2017,151380
11369,YT108759,CO,NL,02-08-2018,151380
11370,DF551095,NL,EE,11-08-2018,151380
11371,MQ84692,EE,DE,12-09-2018,151380
11372,SE107637,DE,KR,01-11-2018,151380
11373,MR89114,KR,JP,03-05-2019,151380
11374,XV53552,JP,FR,01-03-2020,151380
11375,CJ48483,FR,LT,21-11-2020,151380
11376,PZ23397,LT,GT,30-10-2021,151380
11377,DS610879,GT,PL,31-12-2021,151380
11378,TF109232,PL,DK,15-11-2022,151380
11379,QS147910,GB,BG,12-09-2010,323922
11380,LH51987,BG,PH,03-01-2011,323922
11381,JZ48755,PH,NO,22-01-2011,323922
11382,AY693710,NO,CL,26-11-2011,323922
11383,DM27479,CL,JP,13-09-2012,323922
11384,KC74319,JP,LU,28-07-2013,323922
11385,JW69556,LU,PH,21-09-2013,323922
11386,ZG102545,PH,JP,03-02-2014,323922
11387,FC10410106,JP,PH,25-04-2014,323922
11388,FJ4110105,PH,JP,19-11-2014,323922
11389,IJ17246,JP,PL,13-09-2015,323922
11390,FS73155,PL,MT,16-04-2016,323922
11391,KQ25985,MT,US,08-03-2017,323922
11392,LN37577,US,PH,14-06-2017,323922
11393,YD52775,PH,CR,22-06-2018,323922
11394,XJ111105,CR,BE,20-07-2018,323922
11395,VL910533,BE,IE,05-06-2019,323922
11396,TP210379,IE,PH,10-10-2019,323922
11397,KZ17198,PH,CZ,06-09-2020,323922
11398,XN39873,CZ,PH,13-07-2021,323922
11399,JP78434,PH,NL,05-04-2022,323922
11400,QG210395,NL,MX,11-06-2022,323922
11401,SZ641015,MX,SG,30-09-2022,323922
11402,WN88287,SG,FI,12-06-2023,323922
11403,MG25152,PH,DE,08-10-2010,323076
11404,YR42321,DE,AT,12-06-2011,323076
11405,FS22196,AT,IN,28-11-2011,323076
11406,ZO33139,IN,CH,22-03-2012,323076
11407,CV11957,CH,MX,08-04-2012,323076
11408,XQ23397,MX,NO,22-05-2012,323076
11409,WS105589,NO,CZ,25-07-2012,323076
11410,WD92894,CZ,MT,05-09-2012,323076
11411,TF210751,MT,FR,22-10-2012,323076
11412,VD925109,FR,NL,01-02-2013,323076
11413,WP84155,NL,PL,14-09-2013,323076
11414,IY410195,PL,HR,23-01-2014,323076
11415,XO1010199,HR,PR,01-10-2014,323076
11416,QZ1081102,PR,PH,10-11-2014,323076
11417,QD99635,PH,LT,15-07-2015,323076
11418,OW54583,LT,HU,04-01-2016,323076
11419,ZP16741,HU,CL,14-07-2016,323076
11420,PV710473,CL,LU,31-08-2016,323076
11421,JR45682,LU,GB,04-02-2017,323076
11422,WD810828,GB,TR,01-11-2017,323076
11423,RN911025,TR,HR,21-11-2017,323076
11424,XW98171,HR,AZ,03-09-2018,323076
11425,RM68541,AZ,CR,29-04-2019,323076
11426,DE661085,CR,MY,20-12-2019,323076
11427,GM26648,MY,PH,11-05-2020,323076
11428,KH72586,PH,MT,08-04-2021,323076
11429,ZL965310,MT,US,30-11-2021,323076
11430,DY661068,US,DK,01-01-2022,323076
11431,CH54457,DK,CZ,03-05-2022,323076
11432,FR95183,CZ,SE,17-12-2022,323076
11433,XN44366,DK,US,29-10-2010,195460
11434,SO36545,US,BG,13-07-2011,195460
11435,KW85931,BG,PH,30-03-2012,195460
11436,VT57476,PH,DK,23-04-2012,195460
11437,GQ526108,DK,CO,31-08-2012,195460
11438,HO102332,CO,TR,18-09-2012,195460
11439,NN86883,TR,CO,31-07-2013,195460
11440,SX15829,CO,PH,24-09-2013,195460
11441,BV65276,PH,BR,26-07-2014,195460
11442,RV110892,BR,PH,25-05-2015,195460
11443,LM101254,PH,HR,05-03-2016,195460
11444,XY92944,HR,CL,08-02-2017,195460
11445,TU99812,CL,PH,07-12-2017,195460
11446,HB33564,PH,BR,10-06-2018,195460
11447,IO105261,BR,MD,11-09-2018,195460
11448,HI69218,MD,ZA,07-08-2019,195460
11449,XG62986,ZA,MX,21-04-2020,195460
11450,UV77849,MX,PL,09-08-2020,195460
11451,GU657110,PL,US,25-05-2021,195460
11452,LA73518,US,AR,19-03-2022,195460
11453,UF103459,AR,MD,23-02-2023,195460
11454,XR32625,PR,CR,05-05-2010,341996
11455,VE6101103,CR,IT,16-11-2010,341996
11456,LL435105,IT,CA,03-09-2011,341996
11457,GY210179,CA,BE,17-09-2011,341996
11458,XV36633,BE,NO,20-05-2012,341996
11459,FP91657,NO,SG,27-03-2013,341996
11460,LV141058,SG,GT,21-05-2013,341996
11461,OC634102,GT,IS,01-06-2013,341996
11462,PF2102110,IS,HU,03-02-2014,341996
11463,JP47587,HU,IN,09-11-2014,341996
11464,EB49645,IN,TR,28-11-2014,341996
11465,RA615410,TR,IT,09-11-2015,341996
11466,HK38462,IT,PH,22-02-2016,341996
11467,MD36523,PH,MD,10-10-2016,341996
11468,CT841059,MD,BG,25-04-2017,341996
11469,TZ58649,BG,DZ,09-03-2018,341996
11470,VZ25982,DZ,SG,01-02-2019,341996
11471,TT82725,SG,CA,12-10-2019,341996
11472,NJ879610,CA,LT,28-04-2020,341996
11473,FC826210,LT,CH,30-11-2020,341996
11474,ND75926,CH,BR,30-05-2021,341996
11475,XN1059106,BR,AR,23-09-2021,341996
11476,LL14928,AR,EE,24-03-2022,341996
11477,KK465710,EE,LT,24-06-2022,341996
11478,BT15485,LT,PH,15-11-2022,341996
11479,AZ851102,GT,US,21-04-2010,188151
11480,RV92816,US,ZA,27-10-2010,188151
11481,XD491022,ZA,JP,01-04-2011,188151
11482,GB35193,JP,IT,18-05-2011,188151
11483,OM864810,IT,MD,02-09-2011,188151
11484,AS841094,MD,ES,13-12-2011,188151
11485,XA12521,ES,PR,23-05-2012,188151
11486,DY19667,PR,PH,29-05-2012,188151
11487,YK29951,PH,MD,02-03-2013,188151
11488,UH105225,MD,JP,14-12-2013,188151
11489,QL104954,JP,AT,17-08-2014,188151
11490,QK85824,AT,GB,13-04-2015,188151
11491,IY14338,GB,EE,28-11-2015,188151
11492,LE3101091,EE,CA,11-07-2016,188151
11493,PJ87511,CA,CO,17-12-2016,188151
11494,CD102249,CO,BD,10-07-2017,188151
11495,ZN86515,BD,GT,05-04-2018,188151
11496,HN18768,GT,PH,31-01-2019,188151
11497,TG11713,PH,CA,02-04-2019,188151
