flightName,departure,destination,date,userID
ZG87775,SG,PR,13.12.18,481643
OL75691,PR,MY,09.07.19,481643
SM94251,MY,CH,22.06.20,481643
KB18732,CH,MY,30.08.20,481643
FO83839,MY,MT,10.05.21,481643
CV53369,MT,IT,20.01.22,481643
KS64783,IT,KR,10.12.22,481643
YI91945,SG,BG,10.08.10,347454
EA710916,BG,TR,18.09.10,347454
MC1106104,TR,PH,27.08.11,347454
PM11553,PH,FI,09.12.11,347454
ZQ108314,FI,SE,01.05.12,347454
KD5110103,SE,CR,11.04.13,347454
SG103449,CR,GT,26.03.14,347454
UB99828,GT,MD,13.02.15,347454
CD41673,MD,IN,02.07.15,347454
VC97214,IN,LU,24.12.15,347454
ZR777710,LU,FR,14.03.16,347454
UA108349,FR,SG,27.01.17,347454
ZZ38267,SG,CZ,20.04.17,347454
LT105952,CZ,PH,17.12.17,347454
DC38487,PH,PR,28.06.18,347454
UB104163,PR,IS,22.07.18,347454
EN72797,IS,ES,12.06.19,347454
FL74527,ES,TR,30.10.19,347454
UI81788,TR,AT,29.07.20,347454
LB105933,AT,PL,25.09.20,347454
KW41327,PL,AT,24.03.21,347454
QZ59523,AT,BE,14.01.22,347454
AX123610,BE,AZ,09.04.22,347454
XL54145,AZ,NO,02.03.23,347454
NM5210910,ZA,LU,27.04.10,129474
YO24639,LU,DE,09.10.10,129474
VZ99759,DE,PR,13.10.10,129474
NP661034,PR,MT,31.05.11,129474
CO83422,MT,CO,17.02.12,129474
PP736106,CO,DK,05.09.12,129474
QM92668,DK,MT,25.06.13,129474
PJ31262,MT,MY,14.10.13,129474
WU81935,MY,PL,08.03.14,129474
LM42227,PL,HR,28.09.14,129474
BI254109,HR,IT,06.01.15,129474
MA72811,IT,IS,29.10.15,129474
GW88198,IS,AR,03.10.16,129474
BO45166,AR,SE,29.12.16,129474
PY107539,SE,PR,16.02.17,129474
JN24819,PR,GB,27.09.17,129474
DE85766,GB,CA,29.07.18,129474
NW106369,CA,ZA,29.06.19,129474
UI73521,ZA,TR,05.12.19,129474
TY874103,TR,CA,30.04.20,129474
SN1010258,CA,CO,30.03.21,129474
PG410175,CO,BR,13.04.21,129474
VO551059,BR,MT,21.12.21,129474
OH310244,MT,HU,17.02.22,129474
SI210952,HU,US,23.07.22,129474
NI26255,US,EE,14.02.23,129474
FR22798,IE,DZ,08.06.10,634658
OV141087,DZ,HR,04.03.11,634658
NP1037106,HR,KR,08.02.12,634658
JM891032,KR,CH,10.03.12,634658
PV756110,CH,DE,12.07.12,634658
XZ37328,DE,PT,18.04.13,634658
WV32149,PT,AR,30.07.13,634658
XJ56155,AR,PT,29.03.14,634658
WB44364,PT,PH,03.12.14,634658
ZI88327,PH,CR,09.08.15,634658
ET92451,CR,US,11.05.16,634658
LX58642,US,PT,23.02.17,634658
DX811410,PT,MY,19.04.17,634658
YY12581,MY,DK,08.01.18,634658
BR14718,DK,HR,22.12.18,634658
DB105477,HR,BD,23.03.19,634658
ZG78589,BD,ZA,03.02.20,634658
FP591109,ZA,EE,14.11.20,634658
UB29766,EE,BE,21.09.21,634658
PI49756,BE,PR,26.04.22,634658
EF610314,PR,CR,14.10.22,634658
OH281085,US,BE,11.08.10,444557
RC107457,BE,NL,21.06.11,444557
ZM910786,NL,EE,25.07.11,444557
ZN1013110,EE,PR,10.08.11,444557
LC53943,PR,LT,10.02.12,444557
ZE54887,LT,AZ,21.09.12,444557
YZ56101010,AZ,US,14.03.13,444557
YS510493,US,PR,28.03.13,444557
XE754106,PR,GB,15.06.13,444557
WD49375,GB,TR,28.06.13,444557
VN51383,TR,BR,19.03.14,444557
VS965107,BR,DE,14.09.14,444557
SS5510102,DE,CR,04.02.15,444557
OY65222,CR,CO,15.04.15,444557
VV24559,CO,HU,15.01.16,444557
MR113107,HU,DE,05.04.16,444557
AT62544,DE,PL,15.07.16,444557
SY72583,PL,PH,30.05.17,444557
HG141028,PH,PT,04.10.17,444557
WP11417,PT,PR,05.12.17,444557
FH23789,PR,IE,27.04.18,444557
CP22561,IE,ES,26.09.18,444557
FI57631,ES,FR,10.10.18,444557
KM253103,FR,TR,20.06.19,444557
XG103745,TR,LU,28.02.20,444557
UW42454,LU,BE,06.01.21,444557
VR57988,BE,NL,01.08.21,444557
XI33797,NL,RU,24.03.22,444557
VQ61996,RU,ZA,11.05.22,444557
GM63689,ZA,JP,15.01.23,444557
PO661023,HR,CA,12.08.10,919258
GF44948,CA,PR,10.04.11,919258
XA74929,PR,LT,12.11.11,919258
NT882210,LT,PR,03.12.11,919258
OF881061,PR,MD,30.10.12,919258
GI24641,MD,IS,06.04.13,919258
QO104952,IS,AZ,11.04.13,919258
NG109433,AZ,US,29.12.13,919258
FA84378,US,MD,02.01.14,919258
IA110897,MD,CA,08.02.14,919258
ZU679510,CA,PL,18.01.15,919258
HC278107,PL,IS,26.12.15,919258
IX10810101,IS,US,22.10.16,919258
LK41916,US,DZ,23.11.16,919258
QG101554,DZ,FR,02.08.17,919258
TB110211,FR,DE,18.11.17,919258
UL98176,DE,TR,30.09.18,919258
VM1011049,TR,PR,27.06.19,919258
LF97892,PR,IN,25.01.20,919258
VC104512,IN,CZ,29.10.20,919258
QE338710,CZ,IN,06.10.21,919258
ZZ82697,IN,MY,08.02.22,919258
XW32633,MY,EE,19.02.22,919258
HK6311010,EE,JP,23.06.22,919258
TD71415,JP,AT,06.02.23,919258
CA1061099,PR,AT,04.03.10,932606
JI105924,AT,DZ,07.12.10,932606
AT66818,DZ,HU,06.11.11,932606
ZU33312,HU,BG,26.05.12,932606
RC35667,BG,RU,22.06.12,932606
UX1053106,RU,AZ,18.09.12,932606
OV6251010,AZ,DE,30.01.13,932606
SC103112,DE,PR,09.08.13,932606
GA291083,PR,GB,12.03.14,932606
DR18327,GB,BE,07.07.14,932606
EA210876,BE,PR,29.11.14,932606
HZ57188,PR,BG,04.09.15,932606
DA277106,BG,IN,16.07.16,932606
OM1041046,IN,IT,13.03.17,932606
SG810642,IT,IE,30.09.17,932606
LD103248,IE,BE,25.01.18,932606
IH17249,BE,JP,25.05.18,932606
ZN97627,JP,EE,30.05.18,932606
DW1010384,EE,MD,10.08.18,932606
US103561,MD,FR,17.09.18,932606
NE84148,FR,GB,18.08.19,932606
DF1048810,GB,SE,08.07.20,932606
UV93223,SE,HU,01.09.20,932606
SG98854,HU,DK,15.06.21,932606
YH210163,DK,SE,08.05.22,932606
LE46431,SE,MD,28.10.22,932606
VH34472,FI,FR,16.03.10,299033
VI547102,FR,AR,16.10.10,299033
NZ371021,AR,CH,28.01.11,299033
FR13731,CH,BD,20.11.11,299033
LB378810,BD,LU,12.05.12,299033
DT83112,LU,FR,27.05.12,299033
JM2102210,FR,BG,08.06.12,299033
FJ1010427,BG,CZ,10.02.13,299033
ZU26284,CZ,PT,04.07.13,299033
AO21687,PT,IN,17.02.14,299033
NI45892,IN,MX,28.07.14,299033
KO16417,MX,AR,11.05.15,299033
BB106153,AR,IE,13.03.16,299033
PK26717,IE,FI,21.04.16,299033
VL18144,FI,SG,22.01.17,299033
OE71116,SG,PR,11.11.17,299033
UY106539,PR,US,05.06.18,299033
IS339910,US,AZ,13.12.18,299033
DD105556,AZ,BE,11.03.19,299033
HT451084,BE,CL,07.09.19,299033
GB771095,CL,DE,24.02.20,299033
ZE78745,DE,FI,13.01.21,299033
GF585110,FI,SE,18.07.21,299033
JS1041067,SE,TR,15.03.22,299033
FE55728,TR,ES,15.11.22,299033
TL97481,DK,LU,03.09.10,185759
LC106621,LU,GB,16.04.11,185759
QX817110,GB,LT,05.06.11,185759
JW56715,LT,NL,17.05.12,185759
UI321099,NL,NO,31.07.12,185759
ZL51872,NO,GB,21.02.13,185759
TZ13646,GB,KR,18.05.13,185759
VF821077,KR,AT,08.08.13,185759
TL110813,AT,BE,25.08.13,185759
BB11874,BE,CA,23.07.14,185759
PK671062,CA,CO,30.07.14,185759
OS18265,CO,CR,26.02.15,185759
XB91010810,CR,ZA,28.09.15,185759
DA21665,ZA,IN,17.03.16,185759
JJ610743,IN,IT,25.11.16,185759
FM59455,IT,AZ,28.07.17,185759
PQ795104,AZ,KR,26.03.18,185759
XQ279106,KR,RU,28.10.18,185759
DG21835,RU,MX,29.04.19,185759
CF546107,MX,ES,19.03.20,185759
BK52752,ES,JP,24.06.20,185759
RJ210263,JP,MX,26.04.21,185759
IY93856,MX,FR,02.02.22,185759
IN522105,FR,JP,25.02.22,185759
OA51425,JP,PR,23.07.22,185759
CR35294,PR,IS,29.07.22,185759
IA87654,IS,AR,17.04.23,185759
OQ825510,PT,SG,23.01.10,156531
AO79142,SG,CA,19.10.10,156531
BX47921,CA,SE,08.11.10,156531
AP56866,SE,NL,16.07.11,156531
LB47797,NL,MT,12.08.11,156531
LH99658,MT,MY,29.09.11,156531
VD14638,MY,RU,16.12.11,156531
XZ81799,RU,KR,06.08.12,156531
OD1011094,KR,MD,09.11.12,156531
WW291027,MD,PT,16.09.13,156531
RO53746,PT,ZA,18.03.14,156531
IV871059,ZA,PT,18.02.15,156531
MN15927,PT,FI,05.08.15,156531
FQ102433,FI,SG,02.12.15,156531
PK1071079,SG,CR,21.08.16,156531
XC810473,CR,AT,17.12.16,156531
SV106579,AT,CL,28.10.17,156531
OZ11685,CL,NL,28.06.18,156531
SW381035,NL,NO,26.09.18,156531
JK726710,NO,LU,28.11.18,156531
WV921065,LU,AR,16.06.19,156531
ZU84172,AR,MT,17.01.20,156531
DI3810110,MT,JP,19.07.20,156531
YU187101,JP,IT,02.10.20,156531
SE11968,IT,BG,14.09.21,156531
WO105893,BG,AR,12.12.21,156531
YG18783,AR,FI,13.04.22,156531
GQ7551010,FI,LT,15.09.22,156531
HH82163,LT,GT,14.03.23,156531
ZW14169,CO,BG,12.04.10,596370
BD2109107,BG,CL,17.04.10,596370
PV4108310,CL,PH,14.06.10,596370
BK925108,PH,PT,18.03.11,596370
CJ73976,PT,FI,16.02.12,596370
ZY18472,FI,CA,30.01.13,596370
EZ53327,CA,PT,30.06.13,596370
UZ56957,PT,HR,16.10.13,596370
CY77752,HR,US,13.07.14,596370
SC65363,US,MX,18.09.14,596370
BC621061,MX,CL,04.11.14,596370
AG17886,CL,PT,14.10.15,596370
HN28722,PT,BD,31.08.16,596370
UZ66712,BD,DZ,26.02.17,596370
CH15495,DZ,GT,05.11.17,596370
WQ31498,GT,AZ,07.06.18,596370
FU245103,AZ,SG,16.11.18,596370
HT84731,SG,PT,02.03.19,596370
ZS10101016,PT,DK,19.08.19,596370
XB61253,DK,PT,13.05.20,596370
GB2310910,PT,IS,07.11.20,596370
CC73245,IS,JP,02.03.21,596370
UX810631,JP,CA,17.09.21,596370
OL67215,CA,PT,28.12.21,596370
WE7107910,PT,SE,20.01.22,596370
HF310686,SE,JP,03.02.22,596370
TH431110,JP,EE,20.05.22,596370
QD62666,EE,CA,09.04.23,596370
QR82364,MY,IE,16.05.10,109683
ID54445,IE,ES,26.11.10,109683
XY17799,ES,HR,15.10.11,109683
TC891071,HR,MX,05.11.11,109683
NM82249,MX,PT,09.08.12,109683
GI26518,PT,RU,29.11.12,109683
VD81516,RU,BR,22.07.13,109683
OD63426,BR,CR,16.04.14,109683
PM18367,CR,DE,02.01.15,109683
QG1410102,DE,LU,09.04.15,109683
BY145110,LU,JP,02.11.15,109683
TZ65765,JP,CL,17.12.15,109683
UZ59856,CL,PL,25.03.16,109683
IQ110781,PL,GT,01.09.16,109683
BJ31457,GT,GB,10.12.16,109683
PO86955,GB,PH,25.02.17,109683
DS87997,PH,FR,15.07.17,109683
JL25183,FR,FI,03.05.18,109683
RA631017,FI,IT,22.01.19,109683
TM832210,IT,ZA,25.06.19,109683
GV626107,ZA,NL,07.03.20,109683
ZU47719,NL,CH,25.11.20,109683
YQ51981,CH,IS,24.01.21,109683
RO16382,IS,SE,22.04.21,109683
XA102738,SE,IS,20.09.21,109683
KC41382,IS,DZ,21.11.21,109683
KF46466,DZ,BG,19.04.22,109683
TN94344,BG,AR,14.09.22,109683
NG105893,AR,TR,23.11.22,109683
EK69643,FR,PT,31.08.10,545263
RJ29862,PT,GT,14.06.11,545263
PR61673,GT,FR,25.11.11,545263
DH37268,FR,LU,02.06.12,545263
BW269810,LU,US,29.10.12,545263
NP433108,US,MX,28.04.13,545263
NF2101210,MX,DZ,25.03.14,545263
YW99224,DZ,BE,14.08.14,545263
PN210715,BE,PT,15.11.14,545263
OH981055,PT,CH,23.01.15,545263
BT8108710,CH,ES,20.09.15,545263
PV3101088,ES,SE,27.05.16,545263
KD103712,SE,JP,05.04.17,545263
FF841086,JP,US,08.07.17,545263
VU123101,US,IN,22.10.17,545263
VI691012,IN,SE,26.02.18,545263
XS410127,SE,NO,23.07.18,545263
LX15665,NO,CH,18.05.19,545263
PD58639,CH,MY,11.08.19,545263
VL87136,MY,FI,01.01.20,545263
ZB96239,FI,IT,03.09.20,545263
ZZ33313,IT,AZ,08.03.21,545263
EB472610,AZ,ZA,18.02.22,545263
TD1031013,ZA,HR,12.12.22,545263
UG351039,DK,NL,14.09.10,823828
TF341077,NL,JP,19.01.11,823828
FH81695,JP,ZA,22.09.11,823828
YK6710410,ZA,HR,13.01.12,823828
HT228103,HR,SG,19.09.12,823828
MX888104,SG,DZ,29.01.13,823828
UC21982,DZ,BD,17.08.13,823828
HN72182,BD,FR,01.10.13,823828
GB87274,FR,AR,23.06.14,823828
GT1010271,AR,CR,04.12.14,823828
NS411107,CR,GB,15.01.15,823828
TU37324,GB,HR,09.05.15,823828
YZ98715,HR,JP,03.07.15,823828
OL101446,JP,PT,08.03.16,823828
FS41931,PT,TR,18.04.16,823828
VY7101101,TR,MD,13.05.16,823828
VX96528,MD,BG,03.09.16,823828
TY93142,BG,KR,14.06.17,823828
YB610681,KR,BG,21.02.18,823828
TV77465,BG,HR,30.04.18,823828
NN13779,HR,BG,21.09.18,823828
WX79477,BG,PT,04.06.19,823828
TZ48956,PT,TR,24.06.19,823828
HK32966,TR,HR,17.05.20,823828
KW72221,HR,CR,08.03.21,823828
NU28563,CR,GT,10.04.21,823828
BW85936,GT,PH,18.01.22,823828
XJ47187,PH,NO,17.03.22,823828
DI49961,NO,FR,12.08.22,823828
AL16672,FR,PR,25.01.23,823828
SZ25857,IS,LU,13.07.10,464219
GR1010123,LU,CO,12.08.10,464219
GS117109,CO,PT,11.01.11,464219
AL164510,PT,NL,25.07.11,464219
XX22892,NL,EE,23.08.11,464219
OD92935,EE,GB,21.01.12,464219
FC98912,GB,PH,18.05.12,464219
CO67827,PH,BG,11.01.13,464219
NM3351010,BG,MY,23.02.13,464219
ZA38919,MY,AZ,07.04.13,464219
KT231057,AZ,AR,10.11.13,464219
JF109677,AR,MT,07.10.14,464219
BB2101069,MT,FR,27.03.15,464219
CV79484,FR,JP,29.12.15,464219
OP210812,JP,DZ,12.06.16,464219
JZ310496,DZ,US,28.11.16,464219
NR16432,US,CR,17.10.17,464219
TK471016,CR,SE,16.12.17,464219
MI56484,SE,RU,04.03.18,464219
VN64666,RU,FR,06.06.18,464219
YV11547,FR,PT,04.12.18,464219
IR87892,PT,CA,06.11.19,464219
BR82337,CA,PH,08.12.19,464219
RH413103,PH,KR,31.10.20,464219
DH95979,KR,DK,05.04.21,464219
GI7610102,DK,PT,26.04.21,464219
QP95927,PT,GB,23.12.21,464219
BW1010186,GB,FI,05.08.22,464219
RO26576,FI,FR,18.03.23,464219
ZH73563,BD,AR,03.11.10,316450
SZ44112,AR,NO,05.04.11,316450
JO53316,NO,CZ,17.08.11,316450
UA729109,CZ,FI,24.04.12,316450
DU26155,FI,AR,27.07.12,316450
OI71552,AR,CO,05.03.13,316450
VS53774,CO,MD,08.10.13,316450
AW967910,MD,IS,01.02.14,316450
KY72192,IS,NL,21.05.14,316450
LD916105,NL,PT,24.11.14,316450
AJ431036,PT,FR,14.07.15,316450
PH22472,FR,CH,10.11.15,316450
WS586101,CH,MX,28.02.16,316450
HZ46675,MX,AT,29.06.16,316450
JE810231,AT,HU,23.08.16,316450
BP591610,HU,JP,20.10.16,316450
KV99688,JP,CR,16.12.16,316450
JO143107,CR,CO,16.01.17,316450
FI616110,CO,LT,03.12.17,316450
AC97422,LT,BR,16.10.18,316450
JA49775,BR,PT,08.12.18,316450
KR443103,PT,HR,19.10.19,316450
EE102985,HR,CO,28.10.19,316450
PC210838,CO,PR,03.09.20,316450
WZ110194,PR,LT,19.10.20,316450
PL42359,LT,PR,27.05.21,316450
EN161038,PR,MD,12.04.22,316450
QI84613,MD,EE,23.01.23,316450
XR527106,RU,AR,23.01.10,685615
XD58429,AR,HU,08.09.10,685615
KF371096,HU,RU,28.04.11,685615
DU22578,RU,NL,15.09.11,685615
SW99946,NL,BE,21.03.12,685615
SJ39325,BE,PH,13.07.12,685615
LR21377,PH,CA,17.08.12,685615
DD75191,CA,FI,11.10.12,685615
IP89349,FI,NL,14.04.13,685615
IG79331,NL,HR,19.01.14,685615
IX141061,HR,PH,25.07.14,685615
YA89919,PH,IE,29.07.14,685615
QE43928,IE,AT,24.02.15,685615
MU81861,AT,BE,20.05.15,685615
CB101473,BE,LU,13.10.15,685615
FY38796,LU,PR,27.04.16,685615
OE42955,PR,ZA,17.06.16,685615
AD102971,ZA,BD,29.10.16,685615
JD66222,BD,IS,12.04.17,685615
OJ91317,IS,PT,06.05.17,685615
UV14767,PT,MD,01.02.18,685615
VA11678,MD,KR,23.05.18,685615
WB28554,KR,HR,17.12.18,685615
OE368510,HR,RU,04.09.19,685615
VQ33778,RU,DE,01.10.19,685615
KT8107810,DE,IT,23.07.20,685615
OQ86551,IT,LU,31.05.21,685615
KY499810,LU,MX,22.04.22,685615
WE94775,MX,AR,23.11.22,685615
ZY710519,FR,RU,05.07.10,957161
SX910832,RU,BE,04.09.10,957161
MZ57451,BE,PT,14.11.10,957161
AS2110106,PT,NL,21.02.11,957161
TI588510,NL,HU,13.09.11,957161
CQ410611,HU,SE,09.12.11,957161
SJ91564,SE,CA,10.08.12,957161
RG461105,CA,BE,25.11.12,957161
HS1031079,BE,ZA,12.10.13,957161
ZW271047,ZA,NO,09.08.14,957161
YO445103,NO,PT,07.12.14,957161
DY12887,PT,CZ,16.03.15,957161
VE710829,CZ,NO,23.05.15,957161
QD47781,NO,NL,18.06.15,957161
WK97442,NL,RU,20.07.15,957161
KC99784,RU,FI,10.05.16,957161
VB16962,FI,HU,08.08.16,957161
FX11841,HU,RU,28.04.17,957161
ZK628105,RU,FI,06.11.17,957161
UZ75354,FI,AT,01.10.18,957161
PW103648,AT,PH,12.10.18,957161
YI52721,PH,FR,03.01.19,957161
LE27297,FR,PT,19.07.19,957161
QJ64834,PT,LT,16.02.20,957161
VJ55496,LT,DK,21.10.20,957161
MU104111,DK,ZA,09.09.21,957161
PB88764,ZA,LT,02.07.22,957161
EM98995,LT,IS,14.01.23,957161
WZ1055101,GT,GB,22.11.10,638245
VQ109355,GB,AT,02.01.11,638245
WG98914,AT,PR,08.05.11,638245
NY1051093,PR,BD,24.05.11,638245
JF831045,BD,IT,19.03.12,638245
TT65398,IT,EE,20.09.12,638245
KL291092,EE,BD,04.04.13,638245
JG64171,BD,IS,08.07.13,638245
NG95246,IS,AT,01.08.13,638245
KW71977,AT,KR,03.05.14,638245
IW79332,KR,PT,12.01.15,638245
DV4510210,PT,HR,28.01.15,638245
FR95517,HR,IT,09.07.15,638245
MS86418,IT,CR,06.05.16,638245
DG110699,CR,BG,07.10.16,638245
GB47863,BG,EE,22.07.17,638245
NA85329,EE,MY,05.01.18,638245
EN39159,MY,CA,07.07.18,638245
LV57249,CA,CO,03.10.18,638245
SG78332,CO,CL,30.10.18,638245
XD59443,CL,IS,02.06.19,638245
ZQ252101,IS,HR,03.01.20,638245
CO57347,HR,BE,29.11.20,638245
DK77634,BE,MD,19.04.21,638245
WI45749,MD,CO,06.09.21,638245
UW683105,CO,GB,06.04.22,638245
JB83389,GB,ES,14.06.22,638245
DH86887,ES,HU,13.10.22,638245
FK1010692,BD,LU,13.04.10,937729
LQ541107,LU,BD,22.10.10,937729
JF92787,BD,DZ,30.12.10,937729
RW510511,DZ,PH,11.12.11,937729
YW41429,PH,LU,18.12.11,937729
WA93485,LU,PT,16.09.12,937729
NI68496,PT,HU,20.03.13,937729
PC338101,HU,PR,11.04.13,937729
WD32312,PR,MY,19.08.13,937729
EY87122,MY,AZ,03.08.14,937729
SL92965,AZ,BD,07.04.15,937729
SC79175,BD,AT,20.10.15,937729
SS84897,AT,GB,13.04.16,937729
OT59948,GB,CO,15.06.16,937729
PU410561,CO,SE,07.01.17,937729
OG210729,SE,PT,11.09.17,937729
SM47188,PT,HR,16.09.17,937729
MZ222310,HR,ES,21.11.17,937729
LL53491,ES,GT,09.10.18,937729
EZ36681,GT,DK,01.07.19,937729
JN91395,DK,CA,18.12.19,937729
US938107,CA,PL,28.01.20,937729
ZR71972,PL,FR,06.11.20,937729
JS83669,FR,HU,29.12.20,937729
XB99191,HU,PT,14.09.21,937729
OQ45866,PT,DE,05.01.22,937729
QF649109,DE,IT,19.03.22,937729
UI79678,IT,CR,20.08.22,937729
BX10105107,CR,HU,16.05.23,937729
XV46881,NO,GT,09.08.10,762279
GW63978,GT,BR,29.04.11,762279
DP52257,BR,MT,03.09.11,762279
PO486410,MT,DZ,08.01.12,762279
GE17953,DZ,PT,28.03.12,762279
HL547510,PT,MX,25.07.12,762279
CJ53427,MX,CL,06.04.13,762279
YD44651,CL,GT,04.06.13,762279
UZ911016,GT,CA,02.04.14,762279
XT32838,CA,HR,25.04.14,762279
WN210392,HR,PT,07.06.14,762279
FT15424,PT,IN,06.04.15,762279
MC39998,IN,GT,09.03.16,762279
UT10410105,GT,MT,04.11.16,762279
YS63834,MT,CH,04.03.17,762279
JN45577,CH,LU,22.03.17,762279
FT22314,LU,LT,29.07.17,762279
DT11929,LT,PT,03.03.18,762279
OQ58933,PT,AR,25.12.18,762279
SH63275,AR,US,20.09.19,762279
SJ261310,US,PT,11.08.20,762279
YC1061025,PT,US,10.03.21,762279
SZ621095,US,CL,31.01.22,762279
KC16876,CL,CH,21.05.22,762279
FM109318,CH,PT,07.01.23,762279
AF101712,NL,CA,19.05.10,764728
BQ27761,CA,PT,10.12.10,764728
TF85479,PT,JP,24.12.10,764728
XW58647,JP,CR,09.03.11,764728
HB38961,CR,PT,17.12.11,764728
RF561099,PT,PH,18.05.12,764728
RI84274,PH,HU,12.07.12,764728
JS523410,HU,CL,09.06.13,764728
FC21756,CL,CH,04.03.14,764728
FB95186,CH,CZ,17.04.14,764728
SB591310,CZ,GT,01.12.14,764728
QJ94493,GT,BR,20.07.15,764728
GC23663,BR,PT,23.12.15,764728
AP149101,PT,DZ,01.01.16,764728
PH99763,DZ,MY,28.02.16,764728
VM32422,MY,PT,06.02.17,764728
GI101842,PT,IE,20.11.17,764728
IV62358,IE,MX,26.10.18,764728
AJ52427,MX,MD,21.02.19,764728
ST810573,MD,SG,20.06.19,764728
YI46686,SG,DK,29.10.19,764728
TT12413,DK,NL,18.03.20,764728
BX9101036,NL,PT,05.09.20,764728
TR95667,PT,GB,21.09.21,764728
FK85963,GB,MT,26.10.21,764728
KX510329,MT,BE,05.10.22,764728
AN391067,ZA,ES,26.04.10,296491
SO102259,ES,BD,20.01.11,296491
GC89344,BD,ES,25.07.11,296491
OC1052510,ES,BR,23.08.11,296491
YP69936,BR,JP,01.01.12,296491
NO98919,JP,DZ,02.02.12,296491
BR341069,DZ,KR,14.12.12,296491
CP310855,KR,JP,25.02.13,296491
HR37786,JP,ES,25.11.13,296491
UR1066510,ES,JP,12.12.13,296491
PN61876,JP,BR,08.07.14,296491
MD210475,BR,LU,23.09.14,296491
VI1101041,LU,PT,14.01.15,296491
WE751077,PT,NL,19.10.15,296491
LZ7210106,NL,IT,14.05.16,296491
RS210495,IT,HU,16.10.16,296491
EZ1011085,HU,CL,11.06.17,296491
GS68532,CL,PT,05.05.18,296491
NR281083,PT,IN,02.07.18,296491
OE29253,IN,AZ,03.06.19,296491
XE89988,AZ,CR,21.02.20,296491
NZ76484,CR,ZA,08.03.20,296491
FZ56822,ZA,NO,27.10.20,296491
ZD65663,NO,BG,12.02.21,296491
WF657410,BG,SE,25.07.21,296491
GS431024,SE,ZA,03.11.21,296491
DV10106710,ZA,DZ,04.12.21,296491
ON107123,DZ,NO,09.11.22,296491
MP104399,BE,IS,14.10.10,441870
DY1096103,IS,CZ,26.09.11,441870
YJ46597,CZ,AZ,10.08.12,441870
DU778105,AZ,DZ,28.08.12,441870
MU91221,DZ,JP,25.11.12,441870
YF1037101,JP,PT,20.05.13,441870
CV54726,PT,DE,24.06.13,441870
RY19255,DE,LU,04.08.13,441870
OR518810,LU,CZ,27.11.13,441870
ZT472105,CZ,CA,24.02.14,441870
NI57662,CA,SE,19.09.14,441870
WJ28778,SE,IN,04.11.14,441870
CU97827,IN,DZ,21.04.15,441870
DA5510106,DZ,PT,30.10.15,441870
FP12157,PT,NL,09.02.16,441870
JH231019,NL,TR,12.11.16,441870
NP1010661,TR,US,25.09.17,441870
SO41335,US,BR,16.10.17,441870
FP16637,BR,MY,13.06.18,441870
JW2810410,MY,CR,06.03.19,441870
MW62169,CR,KR,16.02.20,441870
VT211014,KR,IN,26.02.20,441870
OW810118,IN,IS,15.04.20,441870
GA26289,IS,SG,18.01.21,441870
XK19269,SG,PT,08.03.21,441870
AH17869,PT,FI,12.09.21,441870
KW1079610,FI,MY,04.03.22,441870
QF331065,MY,MX,10.02.23,441870
AZ761033,PT,TR,29.03.10,649162
DA108899,TR,GT,23.08.10,649162
GT59452,GT,BG,30.04.11,649162
IY2105710,BG,FR,21.02.12,649162
LC10107108,FR,DE,10.08.12,649162
YC67664,DE,PT,03.09.12,649162
ER63422,PT,CH,23.10.12,649162
US84931,CH,PR,01.01.13,649162
KX316101,PR,PT,17.04.13,649162
CA4105102,PT,SE,11.04.14,649162
GR104143,SE,MD,16.09.14,649162
KL94675,MD,MX,16.10.14,649162
MB77286,MX,IE,11.05.15,649162
YS35234,IE,BG,26.11.15,649162
XH65152,BG,GT,24.12.15,649162
SU75764,GT,SG,16.06.16,649162
AZ1010433,SG,NL,26.02.17,649162
IX228810,NL,MX,31.08.17,649162
DT1010523,MX,MY,08.11.17,649162
PD32912,MY,CZ,15.02.18,649162
VE810533,CZ,AZ,24.08.18,649162
GL331055,AZ,DE,05.08.19,649162
WJ66784,DE,HU,24.09.19,649162
MT310196,HU,BR,10.01.20,649162
SS461210,BR,ES,27.11.20,649162
IT15443,ES,PT,28.10.21,649162
ZP62314,PT,FR,28.10.22,649162
NY16743,AR,RU,10.02.10,662472
YR101771,RU,SG,10.11.10,662472
GO99556,SG,MT,11.04.11,662472
UR2104102,MT,AT,24.04.11,662472
FD94555,AT,DE,26.03.12,662472
VL39872,DE,FI,21.07.12,662472
VL1021026,FI,KR,24.10.12,662472
OS101268,KR,JP,16.01.13,662472
OC482102,JP,BG,20.09.13,662472
IH38789,BG,PT,01.04.14,662472
TY83355,PT,DZ,17.07.14,662472
CD74383,DZ,MT,06.04.15,662472
KX81966,MT,PT,19.10.15,662472
VC210784,PT,DZ,30.08.16,662472
ZK7101087,DZ,PL,10.01.17,662472
SC1052510,PL,BG,08.10.17,662472
XA18131,BG,MX,23.12.17,662472
YY65356,MX,CR,22.05.18,662472
TG21497,CR,MT,21.12.18,662472
IH36457,MT,CH,20.06.19,662472
LG741510,CH,CO,07.04.20,662472
LV7108510,CO,MD,31.12.20,662472
BN41274,MD,MX,19.11.21,662472
VV417105,MX,IS,01.07.22,662472
KP621310,IS,CZ,01.12.22,662472
YB64536,NO,IS,23.03.10,681209
VY22242,IS,PR,25.12.10,681209
LT59471,PR,FR,15.06.11,681209
XF106755,FR,NO,27.09.11,681209
