id,creationdate,score,viewcount,title,answercount,commentcount,favoritecount,quest_name,quest_rep,ans_name,ans_rep
43475200,2017-04-18 14:38:10,0,55,Time Slot search,1,0,1.0,Sebastien D,26.0,,
42983698,2017-03-23 18:05:06,1,95,Cant iterate through multiple pandas series,1,2,,bnicholl,77.0,Kewl,1533.0
43166138,2017-04-02 08:16:05,1,385,Pandas Dataframe: Split a column into multiple columns,4,0,0.0,AAK M,50.0,MaxU,83732.0
42900750,2017-03-20 10:07:21,0,27,Create a dataframe with multiple columns from a dataframe of single column,0,6,,Kunal Chakraborty,1.0,,
43568183,2017-04-23 06:44:30,2,26,How to add a column to a DataFrame based on a multi-index map,1,0,,J Huang,42.0,jezrael,186894.0
42868420,2017-03-17 23:06:25,-1,37,CSV File Modifications,1,5,,Anthony,20.0,Larry,479.0
43431649,2017-04-15 21:54:22,2,49,Make dataframe rows as index,1,0,,vs_93,40.0,Scott Boston,23611.0
43554307,2017-04-22 01:39:58,1,315,Remove none values from dataframe,1,0,1.0,vs_93,40.0,unutbu,464745.0
43327936,2017-04-10 16:01:42,1,36,"Creating Function for Pandas that takes arguements (df, columnname) and calculates null percentgage",1,2,,trenzalore888,20.0,Stael,1152.0
43226716,2017-04-05 09:10:00,2,174,Function to calculate the percentage each value has in a pandas column,1,2,1.0,trenzalore888,20.0,piRSquared,102658.0
43244798,2017-04-06 02:47:51,0,458,Reading .txt file columns into pandas data frame and creating new columns,1,1,,Liza,403.0,Psidom,91227.0
43261595,2017-04-06 17:05:45,1,47,How to create new df based on columns of two different data frames?,1,0,,Liza,403.0,pansen,2386.0
43441881,2017-04-16 20:36:00,1,549,How to filter pandas data frame?,1,7,2.0,Liza,403.0,MaxU,83732.0
43439913,2017-04-16 17:19:35,2,654,How to extract month from timestamp in pandas data frame?,2,0,1.0,Liza,403.0,splinter,1054.0
42985019,2017-03-23 19:13:09,1,192,How to delete specific rows from pandas data frame?,3,1,,Liza,403.0,piRSquared,102658.0
42988302,2017-03-23 22:40:41,4,430,Pandas groupby results on the same plot,3,1,,Liza,403.0,Serenity,12370.0
43124833,2017-03-30 17:40:06,1,62,Creating new column in pandas from values of other column,2,0,,Liza,403.0,Psidom,91227.0
43069340,2017-03-28 12:16:36,3,44,Pandas add variable as column and correspond to original table (but they have different length),3,0,,Alex12346,33.0,jezrael,186894.0
43577086,2017-04-23 22:14:22,2,198,Pandas: calculate haversine distance within each group of rows,4,20,1.0,Alex12346,33.0,MaxU,83732.0
43064101,2017-03-28 08:13:53,3,161,Map dataframe with multiple columns as keys pandas,2,0,,pythonRcpp,243.0,,
43087833,2017-03-29 08:07:53,1,30,Unstack and merge based on column value as key,1,7,,pythonRcpp,243.0,jezrael,186894.0
43091972,2017-03-29 11:14:38,1,41,Map to substring key in pandas,1,1,,pythonRcpp,243.0,,
42856772,2017-03-17 11:48:05,1,27,Rename groupname title pandas,1,0,,pythonRcpp,243.0,jezrael,186894.0
43249439,2017-04-06 08:12:06,-1,62,Apply difference function on each adjacent row value pandas,1,4,,pythonRcpp,243.0,,
43271856,2017-04-07 07:12:45,0,45,Merge very large csv using pandas or awk,2,3,,pythonRcpp,243.0,,
43121574,2017-03-30 15:02:13,2,81,Python 3.6: Accumulate sklearn nGram by document instead of term,1,2,,Cameron Taylor,494.0,JD Long,33098.0
43188738,2017-04-03 15:36:23,0,205,How to Cluster Pandas Dataframe Rows by Fuzzy Matched String?,0,0,,Cameron Taylor,494.0,,
43440311,2017-04-16 17:59:10,2,316,How to combine two histograms python,2,5,2.0,ksalerno,29.0,,
43433400,2017-04-16 03:29:12,2,125,Removing parts invalid data from panda dataframe (Python),1,1,,ksalerno,29.0,,
43484175,2017-04-19 00:12:13,-1,79,Subtracting values from multiple dataframe columns pandas,2,1,,ksalerno,29.0,,
43506964,2017-04-19 22:12:59,1,61,Adding small normally distributed random displacement to a pandas-based scatterplot,1,0,,ksalerno,29.0,,
43499776,2017-04-19 15:17:16,0,38,Problems joining pandas dataframes,1,3,,ksalerno,29.0,,
43640690,2017-04-26 17:17:48,0,86,Selecting all rows and columns based on dictionary,1,7,,ksalerno,29.0,,
43451316,2017-04-17 12:15:27,0,285,can't bring the yahoo finance data,0,2,,pathfineder,6.0,,
43588819,2017-04-24 13:01:59,2,30,Pandas puts all data from a row in one column,1,0,,Timofey Goritsky,28.0,jezrael,186894.0
43071623,2017-03-28 13:59:02,0,53,Counting occurences from a dict and pandas,1,2,,Newbie14,18.0,,
42890481,2017-03-19 18:31:11,0,478,Create a DataFrame from an array,1,0,,Marcos Lopez,3.0,fuglede,2738.0
43422135,2017-04-15 04:15:25,0,157,"If I have Pandas installed correctly, why won't my import statement recognize it?",1,4,,john_mwood,3.0,Tyronst,26.0
43431734,2017-04-15 22:05:26,0,35,"Python/Pandas, Assign Data from one frame to Corresponding Data in Another",1,0,,Andrew R.,125.0,Binyamin Even,900.0
43442022,2017-04-16 20:52:15,0,370,Python/Pandas convert CSV into dictionary and write to new file,1,0,,Andrew R.,125.0,Aklys,222.0
43299256,2017-04-08 19:08:15,0,109,Write df.value_counts to new file,1,2,,Andrew R.,125.0,splinter,1054.0
43302821,2017-04-09 03:50:15,3,82,Python: splitting trajectories into steps,3,0,,Andrew R.,125.0,jezrael,186894.0
43300146,2017-04-08 20:42:56,2,362,Filter Pandas df by count of a column and write data,1,1,1.0,Andrew R.,125.0,Scott Boston,23611.0
43136614,2017-03-31 09:01:34,1,90,finding time slots present between start time and end time in python,1,0,,priya_a,19.0,,
43570990,2017-04-23 12:12:23,1,54,Get maximum values relative to the current index in pandas python,1,2,,yellow boy,54.0,jezrael,186894.0
43518459,2017-04-20 11:36:59,1,59,Python pandas dataframe select rows from columns,2,0,,lvhk2,13.0,jezrael,186894.0
43317649,2017-04-10 07:57:11,1,38,get minimal value for each multiindex pandas dataframe,1,0,,POINTEAG,23.0,,
43372629,2017-04-12 14:35:46,1,338,Python Notebook Panda DataFrame doesn't line break,1,0,,POINTEAG,23.0,,
43034216,2017-03-26 20:34:41,0,87,Pandas - finding anomaly in paired column values in large Dataframe,1,2,,msalmon,5.0,,
43078738,2017-03-28 19:56:14,0,43,How to combine two dataframes and have unique key column using Pandas?,1,2,,sprogissd,123.0,,
43193880,2017-04-03 20:42:20,5,11108,How to get row number in dataframe in Pandas?,4,2,1.0,sprogissd,123.0,Joel Ostblom,4129.0
42931444,2017-03-21 15:29:05,0,43,Using SQL from Excel definition in Python?,0,3,,sprogissd,123.0,,
42960854,2017-03-22 19:21:28,0,72,How to compare dataframe values to numbers in Python?,1,2,,sprogissd,123.0,,
43461396,2017-04-17 23:51:52,2,150,Invalid syntax error when using the drop method in pandas,1,0,,CA Burns,26.0,,
43442072,2017-04-16 20:57:52,-1,194,Pandas: How can I do cross validation without using scikit?,1,0,,jubins,44.0,,
43382938,2017-04-13 03:14:48,0,270,Pandas: Effective way to check if a certain value exists in all columns and replace only that value,1,0,,jubins,44.0,Psidom,91227.0
43299500,2017-04-08 19:31:20,1,432,Pandas: How to know if its day or night using timestamp?,3,6,0.0,jubins,44.0,Eric Duminil,34347.0
43198441,2017-04-04 04:43:57,-1,124,Pandas: Code runs for single value but not for loop. Err: Index must be monotonic increasing or decreasing,1,4,1.0,jubins,44.0,jezrael,186894.0
43190584,2017-04-03 17:15:05,0,157,Pandas: How can I make my code run faster?,1,8,,jubins,44.0,,
43176762,2017-04-03 04:58:14,0,196,Pandas: Multiplying two columns of same dataframe thats dependent on third column,4,4,,jubins,44.0,DYZ,11256.0
43175195,2017-04-03 01:08:12,1,69,Pandas: Error while searching asterisk in dataframe. Eg: busiest_hosts['host'].str.contains('***.botol.dk'),1,0,,jubins,44.0,piRSquared,102658.0
43162150,2017-04-01 21:20:34,1,533,Pandas: How can I convert 'timestamp' values in my dataframe column from object/str to timestamp?,1,2,,jubins,44.0,par,1109.0
43163513,2017-04-02 00:47:33,-1,215,Pandas: How can I add two timestamp values?,2,9,1.0,jubins,44.0,anonyXmous,189.0
43035937,2017-03-26 23:46:54,-1,46,How to choose data range in python,1,2,,zhou,10.0,,
43056263,2017-03-27 20:50:38,0,481,How to read csv without header in pandas,2,1,,zhou,10.0,,
43018597,2017-03-25 16:01:19,0,29,pct_change in pandas: couldn't have result,1,1,,zhou,10.0,jeff carey,1846.0
43136282,2017-03-31 08:43:41,1,286,How to copy data from one csv to another with respect to header names in python?,2,2,,Ankit Sati,11.0,,
43238110,2017-04-05 17:41:45,1,41,How to create custom time range in python from datetime?,0,2,,Ankit Sati,11.0,,
42973676,2017-03-23 10:40:36,2,113,Create a new column based on other columns as indices for another dataframe,2,0,,Nadja Eb,23.0,,
43475198,2017-04-18 14:38:04,1,1558,Bokeh plot time series,1,0,,glouis,13.0,Scott Boston,23611.0
42880183,2017-03-18 21:38:44,0,160,pandas get_dummies syntax error,1,0,1.0,Jim,5.0,Ilya V. Schurov,3223.0
43077258,2017-03-28 18:29:34,3,541,Python Pandas: Compare values of two dataframes with different columns names by ID or row,1,0,,n01known,30.0,piRSquared,102658.0
43009908,2017-03-24 22:06:24,-1,205,Jupyter Notebook special character,1,2,,Dan,15.0,,
43571521,2017-04-23 13:02:40,5,90,How to get Python pandas DataFrame from string written by print()?,2,6,0.0,Claudio,2002.0,jezrael,186894.0
43524997,2017-04-20 16:27:08,2,119,Cumsum entire table and reset at zero,4,1,1.0,onkar,30.0,Scott Boston,23611.0
43528232,2017-04-20 19:25:45,3,133,Find Max from each column in data frame,1,0,,onkar,30.0,piRSquared,102658.0
42972129,2017-03-23 09:35:35,0,583,VisibleDeprecationWarning: converting an array with ndim > 0 to an index will result in an error in the future,0,0,,Natasha,23.0,,
43323106,2017-04-10 12:25:13,0,29,How to create multiple data frames (subsets) from one data frame in python,0,2,,maayke,1.0,,
43374898,2017-04-12 16:25:10,3,36,Python: create a single dataframe by alternatively include rows from two others,1,0,1.0,Thegamer23,137.0,MaxU,83732.0
43284304,2017-04-07 17:51:16,4,2050,How to compute volatility (standard deviation) in rolling window in Pandas,3,9,,Thegamer23,137.0,Mad Physicist,19116.0
43481883,2017-04-18 20:45:26,1,57,Order dataframe by row,2,3,,Thegamer23,137.0,piRSquared,102658.0
43491461,2017-04-19 09:20:05,2,130,Apply function to elements of dataframe,2,0,1.0,Thegamer23,137.0,jezrael,186894.0
42865405,2017-03-17 19:07:59,1,161,"How can I open multiple csv files in a folder, take the average of a column and save in a separate file using python?",2,2,,Ben,8.0,alexis,29305.0
43533207,2017-04-21 03:00:15,1,45,How to only Search for Exact Value in CSV Python 2.7?,2,3,,Ecom1414,29.0,,
43511828,2017-04-20 06:28:55,0,827,Python Pandas Dataframe get count of rows after filtering using values from multiple columns,1,0,,BA stu,33.0,jezrael,186894.0
43152368,2017-04-01 03:08:29,2,2008,Python - UnicodeDecodeError: 'charmap' codec can't decode byte 0x81 in position 44: character maps to <undefined>,1,3,,userPyGeo,17.0,pts,33485.0
43251398,2017-04-06 09:40:59,1,30,Join on the basis of RowId,1,4,,Prashant Iyer,7.0,EdChum,124367.0
43369237,2017-04-12 12:13:43,1,60,Plot Data with MultiIndex from pd.DataFrame,1,0,,Matt_G,20.0,Scott Boston,23611.0
43103529,2017-03-29 20:28:35,1,149,Pandas - Duplicate Rows at Iteration,1,0,,Walt Reed,108.0,JD Long,33098.0
43074387,2017-03-28 15:57:28,0,161,Pandas Google Distance Matrix API - Pass coordinates into URL,1,0,,Walt Reed,108.0,MassPikeMike,377.0
43053814,2017-03-27 18:24:34,2,771,Pandas - Duplicate Row based on condition,2,4,,Walt Reed,108.0,jezrael,186894.0
42907597,2017-03-20 15:27:58,2,161,Pandas - First & last rows based on condition,1,0,1.0,Walt Reed,108.0,piRSquared,102658.0
43009761,2017-03-24 21:52:40,2,117,Pandas - Identify Last Row by Date,2,0,1.0,Walt Reed,108.0,Psidom,91227.0
42996725,2017-03-24 10:13:35,2,51,extract and split the content of a specific column into a new csv file with new columnser,1,0,,vincent ,323.0,jezrael,186894.0
43006635,2017-03-24 18:23:20,1,93,remove specific characters in dataframe and csv file,1,0,,vincent ,323.0,jezrael,186894.0
43088950,2017-03-29 09:01:14,2,76,l have NaN which are not NaN in my CSV file due to comma in a column considered as delimiter which is not,1,4,,vincent ,323.0,Ken Wei,1769.0
43144039,2017-03-31 15:08:43,0,25,data structure to store and manipulate efficienty pixels :,2,1,,vincent ,323.0,,
43114288,2017-03-30 09:50:56,2,906,ValueError: could not convert string to float: left_column_pixel,1,0,,vincent ,323.0,pansen,2386.0
43370752,2017-04-12 13:20:38,0,83,mismatch unicode character between pandas dataframe and csv,0,7,,vincent ,323.0,,
43365319,2017-04-12 09:16:51,1,377,Add an index column in csv file,1,0,,vincent ,323.0,jezrael,186894.0
43352086,2017-04-11 17:00:31,1,83,TypeError: 'str' object is not an iterator when concatenating csv files,2,0,1.0,vincent ,323.0,Max Power,2026.0
43349383,2017-04-11 14:51:53,1,26,Extract a subset of an object as string,1,0,,vincent ,323.0,jezrael,186894.0
43323839,2017-04-10 12:59:13,1,167,Remove empty rows and empty [ ] using python,4,4,,vincent ,323.0,jezrael,186894.0
43261258,2017-04-06 16:47:43,2,129,Get the row index of each extracted character from csv file,1,0,,vincent ,323.0,Shijo,2717.0
43499100,2017-04-19 14:47:51,0,28,TypeError: 'NoneType' object has no attribute '__getitem__' error loading huge csv data,0,3,,vincent ,323.0,,
43492277,2017-04-19 09:54:31,1,89,Convert dtype= object to dtype='|S5',1,12,1.0,vincent ,323.0,EdChum,124367.0
43387772,2017-04-13 08:58:16,2,28,Getting rows from a given valeue of cells in pandas,2,1,,vincent ,323.0,jezrael,186894.0
43396135,2017-04-13 15:21:51,0,39,Check that png image and csv file has the same name before processing them,1,0,,vincent ,323.0,Ajurna,486.0
43413252,2017-04-14 14:10:42,0,33,iterating on glob set doesn't work with if condition,1,2,,vincent ,323.0,,
43073778,2017-03-28 15:31:25,1,43,Choosing the correct values in excel in Python,1,5,,EBELL,16.0,,
42979077,2017-03-23 14:32:56,1,59,Plotting a live graph of a CSV. (Using only certain values inside the CSV),1,7,,EBELL,16.0,Martin Evans,19477.0
43442299,2017-04-16 21:23:32,0,782,mathplotlib.finance error in python,1,0,,Ryunaq,48.0,Michael Nelson,36.0
43380015,2017-04-12 21:33:29,0,29,Deleting a column of a DataFrame without deleting the original in python,1,0,,Ryunaq,48.0,James,7279.0
43504068,2017-04-19 19:04:00,1,98,Create my own method for DataFrames (python),1,3,,Ryunaq,48.0,Stephen Rauch,13033.0
43573697,2017-04-23 16:31:27,-2,51,My dataframe is taking first row of dataset as index of the dataset.,2,1,,Varun Jain,1.0,,
42856550,2017-03-17 11:38:25,0,102,Bad format of DataFrame using pandas.read_csv,0,8,0.0,Ricardo Alberto,1.0,,
42857646,2017-03-17 12:31:13,1,30,Speeding up comparision of lists in DataFrame,0,5,,jonafi,11.0,,
42904984,2017-03-20 13:33:18,1,23,Matching data frame text with dictionary: speeding up the process,0,0,,jonafi,11.0,,
42858072,2017-03-17 12:51:19,1,23,pandas DataFrame selection by element in array,1,0,,Xe561,8.0,jezrael,186894.0
43169671,2017-04-02 14:47:34,0,91,Python return an empty dataFrame with panda,0,2,,Cavalier,13.0,,
42876667,2017-03-18 16:08:40,1,257,How to convert a '1:30:20' string to time format in pandas,4,0,,Mike,5.0,,
42912901,2017-03-20 20:02:03,0,323,How to use pd.cut in pandas,1,0,,Mike,5.0,Scott Boston,23611.0
42866839,2017-03-17 20:48:51,1,149,Writing Excel Formulas with Row and Column Numbers instead of Cell Address Python,1,4,,EA_Sports,35.0,jmcnamara,15367.0
42876174,2017-03-18 15:25:36,1,1439,How to install pandas for running under Eclipse,1,2,1.0,mahesh yakkali,8.0,M. K. Hunter,1127.0
43458520,2017-04-17 19:47:38,0,60,Matplotlib and pandas xticks right string value,0,1,,URFMODEG,10.0,,
43455565,2017-04-17 16:40:33,0,32,Matplotlib with pandas pivot table lables,1,1,,URFMODEG,10.0,ImportanceOfBeingErnest,59723.0
42893341,2017-03-19 22:56:19,1,83,Compare two csv files and output specific columns in pyhon,1,14,,Jacky Deng,11.0,,
42901414,2017-03-20 10:38:31,2,95,Pandas dataframe: Create additional column based on date columns comparison,1,0,2.0,PRGB,11.0,,
43497352,2017-04-19 13:36:01,0,54,Is there a way to display a large table in python with a scrollbar ?,0,3,,Rrr,28.0,,
43048107,2017-03-27 13:42:14,0,47,Display my functions,0,5,,Joker 51,1.0,,
42904096,2017-03-20 12:50:15,0,337,Python - TypeError: zip argument #2 must support iteration,0,0,,user7739857,1.0,,
42906146,2017-03-20 14:25:34,1,67,pandas and calculate value of new column,1,0,,Jan Krňávek,16.0,jezrael,186894.0
43003629,2017-03-24 15:37:27,1,178,Adding a row with less values to a pandas dataframe,2,5,,Paauulus,15.0,bernie,91729.0
42906928,2017-03-20 14:57:30,2,35,Removing items present in one list-of-lists from another in python,2,0,,Mike W,24.0,Tristan,1113.0
42908170,2017-03-20 15:53:08,0,21,How to generate POS tagger and add to a new Pandas data frame column,0,0,,user7740901,1.0,,
42909866,2017-03-20 17:14:16,1,1349,How to concatenate pandas column with list values into one list?,2,0,,SarwatFatimaM,13.0,piRSquared,102658.0
42954691,2017-03-22 14:34:36,1,37,SyntaxError: unexpected EOF while parsing when using literal_eval(),0,0,,SarwatFatimaM,13.0,,
43134066,2017-03-31 06:40:18,0,39,Running several Python pandas scripts from a single python file,0,3,,SarwatFatimaM,13.0,,
43055344,2017-03-27 19:57:05,0,45,CSV merging and adding new row to each column in each file,1,2,,Ibrahim Sefa Ozyesil,24.0,MaxU,83732.0
42913814,2017-03-20 20:56:19,1,23,ValueError when reading in fixed width file using pd.read_fwf - number of expected fields not matching number seen,1,1,,D Allan,6.0,,
42922680,2017-03-21 09:14:16,-3,97,Cross tabulation with a dataframe in python,1,1,,SUMAN SEN,1.0,,
42924911,2017-03-21 10:48:07,0,45,Updating dataframe with new data,0,1,,Dave,1.0,,
42925686,2017-03-21 11:23:18,2,65,Stacked Plot With Python,1,0,,Marco,11.0,,
42960205,2017-03-22 18:45:17,0,155,How to remove extra column headings from a .csv file,4,3,,Thom Elliott,42.0,cur4so,1035.0
43005160,2017-03-24 16:57:47,0,960,ValueError: The number of classes has to be greater than one; got 1,1,3,,Thom Elliott,42.0,exp1orer,3551.0
43000825,2017-03-24 13:30:15,1,1016,How to create an SVM with multiple features for classification?,1,7,1.0,Thom Elliott,42.0,,
42931068,2017-03-21 15:13:53,2,1790,Pandas.read_csv() MemoryError,2,5,,suhas,11.0,,
42941252,2017-03-22 01:41:29,1,138,Pandas Resampler Key Error,1,1,1.0,B. Shieh,126.0,,
43152626,2017-04-01 03:50:35,0,88,Python 3.x : Jupyter Notebook and Pandas,1,7,,David Agustian,7.0,Scott Boston,23611.0
42969545,2017-03-23 07:19:27,1,213,Interactions between dummies variables in python,2,0,,Adi Milrad,20.0,jezrael,186894.0
43027006,2017-03-26 09:14:02,0,38,expand grid in python,0,0,,Adi Milrad,20.0,,
42952672,2017-03-22 13:12:15,4,666,Build pandas data frame from list of numpy arrays,2,0,,Whir,23.0,Cleb,5907.0
43053423,2017-03-27 18:01:08,-3,190,How to remove rows from a csv file containing unwanted characters using python pandas?,1,1,,Soyampratap Maharathy,6.0,jezrael,186894.0
42961168,2017-03-22 19:38:37,0,53,python pandas: accessing datetime series for currency conversion,1,1,,Mike,3.0,Ted Petrou,10426.0
42961334,2017-03-22 19:48:01,2,151,Pandas - Returning coordinates and value when conditional values are met,1,4,0.0,A. McMaster,45.0,Ted Petrou,10426.0
43508815,2017-04-20 01:46:51,1,62,Why does seaborn render the same graph over and over in facet grid?,1,0,,tester65741,8.0,andrew_reece,4495.0
42963763,2017-03-22 22:24:17,1,48,Convert Dataframe of dynamic size to numpy array,0,5,,Khizar Iqbal Mangat,6.0,,
42965181,2017-03-23 00:37:38,1,492,Python: MemoryError when computing tf-idf cosine similarity between two columns in Pandas,2,1,1.0,Bango,45.0,MaxU,83732.0
43271693,2017-04-07 07:04:19,0,9,Pandas Unsuccessfully Modify,1,1,,Mellon,4.0,,
42970473,2017-03-23 08:13:22,1,30,Passing metadata when slicing subclass of DataFrame,1,1,0.0,Keumes,16.0,,
42980112,2017-03-23 15:15:50,0,33,Trouble creating/manipulating Pandas DataFrame from given list of JSON records,1,1,,starohemqueueA3,1.0,,
43040856,2017-03-27 07:58:53,0,39,Detect string on CSV data array and add 2 cells before,1,0,,Elias Cort Aguelo,47.0,j0e1in,304.0
43098076,2017-03-29 15:38:12,0,127,Pandas column selection with coordinates,1,0,,Thijs Teerlink,6.0,,
42985070,2017-03-23 19:16:18,2,193,How to search data in a pivot table in pandas?,3,1,,trec nano,14.0,piRSquared,102658.0
42988565,2017-03-23 23:04:33,1,248,How to append result of multiprocessing Pool based on index from input list in Python?,1,2,,SilentSun,6.0,,
43468186,2017-04-18 09:16:08,2,107,python pandas: try to read txt file but showed NaN,1,2,,Yingqiang Gao,72.0,jezrael,186894.0
43031162,2017-03-26 16:08:48,0,138,Python - Create 2 line graph from pandas DataFrame,1,1,,Fave frr,6.0,,
43354528,2017-04-11 19:21:35,1,51,How to create a new column in python & pandas,1,0,,Raissa,6.0,,
42995890,2017-03-24 09:34:31,1,62,I want to optimize the following code....(check if a pair of elements in a data-frame exist in another data-frame),0,2,,Duchess,6.0,,
43249879,2017-04-06 08:34:13,1,41,How to fill in data in dataframe with keeping the existing values,1,2,,Gravel,129.0,jezrael,186894.0
43256211,2017-04-06 13:10:31,1,133,Python pandas dataframe convert values without decimals,1,6,,Gravel,129.0,EdChum,124367.0
43247108,2017-04-06 06:14:21,1,67,How to fill in a dataframe with values from file,1,0,,Gravel,129.0,jezrael,186894.0
43227058,2017-04-05 09:24:16,2,250,Why is python pandas dataframe rounding my values?,3,4,,Gravel,129.0,MaxU,83732.0
43099154,2017-03-29 16:28:23,2,283,Putting a dict into a dataframe - python,3,3,,Lisadk,61.0,,
43005012,2017-03-24 16:50:03,2,140,Pandas: More efficient way to update a column in pandas dataframe without a for loop,3,2,,ayush,13.0,jezrael,186894.0
43400135,2017-04-13 19:19:41,0,88,converting json to dataframe in python,3,1,,Palak,35.0,aquil.abdullah,1193.0
43007144,2017-03-24 18:53:23,0,37,re-encoding entire column in dataframe,0,1,,Hari,1.0,,
43007040,2017-03-24 18:47:14,2,76,Pandas Data clean up,2,0,,David Vayman,11.0,,
43008892,2017-03-24 20:48:27,2,234,How to aggregate a boolean field with null values with pandas?,1,0,,jwaltzjr,23.0,piRSquared,102658.0
43011497,2017-03-25 01:21:36,8,231,Why does random sampling scale with the dataset not the sample size? (pandas .sample() example),2,0,,c_layton,43.0,John Zwinck,121384.0
43055157,2017-03-27 19:45:20,0,35,Threshold for different approaches to sampling without replacement - relevant to pandas .sample() / numpy RandomState choice(),0,0,,c_layton,43.0,,
43220184,2017-04-05 01:08:09,1,65,if else logic with empty dates,1,2,,mikehuuuu,31.0,,
43277131,2017-04-07 11:35:57,0,38,numpy.set_printoption not working with pandas dataframe,1,0,,Anand Pai V,3.0,languitar,3315.0
43628347,2017-04-26 08:06:26,0,73,Replacing NaN using pandas fillna,1,1,,Noodle,17.0,jezrael,186894.0
43016454,2017-03-25 12:41:35,1,112,Use DataFrame index as x-axis ticks,1,7,,Jason H,8.0,MaxU,83732.0
43017505,2017-03-25 14:19:22,1,75,Retrieve maximum value from each cell containing list of tuples in a dataframe,1,2,,Cenk_Mitir,63.0,Nickil Maveli,14284.0
43115336,2017-03-30 10:35:08,1,42,"Error while trying to get dictionary to pandas dataframe, python",0,4,,Cenk_Mitir,63.0,,
43469151,2017-04-18 10:03:09,2,71,Getting combinations of elements from from different pandas rows,2,9,1.0,Cenk_Mitir,63.0,jezrael,186894.0
43502319,2017-04-19 17:25:21,2,85,barplot x axis construction from data pandas seaborn python,1,0,,mystifier,65.0,tmrlvi,1212.0
43539559,2017-04-21 09:53:56,5,51,Combining rows to 'others' in pandas,1,1,1.0,nt.jin,52.0,MaxU,83732.0
43021857,2017-03-25 20:55:49,1,92,python: combining two columns,1,1,,Ali,6.0,,
43024772,2017-03-26 03:47:16,1,43,How do I preset the dimensions of my dataframe in pandas?,2,0,,Katy Henry,6.0,,
43030373,2017-03-26 15:00:52,0,115,efficient way to read csv with numeric data in python,1,5,,pyigal,74.0,,
43031948,2017-03-26 17:13:00,0,72,"nested for loops, using values to create columns",2,3,,Vincent,3.0,,
43032511,2017-03-26 17:59:52,0,42,Splitting dataframe based on mixed values in one column,1,0,,DCzo,66.0,,
43179920,2017-04-03 08:31:52,1,31,"In a Scatter Plot, I'd like to Autofill an Axis",2,1,,Cody Smith,12.0,,
43244781,2017-04-06 02:45:12,0,34,Creating A Dataframe From a Previously Read In Text File in Python,1,1,,Cody Smith,12.0,,
43034131,2017-03-26 20:26:12,0,17,"Python - Seaborn grid shows, but no content (image) is showing",1,0,,J.Liu,1.0,,
43035093,2017-03-26 22:01:19,9,526,Python: How to add specific columns of .mean to dataframe,3,1,,John Decker,46.0,,
43044740,2017-03-27 11:09:03,0,24,pandas float64 DataFrame column not behaving like one (wrt describe and to_csv functions),1,2,,Pierre,3.0,jezrael,186894.0
43051258,2017-03-27 16:03:26,1,45,Applying a function to a combination of elements in a row conditional on combinations of values in different rows in Pandas,0,1,,Dogukan Yılmaz,133.0,,
43478285,2017-04-18 17:09:10,2,66,Choosing the minimum among different pandas rows that is not equal to zero,3,1,,Dogukan Yılmaz,133.0,piRSquared,102658.0
43053390,2017-03-27 17:59:42,0,48,error installing panda on my windows 8,2,1,,AKP,5.0,,
43259590,2017-04-06 15:32:29,0,170,Speed up concatenation of excel files with Pandas,1,0,,Jaafa,27.0,waterproof,1303.0
43542361,2017-04-21 12:09:11,2,73,asfreq function for dataframes not working Python,1,2,,MichaelRSF,186.0,EdChum,124367.0
43059350,2017-03-28 01:54:58,1,88,Does pandas dataframe merge work with greater or less?,1,2,,J.Bao,6.0,,
43645765,2017-04-26 22:46:10,1,28,columns changing order after opening csv with pandas,1,2,,Marcos Santana,75.0,piRSquared,102658.0
43068928,2017-03-28 11:56:46,4,44,DataFrames repeat combination,2,0,,Arthur,23.0,jrjc,7470.0
43365714,2017-04-12 09:33:35,1,67,How to convert great_circle distance to timedelta in Python?,2,0,,Iris,257.0,MaxU,83732.0
43363456,2017-04-12 07:49:13,3,147,How to find difference between two date time in pandas?,1,2,1.0,Iris,257.0,jezrael,186894.0
43370872,2017-04-12 13:24:49,0,98,How to plot graph between two timedelta variable in pandas?,1,3,1.0,Iris,257.0,piRSquared,102658.0
43350061,2017-04-11 15:21:03,2,186,How to compare if two consecutive fields are same in the data frame?,2,2,,Iris,257.0,Scott Boston,23611.0
43347409,2017-04-11 13:29:20,1,133,How to sort a alphanumeric filed in pandas?,1,3,,Iris,257.0,Andy,26197.0
43341085,2017-04-11 08:52:11,0,111,How to calculate time difference between two different field of consecutive rows in pandas?,1,1,0.0,Iris,257.0,MaxU,83732.0
43489269,2017-04-19 07:30:23,1,93,How to remove seconds from timedelta variable?,2,5,,Iris,257.0,jezrael,186894.0
43537761,2017-04-21 08:33:42,1,49,How to obtain the matching ID separately as a new column?,2,0,,Iris,257.0,jezrael,186894.0
43536026,2017-04-21 07:03:27,1,70,How to find three most entered value in a column?,4,0,1.0,Iris,257.0,jezrael,186894.0
43399484,2017-04-13 18:37:42,0,66,How to build mathematical function using these two timedelta variables?,1,4,,Iris,257.0,Abigail,36.0
43387467,2017-04-13 08:43:24,4,1122,How to remove seconds from datetime?,8,5,,Iris,257.0,jezrael,186894.0
43069022,2017-03-28 12:01:23,0,123,Single legend at changing categories (!) in subplots from pandas df,1,5,,stack4science,11.0,stack4science,11.0
43069539,2017-03-28 12:26:01,1,18,sorting a dataframe by values and storing index and columns,1,1,,naveen chandra,8.0,jezrael,186894.0
