Customer,TransDate,Quantity,PurchAmount,Cost
148457,23.04.2010,1,299.95,134.00
148459,23.04.2010,1,199.95,57.28
148460,23.04.2010,1,39.95,20.00
148461,23.04.2010,1,59.95,29.00
191412,05.08.2010,1,39.95,20.00
149489,24.05.2010,1,49.95,24.99
149489,24.05.2010,1,69.95,36.99
149489,28.09.2011,1,69.95,30.00
149489,28.09.2011,1,49.95,29.75
149489,23.05.2012,1,279.95,171.90
148463,24.04.2010,1,399.95,235.00
148463,24.04.2010,1,24.95,12.00
148466,24.04.2010,1,69.95,26.60
191317,24.04.2010,1,69.95,28.00
148467,24.04.2010,1,129.95,83.50
196753,11.09.2011,1,39.95,20.00
148468,24.04.2010,1,319.95,169.57
148468,24.04.2010,1,39.95,20.00
148469,24.04.2010,1,49.95,20.75
148470,24.04.2010,1,99.95,24.63
148470,24.04.2010,1,39.95,8.45
148471,24.04.2010,1,34.95,8.90
148477,24.04.2010,1,139.95,44.76
191320,24.04.2010,1,129.95,63.08
191320,24.04.2010,1,24.95,0.00
148483,24.04.2010,1,39.95,16.06
148483,24.04.2010,1,39.95,16.06
148487,25.04.2010,1,59.95,17.00
148493,25.04.2010,1,69.95,18.33
148493,25.04.2010,1,69.95,18.33
148493,25.04.2010,1,69.95,18.33
148493,25.04.2010,1,69.95,18.33
148493,18.10.2011,1,69.95,21.94
148493,18.10.2011,1,249.95,108.00
148494,25.04.2010,1,149.95,68.00
148495,25.04.2010,1,39.95,20.00
148496,25.04.2010,1,369.95,200.00
148497,25.04.2010,1,89.95,38.48
148498,25.04.2010,1,29.95,12.35
148498,25.04.2010,1,59.95,18.78
148498,25.04.2010,1,49.95,18.03
148498,25.04.2010,1,3.95,1.28
148498,25.04.2010,1,3.95,1.28
148498,25.04.2010,1,3.95,1.28
148498,25.04.2010,1,29.95,11.00
148502,25.04.2010,1,129.95,76.00
148504,25.04.2010,1,229.95,170.00
148504,25.04.2010,1,129.95,64.00
148505,25.04.2010,1,64.95,40.00
148505,09.06.2010,1,149.95,64.50
148507,25.04.2010,1,29.95,12.60
191323,25.04.2010,1,59.95,29.00
148515,25.04.2010,1,24.95,11.25
148518,26.04.2010,1,59.95,29.00
185121,26.06.2012,1,79.95,34.00
191325,26.04.2010,1,99.95,45.00
148522,26.04.2010,1,89.95,40.00
191326,26.04.2010,1,59.95,20.93
191327,26.04.2010,1,79.95,35.00
148523,26.04.2010,1,79.95,32.50
148525,26.04.2010,1,24.95,7.50
191328,26.04.2010,1,49.95,22.05
148531,26.04.2010,1,49.95,24.99
148531,12.04.2011,1,69.95,29.18
148532,26.04.2010,1,169.95,105.00
191329,26.04.2010,1,159.95,73.45
191329,26.04.2010,1,139.95,67.01
191329,26.04.2010,1,349.95,171.55
148533,26.04.2010,1,49.95,28.95
148533,26.04.2010,1,124.95,60.00
148533,26.04.2010,1,59.95,24.00
148533,26.04.2010,1,29.95,12.60
191330,26.04.2010,1,69.95,20.75
191330,26.04.2010,1,149.95,59.00
148536,26.04.2010,1,139.95,59.75
148536,26.04.2010,1,99.95,41.65
148536,26.04.2010,1,149.95,47.78
191331,26.04.2010,1,69.95,26.60
191331,26.04.2010,1,9.95,0.00
191331,26.04.2010,1,29.95,13.80
148537,26.04.2010,1,59.95,29.00
148539,26.04.2010,1,29.95,22.00
148539,26.04.2010,1,29.95,22.00
191332,26.04.2010,1,59.95,24.00
191332,14.02.2012,1,99.95,43.00
191333,26.04.2010,1,69.95,16.00
191333,14.06.2010,1,9.95,2.69
191333,14.06.2010,1,69.95,16.00
191333,29.11.2010,2,19.90,5.38
148541,26.04.2010,1,99.95,44.90
148546,26.04.2010,1,89.95,39.33
148546,12.04.2010,1,79.95,41.08
148546,12.04.2010,1,24.95,12.07
148546,12.04.2010,1,4.95,2.15
148547,26.04.2010,1,29.95,13.80
148549,27.04.2010,1,64.95,32.09
191334,27.04.2010,1,49.95,24.99
191335,27.04.2010,1,299.95,127.79
148554,27.04.2010,1,49.95,26.80
191336,27.04.2010,1,59.95,24.00
148555,27.04.2010,1,119.95,64.52
148555,06.05.2010,1,39.95,16.06
148556,27.04.2010,1,49.95,18.21
148556,27.04.2010,1,49.95,18.21
148556,25.10.2010,1,29.95,7.86
148557,27.04.2010,1,34.95,10.25
148557,20.12.2010,1,119.95,35.75
191337,27.04.2010,1,149.95,65.03
191338,27.04.2010,1,39.95,19.50
191340,27.04.2010,1,199.95,89.50
191341,27.04.2010,1,109.95,97.00
148558,27.04.2010,1,79.95,36.50
191342,27.04.2010,1,129.95,50.00
191342,27.04.2010,1,29.95,13.80
148564,27.04.2010,1,59.95,24.00
148565,27.04.2010,1,39.95,11.00
148565,27.04.2010,1,199.95,56.24
148566,27.04.2010,1,79.95,31.01
148566,27.04.2010,1,149.95,68.00
148566,27.04.2010,1,14.95,4.50
148566,27.04.2010,1,149.95,50.50
148568,27.04.2010,1,199.95,89.50
148568,12.03.2011,1,49.95,21.10
148570,27.04.2010,1,149.95,87.54
191345,27.04.2010,1,199.95,83.50
191345,27.04.2010,1,49.95,21.50
191345,21.11.2011,1,39.95,19.90
191345,21.11.2011,1,4.95,1.08
191345,21.11.2011,1,4.95,1.08
191345,21.11.2011,1,129.95,49.64
188779,09.03.2011,1,99.95,50.50
188779,09.03.2011,1,14.95,5.95
188779,27.04.2010,1,49.95,22.50
148572,27.04.2010,1,149.95,87.54
148572,27.04.2010,1,69.95,34.00
148573,27.04.2010,1,9.95,2.30
148574,27.04.2010,1,99.95,53.00
148574,27.04.2010,1,99.95,53.00
148574,27.04.2010,1,69.95,18.33
148574,27.04.2010,1,69.95,18.33
148574,27.04.2010,1,69.95,18.33
148574,27.04.2010,1,69.95,18.33
148575,27.04.2010,1,199.95,107.99
148576,27.04.2010,1,99.95,27.00
148578,27.04.2010,1,99.95,45.00
148580,27.04.2010,1,199.95,70.00
148580,28.04.2010,1,79.95,30.00
148580,05.06.2010,1,59.95,26.00
148582,27.04.2010,1,99.95,50.00
148588,28.04.2010,1,179.95,73.25
148588,13.05.2010,1,179.95,73.25
148594,28.04.2010,1,29.95,13.80
148598,28.04.2010,1,79.95,31.01
191346,28.04.2010,1,59.95,16.89
191346,09.09.2011,1,39.95,13.95
189361,22.11.2010,1,29.95,12.00
189361,22.11.2010,1,29.95,13.61
189361,28.04.2010,1,59.95,24.00
189361,30.11.2010,1,24.95,10.30
189361,04.02.2011,1,24.95,12.00
189361,12.05.2011,1,29.95,11.75
189361,12.05.2011,1,9.95,2.95
189361,15.02.2012,1,4.95,2.95
189361,15.02.2012,1,4.95,2.95
148601,28.04.2010,1,39.95,19.50
191347,28.04.2010,1,99.95,44.90
191348,28.04.2010,1,59.95,19.19
191348,28.04.2010,1,49.95,22.50
191349,28.04.2010,1,99.95,36.00
191349,12.05.2011,1,79.95,39.38
148606,28.04.2010,1,54.95,23.11
148608,28.04.2010,1,239.95,130.00
148608,28.04.2010,1,49.95,22.00
148609,28.04.2010,1,24.95,11.25
191350,28.04.2010,1,69.95,20.75
148615,28.04.2010,1,199.95,70.00
148617,28.04.2010,1,54.95,23.11
148619,28.04.2010,1,129.95,63.08
148624,28.04.2010,1,7.95,2.56
148624,28.04.2010,1,3.95,1.28
148624,28.04.2010,1,69.95,40.18
148625,28.04.2010,1,59.95,29.00
191351,28.04.2010,1,149.95,52.26
191352,28.04.2010,1,29.95,12.35
148630,29.04.2010,1,59.95,27.50
148634,29.04.2010,1,59.95,54.92
148634,29.04.2010,1,69.95,28.00
148638,29.04.2010,1,39.95,19.50
191354,29.04.2010,1,99.95,41.65
148641,29.04.2010,1,119.95,55.00
148641,29.04.2010,1,29.95,13.45
148642,29.04.2010,1,369.95,200.00
191355,29.04.2010,1,199.95,69.77
191356,29.04.2010,1,24.95,11.25
191356,29.04.2010,1,29.95,10.30
191356,29.04.2010,1,14.95,3.15
148653,29.04.2010,1,59.95,27.55
148655,29.04.2010,1,59.95,22.58
191357,29.04.2010,1,129.95,70.00
191357,29.04.2010,1,149.95,63.95
191357,05.02.2012,1,159.95,69.95
188220,29.04.2010,1,79.95,35.00
188220,05.05.2010,1,79.95,35.00
191358,29.04.2010,1,59.95,23.75
191358,20.04.2011,1,169.95,105.00
191358,20.04.2011,1,154.95,65.00
191358,20.04.2011,1,29.95,15.00
188219,29.04.2010,1,99.95,41.65
188219,29.04.2010,1,49.95,22.95
188219,15.10.2010,1,0.00,22.95
191359,29.04.2010,1,59.95,27.50
191360,29.04.2010,1,59.95,30.00
191360,29.04.2010,1,39.95,11.25
191360,29.04.2010,1,49.95,21.75
191360,05.09.2012,1,29.95,13.80
148659,29.04.2010,1,29.95,12.35
148659,08.01.2011,1,69.95,22.46
148659,08.06.2011,1,39.95,8.20
148659,09.11.2011,1,29.95,8.40
148662,29.04.2010,1,59.95,14.63
148662,29.04.2010,1,39.95,14.00
148662,29.04.2010,1,69.95,36.99
148663,29.04.2010,1,139.95,59.75
148665,29.04.2010,1,99.95,41.65
148666,29.04.2010,1,59.95,27.55
148668,29.04.2010,1,49.95,18.03
148669,29.04.2010,1,59.95,27.55
148669,12.05.2011,1,24.95,9.65
148671,29.04.2010,1,119.95,35.85
148673,29.04.2010,1,54.95,24.15
148676,30.04.2010,1,199.95,89.50
148679,30.04.2010,1,24.95,10.00
148679,30.04.2010,1,549.95,288.75
148679,30.04.2010,1,39.95,20.00
148679,30.04.2010,1,69.95,31.00
148679,30.04.2010,1,54.95,23.11
148679,30.04.2010,1,69.95,30.00
191361,30.04.2010,1,249.95,131.95
148682,30.04.2010,1,129.95,55.65
148684,30.04.2010,1,49.95,18.03
148686,30.04.2010,1,149.95,50.50
148687,30.04.2010,1,119.95,35.85
148688,30.04.2010,1,14.95,4.50
148688,30.04.2010,1,129.95,61.00
191363,30.04.2010,1,49.95,22.95
191363,15.10.2010,1,0.00,22.95
148691,30.04.2010,1,39.95,19.00
148691,19.06.2011,1,59.95,27.00
148691,24.08.2011,1,29.95,14.96
191364,30.04.2010,1,79.95,31.31
148694,30.04.2010,1,39.95,14.03
191365,30.04.2010,1,29.95,12.50
148697,30.04.2010,1,29.95,13.80
148697,18.05.2010,1,29.95,13.80
148697,18.05.2010,1,29.95,13.80
191366,30.04.2010,1,189.95,65.50
188221,30.04.2010,1,149.95,66.00
148699,30.04.2010,1,119.95,60.00
148699,30.04.2010,1,59.95,16.89
148700,30.04.2010,1,59.95,27.55
148701,30.04.2010,1,7.95,2.56
148701,30.04.2010,1,39.95,14.00
148701,28.02.2011,1,199.95,100.00
148701,10.09.2011,1,79.95,34.25
148705,30.04.2010,1,99.95,44.00
148705,30.04.2010,1,29.95,13.80
148705,30.04.2010,1,199.95,83.50
148705,30.04.2010,1,49.95,21.50
148705,30.04.2010,1,169.95,74.00
158340,30.11.2010,1,199.95,100.00
158340,26.01.2011,1,99.95,36.00
158340,26.01.2011,1,99.95,36.00
158340,31.05.2011,1,29.95,12.35
148710,05.01.2010,1,199.95,89.50
148714,05.01.2010,1,29.95,13.80
148716,05.01.2010,1,129.95,53.50
148716,05.01.2010,1,69.95,26.40
148716,05.01.2010,1,99.95,40.00
148716,05.01.2010,1,24.95,11.25
191367,05.01.2010,2,259.90,122.00
191367,05.01.2010,1,14.95,4.50
148717,05.01.2010,1,199.95,56.24
148717,05.01.2010,1,29.95,13.45
148717,05.01.2010,1,99.95,44.90
148717,06.06.2010,1,49.95,16.50
148717,06.06.2010,1,49.95,16.50
148717,06.06.2010,1,99.95,44.98
148717,06.06.2010,1,79.95,40.00
148717,06.06.2010,1,79.95,40.00
148717,06.06.2010,1,199.95,83.43
148717,06.06.2010,1,249.95,131.25
148717,06.06.2010,1,59.95,24.00
148717,06.06.2010,1,49.95,22.50
148717,06.06.2010,1,89.95,37.80
148717,03.09.2012,2,59.90,26.60
148719,05.01.2010,1,119.95,47.00
148719,05.01.2010,1,39.95,18.00
148719,25.05.2011,1,99.95,45.54
148719,25.05.2011,1,89.95,40.00
148722,05.01.2010,1,49.95,24.99
148722,17.12.2010,1,29.95,15.00
148722,17.12.2010,1,99.95,49.98
148723,05.01.2010,1,119.95,64.52
191369,05.01.2010,1,59.95,29.00
148726,05.01.2010,1,64.95,27.30
148727,05.01.2010,1,99.95,36.00
191370,05.01.2010,1,69.95,20.75
191370,05.01.2010,1,29.95,12.35
191370,17.05.2011,1,59.95,24.00
191370,15.05.2012,1,49.95,14.85
191370,25.05.2012,1,29.95,13.30
148730,05.01.2010,1,49.95,18.00
148733,05.01.2010,1,119.95,35.85
191372,05.01.2010,1,79.95,28.00
191372,05.01.2010,1,11.95,3.00
191372,05.01.2010,1,11.95,3.00
191373,05.01.2010,1,119.95,54.00
148736,05.01.2010,1,59.95,19.19
148738,05.02.2010,1,89.95,33.40
148738,05.02.2010,1,119.95,35.85
148738,05.02.2010,1,99.95,44.90
148740,05.02.2010,1,39.95,19.00
148744,05.02.2010,1,79.95,28.00
148744,05.02.2010,1,11.95,3.00
148744,05.02.2010,1,11.95,3.00
191374,05.02.2010,1,59.95,29.00
148749,05.02.2010,1,49.95,21.60
148753,05.02.2010,1,59.95,14.63
148753,05.02.2010,1,54.95,24.15
148755,05.02.2010,1,54.95,23.11
148760,05.02.2010,1,29.95,13.80
148760,13.08.2010,1,29.95,13.80
148760,01.04.2012,1,299.95,182.99
148761,05.02.2010,1,149.95,63.95
148762,05.02.2010,1,49.95,26.80
148771,05.02.2010,1,149.95,59.00
148771,05.02.2010,1,149.95,59.00
148771,05.02.2010,1,149.95,59.00
148771,05.02.2010,1,119.95,35.85
148772,05.02.2010,1,39.95,19.50
148775,05.03.2010,1,54.95,25.20
148775,05.03.2010,1,99.95,41.65
148778,05.03.2010,1,99.95,46.80
148785,05.03.2010,1,319.95,169.57
148790,05.03.2010,1,49.95,22.05
148790,05.03.2010,1,49.95,22.05
148790,05.03.2010,1,79.95,34.65
191378,05.03.2010,1,99.95,45.00
191379,05.03.2010,1,29.95,13.80
191379,29.09.2010,1,39.95,24.00
191379,12.01.2011,1,59.95,22.00
191379,12.01.2011,1,59.95,22.00
191380,05.03.2010,1,129.95,83.50
148791,05.03.2010,1,24.95,8.00
148791,05.03.2010,1,29.95,13.45
148791,05.03.2010,1,129.95,63.08
148791,01.06.2011,1,99.95,58.55
148793,05.03.2010,1,59.95,29.00
148795,05.03.2010,1,34.95,8.00
188224,05.03.2010,1,59.95,29.00
148803,05.03.2010,1,99.95,41.65
148803,05.03.2010,1,99.95,41.65
148803,06.02.2010,1,99.95,44.98
148806,05.03.2010,1,99.95,46.00
148806,05.03.2010,1,99.95,46.00
148806,19.05.2010,1,99.95,83.64
188222,05.03.2010,1,119.95,65.00
148808,05.03.2010,1,99.95,52.13
148808,03.03.2011,1,54.95,22.00
188223,05.03.2010,1,39.95,16.06
188223,09.07.2010,1,29.95,10.00
148812,05.03.2010,1,189.95,65.50
148813,05.03.2010,1,49.95,22.00
148816,05.03.2010,1,59.95,23.81
148817,05.03.2010,1,34.95,8.90
175029,16.11.2011,1,59.95,22.00
148822,05.04.2010,1,34.95,16.50
148822,05.04.2010,1,34.95,24.00
148822,05.04.2010,1,59.95,27.00
148822,05.04.2010,1,79.95,42.00
148824,05.04.2010,1,49.95,12.62
148824,05.04.2010,1,49.95,12.62
148824,05.04.2010,1,29.95,13.80
148824,05.04.2010,2,79.90,14.38
148824,05.04.2010,1,29.95,13.80
148825,05.04.2010,1,149.95,75.00
191381,05.04.2010,1,119.95,64.52
191381,06.03.2010,1,19.95,0.00
191381,07.03.2010,1,1895.00,865.00
191383,05.04.2010,1,89.95,40.00
191383,05.04.2010,1,29.95,12.35
148828,05.04.2010,1,49.95,26.80
148830,05.04.2010,1,319.95,169.57
191385,05.04.2010,1,69.95,16.00
191386,05.04.2010,1,49.95,18.00
191386,05.04.2010,1,149.95,39.00
191386,05.04.2010,1,79.95,34.65
148834,05.04.2010,1,169.95,78.19
148835,05.04.2010,1,34.95,12.01
148835,05.04.2010,1,34.95,12.01
148835,05.04.2010,1,34.95,12.01
148835,05.04.2010,1,34.95,12.01
148835,05.04.2010,1,34.95,12.01
148835,05.04.2010,1,34.95,12.01
148835,05.04.2010,1,34.95,12.01
148835,05.04.2010,1,18.95,4.96
148835,05.04.2010,1,18.95,4.96
148835,05.04.2010,1,18.95,4.96
148835,05.04.2010,1,18.95,4.96
148835,05.04.2010,1,18.95,4.96
148835,05.04.2010,1,6.95,1.52
148835,05.04.2010,1,6.95,1.52
148835,05.04.2010,1,6.95,1.52
148835,05.04.2010,1,6.95,1.52
148835,05.04.2010,1,6.95,1.52
148835,05.04.2010,1,6.95,1.52
148835,05.04.2010,1,6.95,1.52
148835,05.04.2010,1,6.95,1.52
148836,05.04.2010,1,29.95,13.91
148838,05.04.2010,1,29.95,13.91
148840,05.04.2010,1,89.95,39.84
148840,05.04.2010,1,89.95,39.84
148840,05.04.2010,1,7.95,2.56
148840,05.04.2010,1,7.95,2.56
150765,27.06.2010,1,299.95,138.00
150765,27.06.2010,1,169.95,75.42
191388,05.04.2010,1,29.95,12.35
191388,05.04.2010,1,69.95,36.99
191388,05.04.2010,1,59.95,30.00
191388,28.05.2010,1,99.95,45.00
191388,08.06.2011,1,39.95,20.00
191388,21.10.2011,1,29.95,13.15
191388,21.10.2011,1,29.95,13.15
189309,05.04.2010,1,29.95,10.00
188225,05.04.2010,1,169.95,105.00
164112,30.01.2011,1,99.95,41.80
164112,26.05.2012,1,89.95,55.30
164112,26.05.2012,1,89.95,55.30
164112,24.06.2012,1,129.95,63.00
164112,05.04.2010,1,89.95,40.50
148844,05.04.2010,1,54.95,24.15
148844,05.04.2010,1,54.95,24.15
148844,01.09.2011,1,39.95,27.55
148845,05.04.2010,1,34.95,10.25
148845,05.04.2010,1,64.95,27.30
148845,05.04.2010,1,49.95,24.05
148845,05.04.2010,1,39.95,19.50
148845,05.07.2010,1,54.95,25.20
148847,05.04.2010,1,29.95,12.60
191390,05.04.2010,1,49.95,20.78
188227,05.04.2010,1,29.95,13.91
188230,05.04.2010,1,29.95,12.50
191391,05.04.2010,1,24.95,7.25
188228,05.04.2010,1,49.95,19.30
148851,05.04.2010,1,39.95,31.50
188229,05.04.2010,1,29.95,13.80
148856,05.04.2010,1,99.95,40.00
148857,05.04.2010,1,79.95,28.00
148858,05.04.2010,1,369.95,212.00
148858,05.04.2010,1,39.95,20.00
148862,05.05.2010,1,249.95,110.00
148862,20.12.2010,1,79.95,30.78
148862,20.12.2010,1,79.95,40.00
148866,05.05.2010,1,149.95,52.26
191392,05.05.2010,1,59.95,29.00
148872,05.05.2010,1,39.95,18.66
191394,05.05.2010,1,129.95,50.00
148874,05.05.2010,1,249.95,149.60
148875,05.05.2010,1,69.95,33.50
148875,30.12.2010,1,59.95,24.00
148880,05.05.2010,1,24.95,10.30
148880,05.05.2010,1,24.95,10.30
191396,05.05.2010,1,99.95,40.00
148881,05.05.2010,1,29.95,15.50
148884,05.05.2010,1,79.95,34.65
148886,05.05.2010,1,24.95,10.30
148893,05.05.2010,1,69.95,16.00
148895,05.05.2010,1,39.95,20.00
148896,05.05.2010,1,249.95,60.00
148899,05.06.2010,1,69.95,20.78
148899,05.06.2010,1,169.95,80.05
148901,05.06.2010,1,59.95,24.00
148904,05.06.2010,1,99.95,50.00
191397,05.06.2010,1,29.95,13.80
191398,05.06.2010,1,59.95,27.50
191853,15.07.2010,1,89.95,33.40
191853,09.04.2012,1,49.95,14.85
191853,09.04.2012,1,49.95,14.85
191853,09.04.2012,1,29.95,15.90
191399,05.06.2010,1,89.95,40.00
191399,05.06.2010,1,49.95,19.58
148909,05.06.2010,1,4.95,1.08
148909,05.06.2010,1,99.95,65.00
148909,05.06.2010,1,4.95,1.08
148909,05.06.2010,1,4.95,1.08
148913,05.06.2010,1,39.95,20.00
148915,05.06.2010,1,199.95,84.50
148921,05.06.2010,1,49.95,18.00
191401,05.06.2010,1,69.95,31.70
191401,05.06.2010,1,69.95,31.70
188231,05.06.2010,1,49.95,26.80
191402,05.06.2010,1,39.95,14.00
191403,05.06.2010,1,99.95,40.00
148928,05.06.2010,1,129.95,68.00
148936,05.07.2010,1,149.95,39.00
148936,05.07.2010,1,149.95,39.00
148937,05.07.2010,1,59.95,27.50
199334,08.08.2012,1,69.95,27.00
191406,05.07.2010,1,129.95,63.08
191406,05.07.2010,1,29.95,13.45
188232,05.07.2010,1,6.95,1.79
188232,05.07.2010,1,9.95,2.69
188232,05.07.2010,1,39.95,16.06
191407,05.07.2010,1,399.95,227.00
191407,24.05.2010,1,14.95,3.15
191407,24.05.2010,1,29.95,10.30
191408,05.07.2010,1,69.95,18.33
191408,05.07.2010,1,7.95,2.56
191409,05.07.2010,1,59.95,27.00
148948,05.07.2010,1,29.95,10.00
148948,05.07.2010,1,99.95,46.10
148949,05.07.2010,1,29.95,11.03
191410,05.07.2010,1,69.95,35.00
191411,05.07.2010,1,24.95,10.00
148951,05.07.2010,1,449.95,247.47
148953,05.07.2010,1,54.95,24.15
148954,05.07.2010,1,199.95,99.98
148956,05.07.2010,1,49.95,18.03
148957,05.08.2010,1,24.95,10.00
152973,09.09.2010,1,9.95,2.69
152973,09.09.2010,1,6.95,1.79
152973,09.09.2010,1,39.95,15.56
152973,15.06.2011,1,39.95,15.56
152973,15.06.2011,1,9.95,2.69
152973,15.06.2011,1,6.95,1.79
152973,26.10.2011,1,19.95,8.53
152973,26.10.2011,1,19.95,8.53
152973,11.07.2011,1,19.95,8.53
152973,11.07.2011,1,19.95,8.53
191413,05.08.2010,1,29.95,12.35
148961,05.08.2010,1,49.95,14.74
148962,05.08.2010,1,59.95,22.58
148963,05.08.2010,1,54.95,24.15
191415,05.08.2010,1,349.95,174.44
191415,23.01.2011,1,139.95,58.25
191415,23.01.2011,1,79.95,31.25
191415,23.01.2011,1,35.95,17.50
191415,23.01.2011,1,21.95,10.00
191416,05.08.2010,1,29.95,12.35
191416,05.08.2010,2,59.90,24.70
148964,05.08.2010,1,29.95,13.14
148964,11.05.2010,1,69.95,19.26
148968,05.08.2010,1,169.95,78.19
148968,05.08.2010,1,169.95,78.19
148970,05.08.2010,1,29.95,13.81
148970,05.08.2010,1,24.95,11.25
148970,05.08.2010,1,79.95,18.41
148971,05.08.2010,1,299.95,118.43
148972,05.08.2010,1,129.95,63.08
148972,05.08.2010,1,29.95,13.45
148973,05.08.2010,1,599.95,306.87
148975,05.08.2010,1,59.95,23.50
148975,05.08.2010,1,29.95,11.03
148975,09.12.2011,1,99.95,46.00
148975,09.12.2011,1,29.95,13.75
148982,05.09.2010,1,199.95,156.00
148982,11.03.2010,1,79.95,38.00
148982,11.03.2010,1,29.95,13.45
148986,05.09.2010,1,29.95,12.60
148989,05.09.2010,1,69.95,27.50
148990,05.09.2010,1,99.95,52.13
148990,05.09.2010,1,4.95,1.08
148990,05.09.2010,1,64.95,27.30
148990,05.09.2010,1,99.95,41.65
148990,16.01.2012,1,69.95,35.00
191417,05.09.2010,1,39.95,15.98
191417,05.09.2010,1,39.95,19.50
148991,05.09.2010,1,39.95,14.03
191418,05.09.2010,1,29.95,9.43
191418,05.09.2010,1,29.95,9.43
191418,05.09.2010,1,39.95,11.25
191418,05.09.2010,1,39.95,11.25
192556,22.10.2010,4,119.80,48.00
148998,05.09.2010,1,54.95,23.11
148999,05.09.2010,1,59.95,26.00
149000,05.09.2010,1,49.95,22.95
149003,05.09.2010,1,54.95,24.15
149005,05.10.2010,1,69.95,30.10
149005,05.10.2010,1,39.95,18.66
149005,05.10.2010,1,39.95,18.66
149005,05.10.2010,1,39.95,15.00
149005,05.10.2010,1,39.95,15.00
149005,05.10.2010,1,7.95,2.56
149005,05.10.2010,1,7.95,2.56
149005,05.11.2010,1,199.95,156.00
149005,05.11.2010,1,259.95,156.00
149013,05.10.2010,1,119.95,35.85
149014,05.10.2010,1,89.95,40.00
191421,05.10.2010,1,299.95,138.00
191421,06.07.2010,1,169.95,74.00
191421,22.10.2010,1,24.95,7.25
191421,14.03.2011,1,24.95,7.25
191420,05.10.2010,1,59.95,24.00
191420,15.03.2011,1,129.95,50.00
191420,08.09.2011,1,199.95,90.00
191420,15.12.2011,1,119.95,52.80
191420,15.12.2011,1,89.95,50.00
191420,15.12.2011,1,59.95,24.00
191420,28.03.2012,1,199.95,99.00
191420,05.02.2012,1,129.95,62.50
191420,05.02.2012,1,29.95,19.00
191420,05.02.2012,1,69.95,26.60
191420,05.02.2012,1,79.95,32.14
191420,06.12.2012,1,99.95,39.00
191420,08.07.2012,1,79.95,32.14
191420,09.08.2012,1,119.95,55.00
149015,05.10.2010,1,399.95,331.15
149016,05.10.2010,1,79.95,30.00
149018,05.10.2010,1,29.95,13.80
149018,05.10.2010,1,29.95,13.80
149018,05.10.2010,1,99.95,40.75
149018,05.10.2010,1,59.95,20.93
149018,05.10.2010,1,299.95,194.99
149021,05.10.2010,1,69.95,39.95
149021,05.10.2010,1,89.95,39.84
149021,05.10.2010,1,89.95,39.84
149021,11.07.2010,1,169.95,86.65
191526,25.05.2010,1,54.95,24.15
149029,05.10.2010,1,49.95,22.51
191422,05.11.2010,1,199.95,89.50
149036,05.11.2010,1,79.95,30.78
191423,05.11.2010,1,39.95,20.00
188233,05.11.2010,1,49.95,20.75
149038,05.11.2010,1,49.95,18.00
197993,15.12.2011,1,99.95,46.00
149045,05.11.2010,1,39.95,20.00
149046,05.11.2010,1,24.95,11.25
191424,05.11.2010,1,99.95,45.00
191425,05.11.2010,1,29.95,13.80
191425,05.11.2010,1,99.95,40.00
191425,05.11.2010,1,119.95,35.85
191427,05.11.2010,1,49.95,20.75
191427,20.06.2012,1,279.95,171.90
149047,05.11.2010,1,59.95,29.00
149048,05.11.2010,1,169.95,105.00
149048,05.11.2010,1,69.95,20.75
149053,05.11.2010,1,369.95,212.00
149055,05.11.2010,1,129.95,70.00
149057,05.12.2010,1,9.95,2.69
149057,05.12.2010,1,39.95,16.06
149057,05.12.2010,1,39.95,16.06
149057,05.12.2010,1,6.95,1.79
149060,05.12.2010,1,79.95,39.95
149060,05.12.2010,1,54.95,23.11
149062,05.12.2010,1,69.95,26.59
191428,05.12.2010,1,299.95,105.95
191429,05.12.2010,1,99.95,41.65
149063,05.12.2010,1,59.95,24.00
149063,05.12.2010,1,79.95,31.31
149064,05.12.2010,1,24.95,10.00
149066,05.12.2010,1,369.95,200.00
149067,05.12.2010,1,79.95,28.00
149067,05.12.2010,1,11.95,3.00
191430,05.12.2010,1,49.95,15.98
149068,05.12.2010,1,99.95,49.99
149068,05.12.2010,1,199.95,84.50
149068,05.12.2010,1,49.95,21.50
149069,05.12.2010,1,119.95,66.00
191431,05.12.2010,1,49.95,21.60
149071,05.12.2010,1,54.95,23.11
149071,09.06.2010,1,99.95,41.05
149071,09.06.2010,1,54.95,22.51
149071,28.03.2012,1,199.95,119.99
149071,31.05.2012,1,99.95,39.00
149078,05.12.2010,1,119.95,59.52
149078,05.12.2010,1,29.95,13.45
149079,05.12.2010,1,69.95,28.00
191433,05.12.2010,1,49.95,14.66
149083,05.12.2010,1,29.95,11.03
149087,13.05.2010,1,99.95,30.93
149087,13.05.2010,1,179.95,75.00
149088,13.05.2010,1,49.95,14.66
149092,13.05.2010,1,29.95,13.45
149092,13.05.2010,1,129.95,63.08
149092,13.05.2010,1,24.95,0.00
189310,13.05.2010,1,49.95,26.80
189310,21.10.2010,1,89.95,28.00
149094,13.05.2010,1,64.95,27.30
149095,13.05.2010,1,199.95,84.50
188235,13.05.2010,1,79.95,28.00
188235,13.05.2010,1,11.95,3.00
149114,13.05.2010,1,39.95,17.51
149121,13.05.2010,1,89.95,44.98
149125,14.05.2010,1,349.95,227.00
149128,14.05.2010,1,49.95,18.00
149128,14.05.2010,1,49.95,22.00
149130,14.05.2010,1,54.95,23.11
149130,14.05.2010,1,49.95,21.90
