Customer,TransDate,Quantity,PurchAmount,Cost,TransID
196777,11.10.2011,1,59.95,22.78,131666603
174509,11.10.2011,1,149.95,57.17,128952547
174509,11.10.2011,1,149.95,57.17,128952547
174511,11.10.2011,1,169.95,73.42,128952592
174516,11.10.2011,1,49.95,29.95,128952833
196778,11.10.2011,1,99.95,50.50,131666776
196779,11.10.2011,1,19.95,9.50,131666850
196779,11.10.2011,1,4.95,1.08,131666850
196779,11.10.2011,1,44.95,18.00,131666850
196779,11.10.2011,1,69.95,29.18,131666850
196779,11.10.2011,2,79.90,40.00,131666850
174518,11.10.2011,1,29.95,45.00,128952897
174520,11.10.2011,1,49.95,35.93,128952966
174520,11.10.2011,1,49.95,35.93,128952966
174522,11.10.2011,1,49.95,15.86,128953056
174523,11.10.2011,1,59.95,24.15,128953104
174525,11.10.2011,1,129.95,73.80,128953150
174526,11.10.2011,1,299.95,125.00,128953159
174526,20.12.2011,1,499.95,219.95,129203525
174526,14.02.2012,1,99.95,55.80,129281239
174526,05.01.2012,1,99.95,40.00,129381698
174526,19.07.2012,1,159.95,67.95,129502744
196780,11.10.2011,1,39.95,25.90,131666961
174532,11.10.2011,1,39.95,12.00,128953331
174532,11.10.2011,1,299.95,127.13,128953331
174532,11.10.2011,1,49.95,18.00,128953331
174532,11.10.2011,1,39.95,17.50,128953331
174532,11.10.2011,1,29.95,10.80,128953331
174533,11.10.2011,1,99.95,35.50,128953343
174533,11.10.2011,1,24.95,7.25,128953343
174536,11.10.2011,1,59.95,24.15,128953416
174537,11.10.2011,1,79.95,19.86,128953418
174539,11.10.2011,1,129.95,63.00,128953541
174539,11.10.2011,1,89.95,38.02,128953541
174540,11.10.2011,1,99.95,59.00,128953558
174541,11.10.2011,1,39.95,25.90,128953572
174542,11.10.2011,1,79.95,27.98,128953573
198294,26.01.2012,1,149.95,57.17,131811753
174545,11.10.2011,1,49.95,32.49,128953747
174545,11.10.2011,1,59.95,17.44,128953747
174548,11.11.2011,1,74.95,29.12,128954023
174554,11.11.2011,1,129.95,66.92,128954177
174556,11.11.2011,1,129.95,44.10,128954231
174556,28.11.2011,1,749.95,324.05,129025126
174557,11.11.2011,1,49.95,20.25,128954259
174557,11.11.2011,1,49.95,20.25,128954259
174559,11.11.2011,1,49.95,17.48,128954356
196782,11.11.2011,1,59.95,22.00,131667309
174560,11.11.2011,1,129.95,49.00,128954414
174560,12.07.2011,1,149.95,59.50,129092676
174560,12.07.2011,1,69.95,34.00,129092676
174561,11.11.2011,1,149.95,52.48,128954510
174562,11.11.2011,1,59.95,22.77,128954563
174562,01.09.2012,1,99.95,43.00,129234241
196784,11.11.2011,1,59.95,21.47,131667605
196784,06.05.2012,1,59.95,24.00,131900625
196785,11.11.2011,1,279.95,117.35,131667651
196786,11.11.2011,1,49.95,20.78,131667735
196787,11.11.2011,1,79.95,37.99,131667745
174564,11.11.2011,1,129.95,33.62,128954625
174567,11.11.2011,1,39.95,20.75,128954789
174567,25.11.2011,1,39.95,44.49,129007529
174567,12.03.2011,1,129.95,53.98,129053299
174568,11.11.2011,1,49.95,21.75,128954826
174569,11.11.2011,1,79.95,39.97,128954850
174569,11.11.2011,1,79.95,39.97,128954850
174569,11.11.2011,1,799.95,408.95,128954850
174570,11.11.2011,1,129.95,66.92,128954863
196788,11.11.2011,1,34.95,16.44,131667883
174574,11.11.2011,1,199.95,111.59,128955024
174574,11.11.2011,1,199.95,111.59,128955024
174575,11.11.2011,1,69.95,27.89,128955025
174577,11.11.2011,1,299.95,106.73,128955090
174578,11.11.2011,1,29.95,11.50,128955101
174578,11.11.2011,1,29.95,11.50,128955101
174578,11.11.2011,1,29.95,11.50,128955101
174579,11.11.2011,1,49.95,15.86,128955124
174580,11.11.2011,1,59.95,24.15,128955129
174581,11.11.2011,1,49.95,35.93,128955172
174582,11.11.2011,1,99.95,95.00,128955189
174582,11.11.2011,1,69.95,27.08,128955189
174582,11.11.2011,1,69.95,27.08,128955189
174582,11.11.2011,1,69.95,27.08,128955189
174582,11.11.2011,1,69.95,27.08,128955189
174583,11.11.2011,1,59.95,21.47,128955194
174583,11.11.2011,1,29.95,9.85,128955194
174583,11.11.2011,1,34.95,10.25,128955194
196791,11.11.2011,1,369.95,214.00,131668298
174585,11.11.2011,1,99.95,40.16,128955211
174588,11.11.2011,1,129.95,42.78,128955361
174590,11.11.2011,1,59.95,22.80,128955442
174591,11.11.2011,1,59.95,27.15,128955471
174591,11.11.2011,1,59.95,27.15,128955471
174591,11.11.2011,1,59.95,27.15,128955471
174591,11.11.2011,1,49.95,24.10,128955471
174591,11.11.2011,1,49.95,24.10,128955471
174591,11.11.2011,1,49.95,24.10,128955471
174594,11.11.2011,1,79.95,32.47,128955507
196793,11.11.2011,1,64.95,27.20,131668517
196793,11.11.2011,1,64.95,27.20,131668517
188871,11.11.2011,1,129.95,62.50,130037758
196794,11.11.2011,1,119.95,46.59,131668573
196795,11.11.2011,1,39.95,20.75,131668655
196795,11.11.2011,1,39.95,20.75,131668655
174595,11.11.2011,1,59.95,23.79,128955593
174596,11.11.2011,1,79.95,26.30,128955631
174598,11.11.2011,1,69.95,26.60,128955689
174600,11.11.2011,1,69.95,56.00,128955747
174600,11.11.2011,1,49.95,24.10,128955747
174600,11.11.2011,1,39.95,28.50,128955747
174600,11.11.2011,1,39.95,13.98,128955747
174602,11.11.2011,1,39.95,16.00,128955779
174602,11.11.2011,1,29.95,4.82,128955779
174603,11.11.2011,1,49.95,20.78,128955821
174603,11.11.2011,1,49.95,20.78,128955821
174603,11.11.2011,1,49.95,20.78,128955821
174603,11.11.2011,1,49.95,17.48,128955821
174603,11.11.2011,1,49.95,35.93,128955821
174603,11.11.2011,1,49.95,28.56,128955821
196797,11.11.2011,1,39.95,15.98,131668817
196798,11.11.2011,1,699.95,282.60,131668862
196798,11.11.2011,1,99.95,38.31,131668862
196798,11.11.2011,4,319.80,124.84,131668862
196798,11.11.2011,4,319.80,132.72,131668862
196798,11.11.2011,1,59.95,20.53,131668862
196798,11.11.2011,1,59.95,20.53,131668862
196798,11.11.2011,1,199.95,95.00,131668862
174608,11.11.2011,1,29.95,13.80,128956197
174608,11.11.2011,1,29.95,11.50,128956197
174608,11.11.2011,1,29.95,11.50,128956197
174608,11.11.2011,1,29.95,14.76,128956197
174609,11.11.2011,1,49.95,14.15,128956253
174610,11.11.2011,1,39.95,13.84,128956283
174611,11.11.2011,1,69.95,21.94,128956339
196799,11.12.2011,1,69.95,34.00,131668986
174616,11.12.2011,1,4.95,1.08,128956821
174616,11.12.2011,1,4.95,1.08,128956821
174616,11.12.2011,1,49.95,28.56,128956821
174618,11.12.2011,1,99.95,35.20,128956882
174618,11.12.2011,1,59.95,20.53,128956882
174618,11.12.2011,1,59.95,20.53,128956882
196803,11.12.2011,1,29.95,13.75,131669230
196800,11.12.2011,1,99.95,60.00,131669034
196800,11.12.2011,1,39.95,15.98,131669034
199705,11.12.2011,1,99.95,61.00,132469892
199706,11.12.2011,1,299.95,135.00,132469909
174621,11.12.2011,1,59.95,25.00,128956990
174621,11.12.2011,1,64.95,27.20,128956990
174621,12.07.2011,1,49.95,25.00,129094092
174622,11.12.2011,1,49.95,11.03,128956999
196804,11.12.2011,1,99.95,50.50,131669283
174625,11.12.2011,1,59.95,24.00,128957120
174627,11.12.2011,1,79.95,25.00,128957168
174627,11.12.2011,1,11.95,3.00,128957168
174627,11.12.2011,1,11.95,3.00,128957168
174628,11.12.2011,1,59.95,23.50,128957196
174628,11.12.2011,1,79.95,36.00,128957196
174629,11.12.2011,1,69.95,24.50,128957198
174629,26.11.2011,1,39.95,13.28,129008992
174629,26.11.2011,1,39.95,13.28,129008992
174629,26.11.2011,1,39.95,13.28,129008992
174629,26.11.2011,1,39.95,13.28,129008992
174629,26.11.2011,1,21.95,9.50,129008992
174629,26.11.2011,1,21.95,9.50,129008992
174629,26.11.2011,1,21.95,9.50,129008992
174629,26.11.2011,1,21.95,9.50,129008992
174629,26.11.2011,1,8.95,1.30,129008992
174629,26.11.2011,1,8.95,1.30,129008992
174629,26.11.2011,1,8.95,1.30,129008992
174629,26.11.2011,1,8.95,1.30,129008992
174629,26.11.2011,1,69.95,24.50,129008992
174630,11.12.2011,1,499.95,299.00,128957209
174631,11.12.2011,1,9.95,2.95,128957243
174631,11.12.2011,1,199.95,108.15,128957243
174631,11.12.2011,1,49.95,20.00,128957243
174631,11.12.2011,1,49.95,20.00,128957243
174631,11.12.2011,1,4.95,1.08,128957243
174631,11.12.2011,1,7.95,2.16,128957243
174631,11.12.2011,1,29.95,12.00,128957243
174631,11.12.2011,1,9.95,2.95,128957243
174631,11.12.2011,1,4.95,1.08,128957243
174631,17.11.2011,1,9.95,17.26,128973727
174631,17.11.2011,1,129.95,54.00,128973727
174631,12.07.2011,1,249.95,95.00,129095007
174631,12.09.2011,1,49.95,14.74,129114290
174632,11.12.2011,1,179.95,77.00,128957245
174633,11.12.2011,1,59.95,13.00,128957257
196805,11.12.2011,2,119.90,48.00,131669530
196805,11.12.2011,2,79.90,28.80,131669530
174634,11.12.2011,1,69.95,21.37,128957334
174636,11.12.2011,1,199.95,82.71,128957430
174639,11.12.2011,1,29.95,7.86,128957489
174639,11.12.2011,1,39.95,14.60,128957696
174639,11.12.2011,1,39.95,14.60,128957696
174639,11.12.2011,1,39.95,14.60,128957696
174641,11.12.2011,1,59.95,14.98,128957509
174642,11.12.2011,1,69.95,20.00,128957553
174642,11.12.2011,1,69.95,20.00,128957553
174642,11.12.2011,1,59.95,23.79,128957553
174643,11.12.2011,1,49.95,16.00,128957589
174644,11.12.2011,1,69.95,17.64,128957609
174646,11.12.2011,1,32.95,19.00,128957635
174646,11.12.2011,1,99.95,50.00,128957635
174646,11.12.2011,1,4.95,1.08,128957635
174646,11.12.2011,1,19.95,9.00,128957635
174646,11.12.2011,1,124.95,52.50,128957635
174646,11.12.2011,1,49.95,12.95,128957635
174646,02.06.2012,1,39.95,18.66,129269810
174646,18.05.2012,1,169.95,102.20,129414712
174646,18.05.2012,1,69.95,36.26,129414712
174646,18.05.2012,1,69.95,36.26,129414712
174646,18.05.2012,1,69.95,36.26,129414712
174649,11.12.2011,1,49.95,17.48,128957658
174649,11.12.2011,1,29.95,10.30,128957658
174649,11.12.2011,1,49.95,11.03,128957658
174649,11.12.2011,1,49.95,11.03,128957658
174651,11.12.2011,1,39.95,17.50,128957692
174651,11.12.2011,1,59.95,25.53,128957692
174651,11.12.2011,1,39.95,17.50,128957692
174652,11.12.2011,1,79.95,36.00,128957752
174652,11.12.2011,1,124.95,52.50,128957752
174653,11.12.2011,1,29.95,13.80,128957804
174654,11.12.2011,1,29.95,14.76,128957805
174655,11.12.2011,1,89.95,38.02,128957810
174656,11.12.2011,1,39.95,15.20,128957819
196806,11.12.2011,1,59.95,22.50,131669830
196806,11.12.2011,1,149.95,60.95,131669830
196806,11.12.2011,1,49.95,23.00,131669830
196806,11.12.2011,2,19.90,9.00,131669830
196807,11.12.2011,1,99.95,38.80,131669878
199707,11.12.2011,1,69.95,21.94,132469920
196808,11.12.2011,1,129.95,63.00,131669926
196808,11.12.2011,1,24.95,7.25,131669926
196809,11.12.2011,1,49.95,28.56,131669957
196809,11.12.2011,1,4.95,1.08,131669957
196809,11.12.2011,1,4.95,1.08,131669957
174659,11.12.2011,1,39.95,15.20,128957853
174663,11.12.2011,1,159.95,69.95,128957936
174666,11.12.2011,1,149.95,75.13,128958015
174668,11.12.2011,1,54.95,24.75,128958067
174680,13.11.2011,1,29.95,10.80,128958847
174680,13.11.2011,1,4.95,1.08,128958847
174680,13.11.2011,1,4.95,1.08,128958847
196811,13.11.2011,1,449.95,300.00,131670182
196811,13.11.2011,1,429.95,203.12,131670182
196812,13.11.2011,1,59.95,22.50,131670257
174688,13.11.2011,1,24.95,18.00,128959401
174689,13.11.2011,1,39.95,14.60,128959437
174690,13.11.2011,1,69.95,56.00,128959460
174691,13.11.2011,1,49.95,22.50,128959474
174695,13.11.2011,1,124.95,52.50,128959503
174697,13.11.2011,1,59.95,22.00,128959556
196813,13.11.2011,1,49.95,22.12,131670402
196813,17.08.2012,1,149.95,65.00,131953613
196813,17.08.2012,1,45.95,22.50,131953613
174699,13.11.2011,1,14.95,7.50,128959651
174701,13.11.2011,1,299.95,170.00,128959750
174701,13.11.2011,1,0.00,8.00,128959750
174701,13.11.2011,1,29.95,13.50,128959750
174701,13.11.2011,1,29.95,13.50,128959750
174701,13.11.2011,1,29.95,13.50,128959750
174705,13.11.2011,1,39.95,13.84,128959841
174705,13.11.2011,1,99.95,60.00,128959841
197046,20.11.2011,1,59.95,24.00,131689495
197046,20.11.2011,1,39.95,14.60,131689495
197046,20.11.2011,1,69.95,34.00,131689495
197046,20.11.2011,1,24.95,7.25,131689495
196814,13.11.2011,1,59.95,17.44,131670577
196814,13.11.2011,1,49.95,21.75,131670577
196814,13.11.2011,1,7.95,2.56,131670577
183767,04.01.2012,1,159.95,100.00,129346104
183767,04.01.2012,1,79.95,40.00,129346104
183767,04.01.2012,1,79.95,40.00,129346104
183767,04.01.2012,1,49.95,14.15,129346104
183767,29.04.2012,1,24.95,7.25,129378567
183767,29.04.2012,1,49.95,23.00,129378567
183767,24.06.2012,1,79.95,42.00,129465792
183767,24.06.2012,1,99.95,37.50,129465792
196815,13.11.2011,1,119.95,47.00,131670633
196815,13.11.2011,1,39.95,18.00,131670633
184826,06.09.2012,1,139.95,92.00,129444581
174707,13.11.2011,1,29.95,14.76,128960091
174711,13.11.2011,1,39.95,25.90,128960217
174715,13.11.2011,1,69.95,17.64,128960283
174716,13.11.2011,1,29.95,13.50,128960316
174716,13.11.2011,1,299.95,170.00,128960316
174716,13.11.2011,1,24.95,13.50,128960316
174717,13.11.2011,1,119.95,42.00,128960333
174720,13.11.2011,1,39.95,13.98,128960394
196816,13.11.2011,1,39.95,19.00,131670774
196818,13.11.2011,1,79.95,30.00,131670918
196818,13.11.2011,1,79.95,30.00,131670918
196817,13.11.2011,1,29.95,13.75,131670887
174723,13.11.2011,1,59.95,24.00,128960595
174723,21.08.2012,1,199.95,119.99,129556008
174724,13.11.2011,1,149.95,46.43,128960610
174724,14.12.2011,1,69.95,18.58,129165996
174725,13.11.2011,1,39.95,20.00,128960674
174729,13.11.2011,1,44.95,18.00,128960785
174729,13.11.2011,1,39.95,13.84,128960785
174730,13.11.2011,1,24.95,12.25,128960856
174731,13.11.2011,1,79.95,32.00,128960860
174731,13.11.2011,1,59.95,25.53,128960860
174731,13.11.2011,1,39.95,16.00,128960860
174736,13.11.2011,1,59.95,24.15,128961013
174736,13.11.2011,1,59.95,24.15,128961013
174736,06.04.2012,1,59.95,26.90,129436068
174738,13.11.2011,1,59.95,22.80,128961078
174739,13.11.2011,1,119.95,46.59,128961092
174739,13.11.2011,1,119.95,46.59,128961092
174739,13.11.2011,1,14.95,5.32,128961092
174739,13.11.2011,1,14.95,5.32,128961092
196819,13.11.2011,1,79.95,23.93,131671030
196819,18.11.2011,1,129.95,33.62,131685423
174740,13.11.2011,1,29.95,14.35,128961164
174740,13.11.2011,1,29.95,14.35,128961164
174740,13.11.2011,1,29.95,14.35,128961164
174740,13.11.2011,1,29.95,14.35,128961164
174740,13.11.2011,1,29.95,14.35,128961164
174740,13.11.2011,1,29.95,14.35,128961164
174742,13.11.2011,1,69.95,42.56,128961226
174743,13.11.2011,1,59.95,24.00,128961235
174745,13.11.2011,1,79.95,29.98,128961288
174745,13.11.2011,1,29.95,12.50,128961288
174746,13.11.2011,1,29.95,10.75,128961309
174748,13.11.2011,1,14.95,3.15,128961390
174748,13.11.2011,1,29.95,10.30,128961390
174749,13.11.2011,1,69.95,35.00,128961398
174749,13.11.2011,1,69.95,35.00,128961398
174749,13.11.2011,1,39.95,20.50,128961398
174749,13.11.2011,1,27.95,12.00,128961398
174749,13.11.2011,1,29.95,13.30,128961398
174749,13.11.2011,1,69.95,32.00,128961398
174749,13.11.2011,1,49.95,11.03,128961398
174749,13.11.2011,1,99.95,35.20,128961398
174749,13.11.2011,1,99.95,35.50,128961398
174749,13.11.2011,1,99.95,35.50,128961398
174752,13.11.2011,1,59.95,23.50,128961476
174752,15.11.2011,1,59.95,22.00,128966896
174754,13.11.2011,1,69.95,34.00,128961632
174755,13.11.2011,1,69.95,30.00,128961639
174757,13.11.2011,1,69.95,17.64,128961708
196820,14.11.2011,1,49.95,22.66,131671105
174758,14.11.2011,1,19.95,9.50,128961759
174758,14.11.2011,1,169.95,118.00,128961759
174758,14.11.2011,1,39.95,15.20,128961759
174765,14.11.2011,1,54.95,22.50,128962238
174765,14.11.2011,1,79.95,30.00,128962238
174765,14.11.2011,1,54.95,22.50,128962238
197153,23.11.2011,1,59.95,24.00,131697271
196821,14.11.2011,1,49.95,15.86,131671458
196821,03.05.2012,1,49.95,15.01,131838008
196822,14.11.2011,2,99.90,39.16,131671471
196823,14.11.2011,1,29.95,14.57,131671477
174768,14.11.2011,1,169.95,80.00,128962365
198267,20.01.2012,1,89.95,53.00,131806621
174770,14.11.2011,1,69.95,24.50,128962450
174772,14.11.2011,1,29.95,12.50,128962550
196824,14.11.2011,1,24.95,12.25,131671567
196825,14.11.2011,1,24.95,7.50,131671673
196825,14.11.2011,1,24.95,12.25,131671673
196826,14.11.2011,1,24.95,10.80,131671721
196826,04.04.2012,1,119.95,46.30,131861375
196826,04.04.2012,1,119.95,46.30,131861375
174774,14.11.2011,1,39.95,13.84,128962607
174775,14.11.2011,1,59.95,18.29,128962700
174776,14.11.2011,1,79.95,30.00,128962745
174776,02.09.2012,1,39.95,40.92,129273682
174776,13.03.2012,1,49.95,22.25,129320285
196827,14.11.2011,1,69.95,40.22,131671891
196828,14.11.2011,1,49.95,20.78,131671912
196829,14.11.2011,1,279.95,171.90,131672026
196830,14.11.2011,1,229.95,104.99,131672122
189454,14.11.2011,1,39.95,19.00,130675623
189454,14.11.2011,1,59.95,22.77,130675623
189454,14.11.2011,2,59.90,29.00,130675623
196832,14.11.2011,1,39.95,19.00,131672306
196832,14.11.2011,1,39.95,16.00,131672306
174780,14.11.2011,1,159.95,67.95,128962994
174780,14.11.2011,1,89.95,40.00,128962994
174780,24.11.2011,1,149.95,63.95,129002924
174781,14.11.2011,1,54.95,27.75,128963000
174782,14.11.2011,1,29.95,8.85,128963010
174782,14.11.2011,1,59.95,23.79,128963010
174782,14.11.2011,1,59.95,23.79,128963010
188874,14.11.2011,1,299.95,170.00,130038026
188874,14.11.2011,1,29.95,13.50,130038026
188874,14.03.2012,1,299.95,140.00,130050501
188874,14.03.2012,1,49.95,29.75,130050501
188874,14.03.2012,1,149.95,60.00,130050501
196833,14.11.2011,1,29.95,10.80,131672419
188875,14.11.2011,1,49.95,29.75,130038034
188875,14.11.2011,1,59.95,23.79,130038034
189455,14.11.2011,1,119.95,71.97,130675647
189455,14.11.2011,1,119.95,71.97,130675647
196831,14.11.2011,1,19.95,9.50,131672151
196831,16.07.2012,1,129.95,45.68,131929414
196831,16.07.2012,1,14.95,5.48,131929414
196834,14.11.2011,1,49.95,15.75,131672581
188876,14.11.2011,2,79.90,27.68,130038134
188877,14.11.2011,1,69.95,18.53,130038149
196835,14.11.2011,1,299.95,110.57,131672740
188878,14.11.2011,1,69.95,21.37,130038188
188879,14.11.2011,1,79.95,23.93,130038210
174785,14.11.2011,1,29.95,4.82,128963210
174785,14.11.2011,1,24.95,12.00,128963210
174785,14.11.2011,1,399.95,235.00,128963210
174786,14.11.2011,1,59.95,21.47,128963213
196837,14.11.2011,1,69.95,24.50,131672863
174792,14.11.2011,1,79.95,37.99,128963436
174792,14.11.2011,1,29.95,13.80,128963436
174795,14.11.2011,1,79.95,40.00,128963506
174795,14.11.2011,1,79.95,40.00,128963506
174795,14.11.2011,1,79.95,40.00,128963506
174796,14.11.2011,1,199.95,99.97,128963510
196839,14.11.2011,1,29.95,9.85,131672995
196836,14.11.2011,1,59.95,25.00,131672820
199708,14.11.2011,1,69.95,21.94,132469965
174799,14.11.2011,1,59.95,30.00,128963554
174799,14.11.2011,1,49.95,14.15,128963554
174799,14.11.2011,1,299.95,135.00,128963554
174799,14.11.2011,1,119.95,47.00,128963554
174804,14.11.2011,1,119.95,56.00,128963617
174804,14.11.2011,1,39.95,25.90,128963617
174804,14.11.2011,1,39.95,25.90,128963617
174804,14.11.2011,1,39.95,25.90,128963617
174804,14.11.2011,1,89.95,33.47,128963617
174804,14.11.2011,1,89.95,33.47,128963617
174805,14.11.2011,1,159.95,67.95,128963618
174807,14.11.2011,1,59.95,28.57,128963649
174809,14.11.2011,1,129.95,44.10,128963677
174811,14.11.2011,1,49.95,14.15,128963745
174813,14.11.2011,1,69.95,28.00,128963816
174815,14.11.2011,1,54.95,22.50,128963922
174816,14.11.2011,1,49.95,20.25,128963926
174819,14.11.2011,1,129.95,80.00,128963995
174821,14.11.2011,1,79.95,23.93,128964040
174822,14.11.2011,1,59.95,29.07,128964059
174822,08.08.2012,1,24.95,9.49,129534830
196841,14.11.2011,1,49.95,17.48,131673339
196842,14.11.2011,1,29.95,10.80,131673357
174824,14.11.2011,1,69.95,32.00,128964163
174825,14.11.2011,1,34.95,12.50,128964297
174825,14.11.2011,1,39.95,20.00,128964297
174825,14.11.2011,1,24.95,12.25,128964297
174827,14.11.2011,1,39.95,20.00,128964318
174827,14.11.2011,1,99.95,35.00,128964318
174827,14.11.2011,1,19.95,8.00,128964318
174831,14.11.2011,1,29.95,14.50,128964524
174833,14.11.2011,1,149.95,75.13,128964589
174835,14.11.2011,1,4.95,1.08,128964635
174835,14.11.2011,1,49.95,22.66,128964635
174835,14.11.2011,1,4.95,1.08,128964635
174836,14.11.2011,1,69.95,35.00,128964736
174836,14.11.2011,1,69.95,40.22,128964736
196843,15.11.2011,1,89.95,37.08,131673639
196843,15.11.2011,1,69.95,26.60,131673639
174844,15.11.2011,1,69.95,21.39,128965260
174844,15.11.2011,1,19.95,6.15,128965260
196845,15.11.2011,1,49.95,20.78,131673793
196846,15.11.2011,1,169.95,68.00,131673797
196848,15.11.2011,1,54.95,24.15,131673860
196848,29.02.2012,1,49.95,15.35,131835277
196848,19.04.2012,1,59.95,26.90,131868794
196847,15.11.2011,1,29.95,4.82,131673859
199709,15.11.2011,1,69.95,21.94,132469979
196849,15.11.2011,2,39.90,19.00,131673937
196850,15.11.2011,1,29.95,8.22,131673958
174846,15.11.2011,1,169.95,68.00,128965423
174846,15.11.2011,1,79.95,30.00,128965423
174848,15.11.2011,1,299.95,106.73,128965472
174849,15.11.2011,1,299.95,135.00,128965483
174851,15.11.2011,1,199.95,99.50,128965540
174852,15.11.2011,1,69.95,16.00,128965575
174853,15.11.2011,1,89.95,40.00,128965622
174853,15.11.2011,1,79.95,32.00,128965622
174853,15.11.2011,1,39.95,20.00,128965622
174853,15.11.2011,1,39.95,16.00,128965622
174854,15.11.2011,1,429.95,203.12,128965661
196852,15.11.2011,1,69.95,40.22,131674372
196854,15.11.2011,1,69.95,21.94,131674391
174857,15.11.2011,1,99.95,46.00,128965759
196855,15.11.2011,1,129.95,33.62,131674557
196855,19.12.2011,1,119.95,45.00,131779336
196856,15.11.2011,1,29.95,12.50,131674623
196857,15.11.2011,2,59.90,29.00,131674778
196858,15.11.2011,2,59.90,29.46,131674814
196859,15.11.2011,5,199.75,75.90,131674818
196859,15.11.2011,5,249.75,99.65,131674818
196860,15.11.2011,1,59.95,24.00,131674822
196861,15.11.2011,1,79.95,36.00,131674920
188880,15.11.2011,1,29.95,13.30,130038352
196862,15.11.2011,1,39.95,16.50,131675014
196862,15.11.2011,1,129.95,47.03,131675014
174864,15.11.2011,1,49.95,16.00,128966053
174864,15.11.2011,1,119.95,40.00,128966053
174864,01.06.2012,1,39.95,17.50,129230355
174865,15.11.2011,1,129.95,66.92,128966099
174865,15.11.2011,1,24.95,7.20,128966099
174866,15.11.2011,1,159.95,67.95,128966144
174867,15.11.2011,1,59.95,36.00,128966153
174867,15.11.2011,1,59.95,36.00,128966153
174868,15.11.2011,1,199.95,90.00,128966162
174869,15.11.2011,1,29.95,45.00,128966179
174870,15.11.2011,1,59.95,22.50,128966209
174871,15.11.2011,1,39.95,19.00,128966240
174873,15.11.2011,1,159.95,67.95,128966312
174874,15.11.2011,1,119.95,37.36,128966323
174874,20.11.2011,1,54.95,24.75,128986771
174874,20.11.2011,1,69.95,27.16,128986786
174874,20.11.2011,1,4.95,1.08,128986786
174875,15.11.2011,1,39.95,16.00,128966329
174875,15.11.2011,1,69.95,24.50,128966329
174876,15.11.2011,1,59.95,19.67,128966330
174877,15.11.2011,1,69.95,17.64,128966344
174878,15.11.2011,1,199.95,90.00,128966438
188882,15.11.2011,1,39.95,16.50,130038382
188882,04.02.2012,1,219.95,115.00,130051454
188882,27.04.2012,1,99.95,44.00,130053109
188882,23.07.2012,1,49.95,9.50,130059047
196863,15.11.2011,1,159.95,67.95,131675121
196863,23.11.2011,1,159.95,67.95,131696438
196864,15.11.2011,1,39.95,13.98,131675251
196867,15.11.2011,1,39.95,13.50,131675567
196867,15.11.2011,1,7.95,2.56,131675567
174882,15.11.2011,1,59.95,18.29,128966566
174885,15.11.2011,1,129.95,42.78,128966680
174886,15.11.2011,1,29.95,35.50,128966689
174890,15.11.2011,1,99.95,41.75,128966758
174891,15.11.2011,1,449.95,165.00,128966782
174892,15.11.2011,1,29.95,10.80,128966928
196869,15.11.2011,1,69.95,56.00,131675807
199710,15.11.2011,1,299.95,250.00,132470000
174896,15.11.2011,1,79.95,29.98,128967154
174897,15.11.2011,1,69.95,27.89,128967158
174899,15.11.2011,1,39.95,12.50,128967193
174899,15.11.2011,1,99.95,61.00,128967193
174899,21.11.2011,1,39.95,12.50,131692280
174899,21.11.2011,1,99.95,61.00,131692280
174900,15.11.2011,1,69.95,33.50,128967235
174901,15.11.2011,1,299.95,104.65,128967250
174904,15.11.2011,1,89.95,23.00,128967353
174904,15.11.2011,1,79.95,29.98,128967353
174904,15.11.2011,1,59.95,22.50,128967353
174904,15.11.2011,1,59.95,22.50,128967353
174904,15.11.2011,1,39.95,17.50,128967353
174904,15.11.2011,1,39.95,14.60,128967353
174904,15.11.2011,1,149.95,100.00,128967353
174904,15.11.2011,1,69.95,27.89,128967353
174904,15.11.2011,1,69.95,27.89,128967353
174904,15.11.2011,1,69.95,27.89,128967353
174904,15.11.2011,1,69.95,27.89,128967353
174904,15.11.2011,1,69.95,27.89,128967353
174904,15.11.2011,1,69.95,27.89,128967353
174906,15.11.2011,1,29.95,10.80,128967375
196870,15.11.2011,1,39.95,14.60,131676070
196871,15.11.2011,1,99.95,40.00,131676083
196871,15.11.2011,1,7.95,2.56,131676083
174908,15.11.2011,1,29.95,10.80,128967576
174908,15.11.2011,1,39.95,16.50,128967576
174908,20.04.2012,1,99.95,52.00,129366924
174908,20.04.2012,1,19.95,10.45,129366924
174910,15.11.2011,1,129.95,33.62,128967616
196872,15.11.2011,1,49.95,17.48,131676154
196872,15.11.2011,1,39.95,15.18,131676154
196872,15.11.2011,1,10.95,0.00,131676154
196872,15.11.2011,1,89.95,50.00,131676154
196873,15.11.2011,1,49.95,29.75,131676197
196874,15.11.2011,1,29.95,13.80,131676323
196874,15.11.2011,1,79.95,34.24,131676323
174913,15.11.2011,1,59.95,29.07,128967743
174914,15.11.2011,1,29.95,10.80,128967747
174916,15.11.2011,1,39.95,13.84,128967797
174918,15.11.2011,1,24.95,12.25,128967917
174922,15.11.2011,1,129.95,58.85,128968060
174922,15.11.2011,1,299.95,155.52,128968060
174922,15.11.2011,1,49.95,12.56,128968060
174926,15.11.2011,1,599.95,325.00,128968282
174929,15.11.2011,1,29.95,10.80,128968347
174930,15.11.2011,1,69.95,29.40,128968361
174932,15.11.2011,1,99.95,41.05,128968443
174933,15.11.2011,1,49.95,20.78,128968446
