user_id,dandwith_used,antena_id,date_and_time,duration
903438,179,6555523,2021-12-13 06:57:04,0:21:32
191797,307,2613149,2021-12-13 07:24:09,0:16:29
128800,183,2649666,2021-12-13 07:35:54,0:52:57
413270,487,6689029,2021-12-13 08:34:00,0:21:38
541833,54,1539578,2021-12-13 08:57:50,0:00:11
863210,200,6473670,2021-12-13 09:02:51,0:47:06
843464,344,5762772,2021-12-13 09:49:53,0:08:59
457218,431,3768794,2021-12-13 10:44:45,0:12:51
910232,116,2365634,2021-12-13 11:35:19,0:09:47
871006,410,6011650,2021-12-13 12:15:51,0:40:27
804047,332,1501532,2021-12-13 12:53:08,0:24:01
255073,105,2380823,2021-12-13 13:27:11,0:23:15
411476,148,5999693,2021-12-13 13:49:09,0:37:38
711683,326,3698395,2021-12-13 14:16:27,0:50:43
661944,258,2253860,2021-12-13 15:00:43,0:22:28
201125,24,6271517,2021-12-13 15:57:40,0:42:26
169705,364,975177,2021-12-13 16:06:38,0:15:45
198680,340,1465872,2021-12-13 16:16:28,0:15:17
925217,469,1635663,2021-12-13 16:51:05,0:38:28
858155,46,4772421,2021-12-13 17:12:06,0:12:24
687648,84,4610943,2021-12-13 17:39:41,0:55:20
402663,56,6789997,2021-12-13 18:07:47,0:01:47
820116,227,2349400,2021-12-13 18:46:13,0:10:49
750955,57,6844169,2021-12-13 18:51:25,0:16:11
520229,362,6824575,2021-12-13 19:30:20,0:09:27
408689,216,4414750,2021-12-13 20:20:45,0:25:17
739104,366,4776290,2021-12-13 20:38:39,0:24:13
104986,304,6592575,2021-12-13 20:42:19,0:46:21
296491,129,2404562,2021-12-13 21:08:16,0:41:35
136015,354,6645617,2021-12-13 21:12:45,0:39:17
679178,131,6339901,2021-12-13 21:53:13,0:34:43
434361,26,3260294,2021-12-13 22:45:55,0:40:06
892754,495,1518541,2021-12-13 23:16:17,0:28:09
264770,203,6308086,2021-12-13 23:57:09,0:41:54
542367,201,2249913,2021-12-14 00:53:23,0:26:48
367673,362,6200949,2021-12-14 01:27:07,0:12:31
808893,2,3454445,2021-12-14 02:24:16,0:24:55
811666,88,6032959,2021-12-14 02:40:56,0:35:50
560152,209,1037096,2021-12-14 02:48:07,0:59:21
452474,313,1621405,2021-12-14 03:02:57,0:13:12
102027,114,5420624,2021-12-14 03:43:41,0:27:22
259083,479,2151776,2021-12-14 04:40:22,0:27:31
154955,476,6155020,2021-12-14 05:17:16,0:53:19
738395,234,5204625,2021-12-14 05:46:36,0:27:30
353527,225,5131414,2021-12-14 06:46:13,0:21:58
344301,188,4800133,2021-12-14 07:06:25,0:36:41
168991,187,4909315,2021-12-14 07:42:09,0:13:00
188061,270,3719054,2021-12-14 07:49:05,0:13:11
565225,244,2992727,2021-12-14 08:14:57,0:58:15
108420,234,1188418,2021-12-14 09:10:38,0:52:17
383876,62,5260984,2021-12-14 09:11:28,0:39:40
204180,246,2484208,2021-12-14 09:57:40,0:20:14
674497,489,926014,2021-12-14 09:58:53,0:56:45
470030,275,1196310,2021-12-14 10:02:02,0:06:01
411464,17,4402766,2021-12-14 10:47:23,0:08:32
645054,103,6689029,2021-12-14 11:11:53,0:37:46
133154,163,4529005,2021-12-14 11:18:34,0:44:57
325666,376,2584791,2021-12-14 11:32:02,0:27:15
933156,128,1530251,2021-12-14 12:21:53,0:56:40
327000,189,3217872,2021-12-14 12:44:37,0:03:00
930718,217,769033,2021-12-14 13:25:06,0:06:15
596661,184,1406903,2021-12-14 13:48:07,0:05:30
808816,341,6262141,2021-12-14 14:22:22,0:50:14
856596,323,1957175,2021-12-14 15:11:00,0:26:27
573810,363,5060392,2021-12-14 15:26:08,0:52:05
317991,251,1254724,2021-12-14 15:55:39,0:54:11
230078,112,2157926,2021-12-14 16:46:10,0:30:20
222875,492,5368704,2021-12-14 16:52:29,0:13:26
836925,178,4247734,2021-12-14 17:32:58,0:32:05
411476,364,2302053,2021-12-14 18:19:44,0:54:15
329177,394,4625791,2021-12-14 18:34:50,0:53:46
169743,135,2326648,2021-12-14 19:32:30,0:35:26
228819,339,4204563,2021-12-14 19:43:11,0:29:42
237346,446,3045647,2021-12-14 20:28:21,0:51:04
859745,237,1280733,2021-12-14 20:45:54,0:28:16
220420,420,2834360,2021-12-14 21:11:58,0:52:21
206644,221,2533023,2021-12-14 21:42:21,0:26:16
937535,308,4680289,2021-12-14 22:02:03,0:16:55
316450,384,1657609,2021-12-14 22:42:42,0:12:15
528453,11,4783641,2021-12-14 22:50:39,0:04:27
364432,222,4036059,2021-12-14 22:52:40,0:31:27
147954,265,3654811,2021-12-14 23:24:19,0:05:23
896007,304,2169534,2021-12-15 00:22:19,0:47:05
571370,257,2131396,2021-12-15 00:43:56,0:21:26
128444,234,1626091,2021-12-15 01:02:14,0:58:28
421513,118,3725736,2021-12-15 01:40:57,0:48:43
268773,257,3767899,2021-12-15 02:10:23,0:07:15
581969,453,4841442,2021-12-15 02:38:59,0:09:20
902629,235,1047648,2021-12-15 03:31:00,0:14:23
561241,149,5801938,2021-12-15 03:48:49,0:51:05
132368,30,4870486,2021-12-15 04:23:40,0:37:08
917044,344,4258939,2021-12-15 05:07:08,0:18:44
858436,363,4326459,2021-12-15 05:16:30,0:16:02
947658,472,2380823,2021-12-15 06:00:17,0:21:49
719359,172,6306840,2021-12-15 06:12:22,0:11:44
129474,79,6714689,2021-12-15 07:01:19,0:08:04
861915,150,2092288,2021-12-15 07:47:07,0:16:55
464891,409,3226765,2021-12-15 08:03:43,0:43:02
515957,70,908574,2021-12-15 09:01:09,0:25:12
919258,274,1964097,2021-12-15 09:47:23,0:17:04
100684,333,5148025,2021-12-15 09:48:13,0:39:13
453712,369,4750028,2021-12-15 10:37:54,0:21:29
254120,4,4998737,2021-12-15 11:03:07,0:44:40
953342,466,1172477,2021-12-15 11:40:10,0:11:09
410221,326,3664967,2021-12-15 12:14:31,0:02:22
339524,192,3053217,2021-12-15 12:48:34,0:32:29
898254,249,4763056,2021-12-15 13:43:39,0:34:18
302149,479,1660884,2021-12-15 14:26:08,0:48:40
744124,310,2484596,2021-12-15 14:36:56,0:15:43
528453,488,6766918,2021-12-15 15:32:54,0:13:13
629634,47,5875076,2021-12-15 15:46:41,0:58:48
859112,220,3654306,2021-12-15 16:27:06,0:34:04
676570,106,5598700,2021-12-15 16:36:31,0:51:40
147954,490,3522904,2021-12-15 16:52:58,0:55:17
411464,344,3602743,2021-12-15 17:40:44,0:58:08
195267,61,3334407,2021-12-15 17:48:50,0:41:51
946059,37,5304543,2021-12-15 17:51:02,0:56:33
919258,403,860643,2021-12-15 17:56:16,0:33:12
610518,455,3995147,2021-12-15 18:04:32,0:11:36
703326,126,3218831,2021-12-15 18:51:06,0:32:30
409943,152,6547337,2021-12-15 18:54:34,0:33:01
220420,368,5400003,2021-12-15 19:29:13,0:51:51
765508,437,6513869,2021-12-15 19:37:41,0:03:53
527013,335,4718079,2021-12-15 19:47:37,0:13:57
297653,299,1535069,2021-12-15 20:39:07,0:35:55
205775,157,6795286,2021-12-15 20:43:35,0:06:45
543267,434,6934564,2021-12-15 21:05:14,0:48:02
245167,480,1826327,2021-12-15 21:56:00,0:35:01
744124,350,4099278,2021-12-15 22:09:56,0:01:42
512432,53,2211625,2021-12-15 22:57:26,0:13:25
837811,482,2668536,2021-12-15 23:15:56,0:47:31
481237,337,1310039,2021-12-16 00:02:36,0:42:08
350882,392,1279482,2021-12-16 00:21:21,0:32:20
719359,60,2818692,2021-12-16 00:24:26,0:02:14
316652,348,4938306,2021-12-16 00:29:06,0:25:22
422134,226,4693574,2021-12-16 00:32:29,0:37:18
503392,134,1143419,2021-12-16 01:03:12,0:20:46
512128,125,4929860,2021-12-16 01:48:22,0:50:24
569511,195,4062762,2021-12-16 01:54:53,0:45:59
623440,329,3564558,2021-12-16 01:59:19,0:59:56
717160,66,3240628,2021-12-16 02:08:41,0:51:19
443524,263,2584791,2021-12-16 02:46:46,0:06:16
411476,44,1685936,2021-12-16 03:10:35,0:57:48
400123,449,2841242,2021-12-16 03:42:29,0:54:27
434361,405,6048137,2021-12-16 03:50:44,0:37:26
299520,382,2433585,2021-12-16 04:29:51,0:08:48
230078,139,5193899,2021-12-16 04:59:08,0:51:28
901061,154,2219744,2021-12-16 05:53:01,0:22:39
425341,261,6470090,2021-12-16 06:19:39,0:10:21
880689,134,4853202,2021-12-16 06:44:25,0:29:33
536355,43,2327427,2021-12-16 06:49:28,0:23:16
509712,404,5062814,2021-12-16 07:10:02,0:45:36
465159,285,6093510,2021-12-16 07:40:22,0:36:38
401509,401,5137341,2021-12-16 08:13:50,0:36:07
405604,200,5632524,2021-12-16 08:29:43,0:23:41
676570,87,3153647,2021-12-16 08:59:31,0:50:12
226609,33,4247734,2021-12-16 09:43:26,0:52:47
438895,308,2539434,2021-12-16 09:50:53,0:02:52
297742,335,5602913,2021-12-16 10:44:54,0:18:09
843660,434,6110836,2021-12-16 11:02:13,0:06:52
942571,412,6350282,2021-12-16 11:34:53,0:57:01
658036,366,1406022,2021-12-16 12:26:30,0:37:54
805210,397,1339676,2021-12-16 12:56:54,0:03:44
345709,107,2092735,2021-12-16 13:07:30,0:53:56
931183,10,2281475,2021-12-16 13:25:09,0:08:07
648842,352,2434800,2021-12-16 14:10:06,0:16:20
231948,30,5387116,2021-12-16 14:11:11,0:43:38
589319,439,5673686,2021-12-16 14:32:15,0:37:23
267120,413,5766317,2021-12-16 15:04:35,0:20:54
925217,302,5781595,2021-12-16 16:02:17,0:06:21
237346,438,6422440,2021-12-16 16:20:17,0:02:53
481578,3,3719054,2021-12-16 16:35:25,0:11:52
304338,282,1356141,2021-12-16 16:45:54,0:49:06
466624,153,3532589,2021-12-16 17:15:50,0:40:38
851347,338,908574,2021-12-16 17:36:43,0:24:45
571155,268,4047992,2021-12-16 17:51:09,0:47:02
803882,8,4391177,2021-12-16 17:53:35,0:03:37
169743,494,3416512,2021-12-16 18:07:25,0:21:48
937729,298,5039540,2021-12-16 18:57:54,0:13:37
302149,81,1285712,2021-12-16 18:58:57,0:11:05
487236,414,4763056,2021-12-16 19:57:36,0:40:50
553784,43,3653444,2021-12-16 20:29:51,0:42:50
793674,160,6794777,2021-12-16 21:00:38,0:46:46
910232,43,5660433,2021-12-16 21:33:34,0:16:09
596370,231,5645753,2021-12-16 21:55:21,0:05:37
431634,221,4395347,2021-12-16 22:24:06,0:18:49
350882,430,1159356,2021-12-16 22:57:04,0:43:41
934535,119,4084311,2021-12-16 23:33:22,0:57:17
299033,181,1948657,2021-12-17 00:16:40,0:12:06
743377,436,1131448,2021-12-17 00:55:24,0:28:30
535048,290,982585,2021-12-17 01:00:49,0:08:47
334386,237,971121,2021-12-17 01:37:57,0:45:34
360869,229,3917533,2021-12-17 01:45:10,0:55:00
371132,137,1965830,2021-12-17 01:56:20,0:45:56
531937,84,2242245,2021-12-17 02:06:44,0:32:06
710764,426,5669473,2021-12-17 02:39:12,0:03:45
892754,280,2007007,2021-12-17 03:20:05,0:55:06
378721,179,4442716,2021-12-17 03:56:14,0:56:42
481643,74,4818897,2021-12-17 04:54:03,0:02:47
934741,272,5172443,2021-12-17 05:05:19,0:07:57
936397,180,4524646,2021-12-17 05:54:47,0:40:42
599462,369,5724877,2021-12-17 06:07:39,0:50:46
100684,278,3943220,2021-12-17 07:00:01,0:59:54
284349,321,6192979,2021-12-17 07:29:15,0:02:17
638950,54,5113310,2021-12-17 08:11:29,0:01:46
158043,483,927374,2021-12-17 08:47:50,0:15:52
906609,319,3827065,2021-12-17 09:22:17,0:39:24
544592,391,2627651,2021-12-17 10:16:50,0:46:18
121757,499,2661498,2021-12-17 10:26:29,0:47:23
957079,338,1196310,2021-12-17 10:41:55,0:33:24
329177,159,4140946,2021-12-17 11:05:23,0:41:45
268773,395,2701315,2021-12-17 11:52:10,0:55:52
910568,191,4623486,2021-12-17 12:37:46,0:51:17
942410,494,4383362,2021-12-17 13:13:34,0:57:58
254120,205,4659091,2021-12-17 14:01:11,0:42:42
895839,272,1642842,2021-12-17 14:24:09,0:04:24
277417,420,5623669,2021-12-17 14:33:16,0:47:58
255830,299,2757619,2021-12-17 15:13:58,0:46:56
257731,336,1069731,2021-12-17 16:12:57,0:15:56
863592,49,4332896,2021-12-17 17:02:53,0:11:59
178685,160,1783296,2021-12-17 17:27:24,0:05:23
700708,210,4999836,2021-12-17 17:47:56,0:31:42
449514,491,3111587,2021-12-17 18:42:56,0:03:45
185864,4,2538159,2021-12-17 19:35:31,0:02:37
790265,357,5265900,2021-12-17 19:39:41,0:49:00
162287,285,4949467,2021-12-17 19:53:59,0:16:33
900334,172,6045188,2021-12-17 20:22:07,0:08:59
638245,372,3423224,2021-12-17 20:24:24,0:51:50
200688,204,4858233,2021-12-17 20:59:14,0:30:50
468560,356,5782227,2021-12-17 21:06:10,0:28:00
662472,142,848029,2021-12-17 21:36:34,0:21:20
297653,445,927374,2021-12-17 22:02:43,0:17:27
156304,353,4098757,2021-12-17 22:59:06,0:02:42
123006,109,3526867,2021-12-17 23:24:22,0:04:14
162287,296,4414750,2021-12-17 23:53:59,0:27:20
198680,131,1131448,2021-12-18 00:52:19,0:03:35
687648,98,1452459,2021-12-18 01:15:44,0:00:50
881143,167,2529058,2021-12-18 01:53:53,0:07:03
321117,51,4108678,2021-12-18 02:18:54,0:31:06
792996,487,2327427,2021-12-18 02:52:56,0:20:22
524465,96,3370818,2021-12-18 02:59:35,0:43:45
862416,178,2880698,2021-12-18 03:34:09,0:48:18
430864,334,5907694,2021-12-18 04:32:07,0:21:18
251233,487,1963550,2021-12-18 04:52:30,0:44:47
637567,372,4025847,2021-12-18 05:01:26,0:36:00
410319,383,3499351,2021-12-18 05:43:36,0:17:01
198680,15,5260923,2021-12-18 06:04:41,0:16:27
373318,64,6895425,2021-12-18 06:09:18,0:33:12
468560,306,5672078,2021-12-18 06:17:21,0:03:13
247617,14,3341207,2021-12-18 06:51:32,0:04:28
484182,447,1998333,2021-12-18 07:27:38,0:43:20
564061,366,1775974,2021-12-18 07:42:00,0:13:46
118722,189,4206052,2021-12-18 08:16:08,0:39:28
397912,428,6894256,2021-12-18 09:08:53,0:44:30
752431,220,5456362,2021-12-18 09:20:58,0:20:59
248876,77,2971262,2021-12-18 09:43:48,0:34:06
645054,399,2021224,2021-12-18 09:55:15,0:35:30
132368,400,3754717,2021-12-18 10:04:45,0:42:44
410319,470,3282404,2021-12-18 10:28:53,0:43:28
698469,220,2485385,2021-12-18 11:06:44,0:53:03
277417,372,3045647,2021-12-18 11:18:06,0:20:57
842928,467,2392209,2021-12-18 12:13:10,0:01:08
678161,291,6840385,2021-12-18 12:39:34,0:38:51
523716,267,2805889,2021-12-18 13:13:05,0:28:01
570351,139,6639472,2021-12-18 13:24:15,0:26:32
110215,294,3526867,2021-12-18 13:40:35,0:38:08
280659,299,2585360,2021-12-18 13:44:54,0:30:24
103928,331,5533006,2021-12-18 13:55:42,0:55:07
945010,468,1457337,2021-12-18 14:28:34,0:20:16
792062,46,4941698,2021-12-18 14:33:15,0:48:48
428573,485,6597741,2021-12-18 15:04:31,0:52:00
329120,46,4529959,2021-12-18 15:19:11,0:57:01
822072,310,4935491,2021-12-18 15:53:31,0:04:00
702124,74,6820249,2021-12-18 15:57:57,0:02:08
452474,189,3602743,2021-12-18 16:54:24,0:30:12
716537,1,5857646,2021-12-18 17:18:35,0:10:23
739300,53,4171238,2021-12-18 18:10:09,0:14:10
850103,1,1037096,2021-12-18 18:14:11,0:59:15
365406,416,6414349,2021-12-18 19:07:16,0:25:53
874746,248,2272579,2021-12-18 19:34:46,0:17:12
743377,308,6271517,2021-12-18 20:28:08,0:07:18
932285,101,1254639,2021-12-18 20:42:27,0:36:18
397601,491,1285712,2021-12-18 20:57:57,0:47:02
742635,7,4881514,2021-12-18 21:29:07,0:17:23
528453,405,6900613,2021-12-18 21:43:01,0:25:48
479161,291,6844169,2021-12-18 22:39:27,0:07:10
169664,345,5198117,2021-12-18 22:41:21,0:37:44
157584,2,4660511,2021-12-18 22:48:05,0:50:41
926133,146,1026674,2021-12-18 22:58:50,0:25:56
680273,340,5187712,2021-12-18 23:42:01,0:44:49
803882,184,2525964,2021-12-19 00:16:58,0:05:40
333546,193,4108678,2021-12-19 00:54:35,0:57:33
441870,449,1729890,2021-12-19 01:13:52,0:16:34
316450,177,4778316,2021-12-19 01:41:45,0:02:38
415269,361,2127224,2021-12-19 02:38:02,0:44:18
781819,255,5724213,2021-12-19 03:20:14,0:52:51
698563,16,4969313,2021-12-19 04:14:35,0:30:33
911593,127,4433561,2021-12-19 04:50:53,0:48:35
573948,475,1256270,2021-12-19 04:51:46,0:55:52
233165,109,4489841,2021-12-19 05:36:00,0:23:01
375333,409,2359963,2021-12-19 05:52:11,0:53:39
898254,391,5113310,2021-12-19 06:41:44,0:57:55
790265,495,1176168,2021-12-19 07:09:24,0:00:12
433741,357,3978553,2021-12-19 07:50:50,0:40:58
168991,363,4377252,2021-12-19 07:52:49,0:41:12
618056,428,2151062,2021-12-19 08:03:36,0:30:43
804662,368,1866139,2021-12-19 08:48:27,0:48:23
803882,182,4481914,2021-12-19 09:01:56,0:10:01
257826,284,768321,2021-12-19 09:33:04,0:16:29
677158,87,5711373,2021-12-19 09:39:20,0:32:59
470030,213,5591381,2021-12-19 10:15:53,0:47:52
789726,196,5125182,2021-12-19 11:10:09,0:19:04
232443,83,4857086,2021-12-19 11:57:14,0:50:27
123514,476,2767762,2021-12-19 12:40:06,0:44:37
948037,402,2090501,2021-12-19 13:27:20,0:59:11
325225,445,4433702,2021-12-19 13:30:38,0:43:43
817107,486,2784620,2021-12-19 13:35:58,0:45:40
294336,326,1708382,2021-12-19 13:53:27,0:44:51
837764,170,4208575,2021-12-19 14:00:28,0:54:23
112768,363,6180582,2021-12-19 14:04:05,0:00:11
852352,29,1254724,2021-12-19 14:26:43,0:01:22
273453,306,3118895,2021-12-19 14:52:12,0:37:48
161109,3,2497033,2021-12-19 15:05:20,0:10:36
541677,422,1704250,2021-12-19 16:05:09,0:41:27
898063,281,1734830,2021-12-19 17:05:00,0:59:09
109683,50,4269333,2021-12-19 17:47:47,0:25:55
817107,246,5149799,2021-12-19 18:43:39,0:34:42
409979,317,3407610,2021-12-19 19:19:06,0:50:12
153161,129,4772192,2021-12-19 20:09:47,0:09:32
619738,272,6339901,2021-12-19 20:47:07,0:45:59
251964,121,4085942,2021-12-19 21:35:48,0:57:56
544078,431,3840908,2021-12-19 22:28:31,0:21:25
934741,105,6489519,2021-12-19 23:14:56,0:42:07
474811,25,1014103,2021-12-19 23:43:22,0:13:15
902629,380,1595477,2021-12-19 23:48:17,0:58:24
129474,470,1403535,2021-12-19 23:52:10,0:15:12
676570,34,5019868,2021-12-20 00:50:00,0:33:25
125746,449,3665359,2021-12-20 00:55:41,0:48:15
458293,486,4098281,2021-12-20 01:08:09,0:24:13
387404,128,3857585,2021-12-20 01:10:16,0:05:44
242912,335,1928081,2021-12-20 01:23:37,0:00:56
240613,186,1037096,2021-12-20 01:56:20,0:13:00
909535,455,5665559,2021-12-20 02:04:10,0:07:46
526987,327,1710399,2021-12-20 02:31:47,0:39:52
307584,11,3109540,2021-12-20 02:52:19,0:37:35
728010,20,3725736,2021-12-20 03:15:51,0:28:51
881695,109,4825264,2021-12-20 03:53:56,0:11:27
131489,128,6831154,2021-12-20 04:25:52,0:31:23
843464,412,1821314,2021-12-20 04:46:02,0:54:04
698469,230,2158603,2021-12-20 05:04:58,0:58:04
455736,294,6243874,2021-12-20 05:08:01,0:33:17
939524,445,2739399,2021-12-20 05:49:25,0:38:15
257731,369,1465872,2021-12-20 06:26:56,0:33:52
658036,188,3358267,2021-12-20 06:53:24,0:20:46
779759,395,1571259,2021-12-20 07:35:33,0:11:13
716230,121,3967899,2021-12-20 08:13:17,0:33:29
123049,477,3129201,2021-12-20 08:21:54,0:08:37
125746,354,2435820,2021-12-20 09:20:02,0:00:19
172555,302,5724877,2021-12-20 09:56:53,0:06:50
681209,446,3561339,2021-12-20 10:29:16,0:18:43
205775,319,4511596,2021-12-20 11:17:03,0:27:53
428573,447,6597741,2021-12-20 12:15:11,0:24:00
702840,318,6267545,2021-12-20 12:49:46,0:28:59
648234,104,6497796,2021-12-20 13:20:05,0:04:30
820364,446,6913152,2021-12-20 14:02:58,0:08:12
413250,225,5645753,2021-12-20 14:16:00,0:51:34
765508,167,1051414,2021-12-20 14:29:46,0:05:59
218415,83,4069728,2021-12-20 15:18:11,0:44:58
625887,415,5632524,2021-12-20 15:57:12,0:02:29
96249,484,1802945,2021-12-20 16:48:06,0:28:25
297157,86,2392209,2021-12-20 17:33:53,0:47:06
581969,271,4529005,2021-12-20 18:22:26,0:11:13
401509,273,6913152,2021-12-20 18:32:04,0:02:59
474746,159,5844212,2021-12-20 18:51:01,0:33:22
651176,404,3366493,2021-12-20 19:21:13,0:57:27
874746,296,1595477,2021-12-20 19:44:40,0:53:21
937535,312,1439615,2021-12-20 20:10:18,0:07:07
902629,99,2207246,2021-12-20 20:41:04,0:32:17
794594,179,2818692,2021-12-20 21:10:21,0:03:31
539529,398,3161146,2021-12-20 21:18:51,0:58:44
352848,476,4102983,2021-12-20 22:04:26,0:07:53
397921,440,6354590,2021-12-20 22:39:32,0:17:03
692542,74,3129201,2021-12-20 23:06:34,0:59:14
231770,124,6010655,2021-12-20 23:37:49,0:49:39
347454,472,4125789,2021-12-21 00:08:20,0:35:32
789726,399,6443604,2021-12-21 00:55:58,0:00:12
400123,395,6930003,2021-12-21 01:50:13,0:17:47
896007,357,2169534,2021-12-21 01:56:27,0:16:30
131191,275,3868110,2021-12-21 02:10:23,0:11:12
182040,251,4427416,2021-12-21 02:37:18,0:09:56
673755,164,5541852,2021-12-21 03:14:34,0:06:56
785994,487,5247634,2021-12-21 03:20:34,0:11:14
499672,233,5764906,2021-12-21 03:31:14,0:46:52
764805,265,2527237,2021-12-21 03:52:27,0:40:22
501454,301,4261626,2021-12-21 04:23:41,0:26:16
704030,78,2584791,2021-12-21 04:59:57,0:39:17
754989,63,5671328,2021-12-21 05:20:21,0:12:47
385721,435,1777309,2021-12-21 05:54:22,0:13:17
782656,442,4196045,2021-12-21 06:34:44,0:01:04
446160,86,2164248,2021-12-21 07:09:45,0:18:53
249197,163,3735001,2021-12-21 08:04:40,0:17:47
139646,54,4921139,2021-12-21 08:37:56,0:49:21
942442,258,1202760,2021-12-21 09:34:23,0:39:46
754989,9,3861028,2021-12-21 10:15:30,0:38:33
662472,355,2343385,2021-12-21 10:19:43,0:20:10
188061,71,6229050,2021-12-21 11:10:31,0:18:18
414259,282,3978511,2021-12-21 12:09:04,0:29:09
183509,311,973994,2021-12-21 12:44:02,0:55:33
936933,159,3811331,2021-12-21 12:59:47,0:12:38
722727,259,5118247,2021-12-21 13:12:28,0:29:16
875439,359,4765910,2021-12-21 13:31:22,0:00:32
416130,146,2363996,2021-12-21 13:59:38,0:10:27
235799,290,4206052,2021-12-21 14:24:44,0:19:21
649442,140,2600230,2021-12-21 14:39:41,0:56:32
210667,109,3918227,2021-12-21 15:01:05,0:24:10
884354,301,4377252,2021-12-21 15:32:11,0:58:41
615453,88,4137611,2021-12-21 15:39:12,0:25:28
601920,233,6894256,2021-12-21 15:49:44,0:13:26
933156,480,5402324,2021-12-21 16:42:36,0:10:20
254120,371,1890363,2021-12-21 17:33:05,0:10:41
543267,62,1697170,2021-12-21 18:05:15,0:06:03
729575,226,1310486,2021-12-21 18:11:38,0:36:19
353950,8,6939829,2021-12-21 18:54:20,0:17:35
418245,429,2668536,2021-12-21 19:04:30,0:34:36
571092,294,5719563,2021-12-21 19:38:57,0:28:12
905706,76,6436805,2021-12-21 19:57:10,0:13:45
553784,395,6555523,2021-12-21 20:22:50,0:23:12
898254,291,3943220,2021-12-21 21:20:02,0:19:46
356865,225,4776290,2021-12-21 22:12:55,0:37:29
494223,111,3853974,2021-12-21 22:36:31,0:40:30
857627,391,2030007,2021-12-21 22:37:23,0:13:20
321117,317,4532666,2021-12-21 23:02:13,0:15:57
817857,45,3756433,2021-12-21 23:54:11,0:15:26
228819,194,4258939,2021-12-22 00:19:26,0:54:09
182040,230,1350788,2021-12-22 01:03:54,0:38:07
204834,241,2991014,2021-12-22 01:26:14,0:20:50
596661,114,1092432,2021-12-22 01:30:20,0:07:18
536355,388,3118895,2021-12-22 01:55:27,0:35:40
534300,233,5715006,2021-12-22 02:38:17,0:23:06
917041,39,2737228,2021-12-22 02:57:04,0:18:35
353527,388,975177,2021-12-22 03:56:59,0:02:00
247617,253,3127887,2021-12-22 04:49:27,0:27:12
448665,199,3043584,2021-12-22 05:38:47,0:21:02
604322,339,6497959,2021-12-22 05:41:27,0:20:46
939524,393,6285588,2021-12-22 06:27:02,0:22:33
698563,355,2962674,2021-12-22 07:04:03,0:51:28
524465,483,6331823,2021-12-22 07:48:57,0:11:40
707686,387,2932604,2021-12-22 08:37:31,0:58:31
468560,129,3468302,2021-12-22 09:10:46,0:01:44
744124,484,3747238,2021-12-22 09:24:46,0:34:10
822072,246,3783680,2021-12-22 10:21:44,0:02:48
401818,467,2474718,2021-12-22 11:02:04,0:57:42
150642,398,2768711,2021-12-22 11:25:02,0:01:50
185864,130,825246,2021-12-22 11:51:53,0:24:29
499672,316,5719563,2021-12-22 12:34:52,0:48:21
790344,172,2784620,2021-12-22 13:16:08,0:23:10
98449,262,4194062,2021-12-22 13:51:10,0:02:05
541677,325,6032959,2021-12-22 14:11:49,0:24:16
509348,330,4838814,2021-12-22 14:18:43,0:49:06
339524,50,5150861,2021-12-22 15:09:12,0:17:46
633277,492,3088806,2021-12-22 15:59:19,0:48:08
152304,408,5297883,2021-12-22 16:05:28,0:18:50
263704,50,1801836,2021-12-22 17:05:24,0:04:33
153161,233,1520010,2021-12-22 17:58:29,0:08:47
504629,329,936315,2021-12-22 18:47:30,0:42:48
315644,144,6507751,2021-12-22 19:02:44,0:09:35
405604,107,762447,2021-12-22 19:36:50,0:32:09
554189,151,3719136,2021-12-22 20:16:19,0:11:30
587678,412,4683574,2021-12-22 20:43:17,0:28:22
819111,279,4120136,2021-12-22 20:50:29,0:46:48
817857,295,3416512,2021-12-22 21:31:43,0:16:16
233165,428,5450288,2021-12-22 21:57:36,0:08:58
200865,379,2669466,2021-12-22 22:38:37,0:20:31
135963,170,6289903,2021-12-22 22:52:50,0:35:08
651597,188,4841442,2021-12-22 23:26:13,0:44:43
375333,377,3278712,2021-12-22 23:59:05,0:30:02
901061,455,4382099,2021-12-23 00:10:18,0:26:11
569177,102,2978569,2021-12-23 00:19:29,0:54:42
937535,283,3255627,2021-12-23 01:08:44,0:07:01
901061,93,5307935,2021-12-23 01:19:10,0:33:35
398434,429,3601929,2021-12-23 01:41:41,0:09:38
258345,291,2579364,2021-12-23 01:45:02,0:22:04
161109,479,3178845,2021-12-23 02:00:14,0:10:44
241892,492,1478430,2021-12-23 02:48:09,0:17:40
364673,12,721822,2021-12-23 03:26:47,0:35:24
569177,463,4716687,2021-12-23 04:07:35,0:37:27
225733,449,4052740,2021-12-23 04:26:18,0:20:02
416130,418,4145668,2021-12-23 05:14:30,0:09:04
571370,390,6251788,2021-12-23 05:58:39,0:37:27
221952,195,3396687,2021-12-23 06:54:46,0:48:28
96722,231,3735001,2021-12-23 07:04:35,0:17:36
134514,377,5712747,2021-12-23 08:03:12,0:02:37
830225,325,6305215,2021-12-23 08:05:08,0:07:20
232096,127,2644142,2021-12-23 08:51:47,0:41:26
752431,312,944785,2021-12-23 09:27:35,0:29:19
242361,72,5363533,2021-12-23 09:34:47,0:12:43
385721,319,1958515,2021-12-23 09:41:39,0:11:31
481578,376,3628326,2021-12-23 10:14:45,0:56:59
350882,187,2813213,2021-12-23 10:33:25,0:09:53
